序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,中科三环,000970,2天1板,4.513063907623291,13.2,13.89,27.34 亿,160.48 亿,160.48 亿,16.606008529663086,0.07581501454114914,092500,2,7.680127143859863,金属新材
2,苏宁环球,000718,0天0板,0.4651162624359131,2.16,2.37,3.53 亿,49.29 亿,65.55 亿,7.079879283905029,-0.460829496383667,093124,1,14.418604850769043,房地产开
3,合锻智能,603011,0天0板,-2.2581732273101807,29.0,32.64,27.48 亿,143.38 亿,143.38 亿,18.20854949951172,0.34602075815200806,093347,1,14.661273002624512,专用设备
4,中科通达,688038,0天0板,8.765560150146484,20.97,23.14,3.05 亿,24.40 亿,24.40 亿,11.9602689743042,0.0,093517,1,14.937760353088379,软件开发
5,三星新材,603578,0天0板,-4.146510124206543,13.87,15.92,2.23 亿,25.02 亿,32.46 亿,8.439929962158203,-0.5734766721725464,093558,1,14.78921890258789,家电零部
6,金禾实业,002597,0天0板,6.120276927947998,19.94,20.67,2.85 亿,113.11 亿,113.32 亿,2.4889068603515625,0.0,093848,1,9.313465118408203,化学制品
7,景业智能,688290,0天0板,11.249594688415527,68.73,74.14,3.47 亿,70.23 亿,70.23 亿,4.8720903396606445,0.0,094053,1,20.670120239257812,自动化设
8,湘潭电化,002125,0天0板,7.765151500701904,17.07,17.42,12.61 亿,107.46 亿,107.46 亿,11.895952224731445,0.05861664563417435,094315,1,9.785353660583496,电池
9,柘中股份,002346,0天0板,4.510385990142822,17.61,18.54,1.80 亿,69.05 亿,77.76 亿,2.569690227508545,0.05681817978620529,095842,1,10.089020729064941,电网设备
10,石基信息,002153,0天0板,5.4777069091796875,8.28,8.64,4.40 亿,132.46 亿,225.98 亿,3.312595844268799,0.12091898918151855,095954,1,11.21019172668457,软件开发
11,太辰光,300570,0天0板,18.070175170898438,181.71,184.68,71.06 亿,349.23 亿,412.71 亿,20.930530548095703,0.0,100130,1,18.47953224182129,通信设备
12,富奥股份,000030,0天0板,6.935123443603516,4.78,4.92,2.48 亿,79.87 亿,82.21 亿,3.109934091567993,0.0,100221,1,11.633109092712402,汽车零部
13,爱科赛博,688719,0天0板,19.18158531188965,93.2,93.84,7.15 亿,83.62 亿,107.54 亿,8.899215698242188,0.0,100925,1,19.232736587524414,其他电源
14,东方锆业,002167,0天0板,9.019608497619629,13.9,14.03,15.09 亿,105.46 亿,107.68 亿,14.479029655456543,-0.07189072668552399,101733,2,8.70588207244873,小金属
15,海鸥股份,603269,0天0板,9.021842956542969,22.96,23.17,7.30 亿,70.89 亿,70.89 亿,10.476766586303711,0.1745200753211975,101927,3,9.97150993347168,通用设备
16,横店影视,603103,0天0板,5.604446887969971,22.8,23.75,5.75 亿,144.60 亿,144.60 亿,3.9748661518096924,0.35211268067359924,102523,1,13.849003791809082,影视院线
17,世名科技,300522,0天0板,11.320755004882812,12.39,13.36,6.05 亿,32.60 亿,39.95 亿,18.364154815673828,0.0,105921,2,16.711589813232422,化学制品
18,浙江自然,605080,0天0板,5.225653171539307,22.15,23.16,1.27 亿,31.09 亿,31.35 亿,4.05355978012085,0.045167118310928345,111116,1,10.261281967163086,文娱用品
19,键邦股份,603285,0天0板,8.696781158447266,41.87,42.37,2.74 亿,26.08 亿,66.99 亿,10.722664833068848,0.07170172035694122,130124,1,11.344756126403809,化学制品
20,苏博特,603916,0天0板,9.654630661010742,13.97,14.01,5.11 亿,58.72 亿,59.55 亿,8.856614112854004,-0.14295926690101624,134938,9,10.282574653625488,水泥
21,金埔园林,301098,0天0板,14.950980186462402,9.38,9.79,3.21 亿,16.39 亿,19.58 亿,20.627532958984375,0.0,142615,1,22.794116973876953,基础建设
22,国城矿业,000688,0天0板,9.23715591430664,42.1,42.39,12.29 亿,498.91 亿,498.91 亿,2.5621352195739746,0.2380952537059784,143457,3,12.013492584228516,工业金属
23,高能环境,603588,0天0板,9.146810531616211,14.2,14.31,11.83 亿,216.30 亿,216.30 亿,5.743762016296387,0.0,143707,4,12.990008354187012,环境治理
24,沃格光电,603773,0天0板,10.0,150.15,150.15,47.09 亿,337.32 亿,337.44 亿,14.916687965393066,0.0,145201,2,14.029304504394531,光学光电
