序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
23,百合花,603823,0天0板,9.986639976501465,65.86,65.87,18.31亿,274.22亿,274.22亿,6.815187931060791,0.0,094718,5,10.63794231414795,化学制品
24,长源东谷,603950,0天0板,5.66172981262207,88.46,92.09,14.73亿,286.49亿,286.73亿,5.062909126281738,0.0,094914,2,7.728141784667969,汽车零部
25,东岳硅材,300821,0天0板,12.923076629638672,22.02,23.4,39.78亿,264.19亿,264.24亿,14.827417373657227,0.0,094918,2,14.102564811706543,化学制品
26,洪田股份,603800,0天0板,10.005204200744629,84.55,84.55,17.12亿,175.86亿,175.86亿,9.85347843170166,0.0,095038,19,10.941972732543945,专用设备
27,全新好,000007,0天0板,6.4462809562683105,12.88,13.31,2.30亿,44.62亿,44.62亿,5.114995002746582,0.0,095048,1,10.0,一般零售
28,银轮股份,002126,0天0板,3.739898681640625,55.2,58.53,38.93亿,438.92亿,467.45亿,8.561891555786133,0.0,095221,3,7.949634075164795,汽车零部
29,飞龙股份,002536,2天1板,5.850654602050781,55.0,57.16,40.57亿,299.42亿,316.13亿,13.548543930053711,0.0,095309,2,10.585064888000488,汽车零部
30,甘李药业,603087,0天0板,10.001639366149902,67.09,67.09,15.62亿,376.48亿,400.73亿,4.201268672943115,0.0,095405,9,10.460731506347656,生物制品
31,韶能股份,000601,4天2板,8.939393997192383,7.19,7.26,12.28亿,75.47亿,76.53亿,16.716825485229492,0.0,100318,1,10.909090995788574,电力
32,中国动力,600482,0天0板,5.448050022125244,35.42,36.95,23.59亿,803.41亿,803.41亿,2.883408784866333,0.0,101015,1,9.973206520080566,其他电源
33,科伦药业,002422,0天0板,-0.5210504531860352,47.73,52.78,33.57亿,619.83亿,759.28亿,5.243768215179443,0.0,101330,1,15.381409645080566,化学制药
34,康辰药业,603590,0天0板,4.7303690910339355,33.21,34.88,3.03亿,52.55亿,52.81亿,5.69251823425293,0.0,101424,1,10.659097671508789,生物制品
35,首药控股-U,688197,0天0板,14.666666030883789,43.0,45.0,4.29亿,27.52亿,63.95亿,15.472246170043945,0.0,101448,2,21.33333396911621,化学制药
36,美诺华,603538,4天2板,7.137335777282715,41.58,42.69,29.35亿,100.07亿,100.96亿,29.893165588378906,0.0,102335,1,13.089409828186035,化学制药
37,华海药业,600521,0天0板,9.020116806030273,16.8,16.95,16.91亿,251.54亿,251.54亿,6.764190196990967,0.0,102658,2,6.099935054779053,化学制药
38,意华股份,002897,0天0板,5.662805557250977,82.1,85.47,20.16亿,151.41亿,159.18亿,13.436590194702148,0.0,130000,1,12.342342376708984,通信设备
39,国力电子,688103,0天0板,16.77852439880371,85.26,87.61,7.51亿,81.27亿,81.27亿,9.5123872756958,0.0,130355,1,22.051773071289062,其他电子
40,祥鑫科技,002965,0天0板,3.250950574874878,54.31,57.86,18.46亿,103.41亿,144.13亿,17.414915084838867,0.0,130648,1,10.646388053894043,汽车零部
41,济民健康,603222,0天0板,6.372549533843994,8.68,8.98,3.37亿,45.58亿,45.58亿,7.506599426269531,0.0,131310,1,12.009803771972656,医疗器械
