序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.41,0.0,699.6073,310.3588,退市整理的证券
2,002808,恒久退,0.24,0.0,1782.4529,427.5713,退市整理的证券
3,002898,赛隆退,0.35,0.0,697.861,240.8372,退市整理的证券
4,300029,天龙退,0.14,0.0,1927.7029,272.0535,退市整理的证券
5,000066,中国长城,18.82,11.29,20634.4885,372900.9536,涨幅偏离值达7%的证券
6,000301,东方盛虹,13.81,11.29,11783.7761,158628.8017,涨幅偏离值达7%的证券
7,000938,紫光股份,33.31,11.29,31568.1432,993377.802,涨幅偏离值达7%的证券
8,002025,航天电器,92.07,11.29,2882.238,252243.2148,涨幅偏离值达7%的证券
9,002245,蔚蓝锂芯,22.37,11.29,13651.7569,302276.5052,涨幅偏离值达7%的证券
10,600215,派斯林,6.88,10.14,3228.553,21833.86,涨幅偏离值达7%的证券
11,600288,大恒科技,14.14,10.1,2335.0997,32040.82,涨幅偏离值达7%的证券
12,603020,爱普股份,14.69,10.1,977.13,14142.96,涨幅偏离值达7%的证券
13,603815,交建股份,6.11,10.15,1883.9872,10979.65,涨幅偏离值达7%的证券
14,000566,海南海药,6.43,20.46,83218.8789,512176.8679,连续三个交易日内，涨幅偏离值累计达20%的证券
15,002141,贤丰控股,5.65,21.53,36309.9774,190809.6239,连续三个交易日内，涨幅偏离值累计达20%的证券
16,002396,星网锐捷,25.74,21.56,5284.8287,133912.9705,连续三个交易日内，涨幅偏离值累计达20%的证券
17,002767,先锋电子,19.84,21.52,686.085,12417.9141,连续三个交易日内，涨幅偏离值累计达20%的证券
18,002860,星帅尔,17.56,20.96,10515.5952,169412.4496,连续三个交易日内，涨幅偏离值累计达20%的证券
19,002931,锋龙股份,79.6,26.18,9016.7123,671457.7434,连续三个交易日内，涨幅偏离值累计达20%的证券
20,001399,惠科股份,38.12,35.3,15197.889,601009.4635,换手率达20%的证券
21,002354,天娱数科,8.43,29.51,48018.6521,430749.6781,换手率达20%的证券
22,002747,埃斯顿,46.03,24.7,19325.5068,904847.0128,换手率达20%的证券
23,002979,雷赛智能,73.27,26.67,5941.2063,442319.0761,换手率达20%的证券
24,600172,黄河旋风,18.55,22.58,28823.3564,524758.2,换手率达20%的证券
25,603270,金帝股份,31.22,20.61,1457.6317,46614.3,换手率达20%的证券
26,603466,风语筑,11.9,24.22,14408.7308,179358.14,换手率达20%的证券
27,603538,美诺华,41.58,29.89,7194.003,293546.01,换手率达20%的证券
28,920072,科莱瑞迪,34.93,29.99,433.7837,15362.02,换手率达20%的证券
29,920161,龙辰科技,38.1,26.74,986.6369,36437.04,换手率达20%的证券
30,920193,吉和昌,55.56,66.48,1675.2498,106064.89,换手率达20%的证券
31,920211,新睿电子,180.5,53.54,308.4169,53619.94,换手率达20%的证券
32,920222,益坤电气,29.37,31.85,368.2774,11387.55,换手率达20%的证券
33,000908,石药景峰,7.17,19.43,8657.2912,61383.7474,振幅值达15%的证券
34,002072,凯瑞德,8.89,22.12,6518.0487,62158.8377,振幅值达15%的证券
35,002636,金安国纪,96.79,20.67,6676.4025,687632.9037,振幅值达15%的证券
36,002729,好利科技,17.48,19.54,2308.313,41029.8002,振幅值达15%的证券
37,600105,永鼎股份,50.05,17.06,15649.2366,806547.74,振幅值达15%的证券
38,603078,江化微,57.7,16.69,6431.3757,356628.47,振幅值达15%的证券
39,603356,华菱精工,16.3,21.97,1407.55,24533.6,振幅值达15%的证券
40,603407,长裕集团,88.03,18.73,443.9824,41569.65,振幅值达15%的证券
41,603618,杭电股份,44.1,17.89,9726.1762,444924.6,振幅值达15%的证券
42,000657,中钨高新,80.46,-8.71,10888.624,913812.3574,跌幅偏离值达7%的证券
43,000962,东方钽业,68.0,-8.71,3340.086,238238.9162,跌幅偏离值达7%的证券
44,002080,中材科技,76.58,-8.71,4787.923,379120.4245,跌幅偏离值达7%的证券
45,002119,康强电子,35.14,-8.71,7707.0586,283392.4768,跌幅偏离值达7%的证券
46,200725,京东方B,4.86,-8.34,1302.5911,5688.0908,跌幅偏离值达7%的证券
