序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
737,000968,蓝焰控股,9.53,0.95,0.09,1081933.0,1025304452.66,6.14,9.79,9.21,9.65,9.44,1.82,11.18,25.8,1.49,9220300350.0,9220300350.0,0.0,0.11,38.72,44.18
738,920009,丹娜生物,65.69,0.95,0.62,4150.0,27554137.21,4.2,67.7,64.97,64.99,65.07,1.48,5.76,37.23,5.37,3638569100.0,472968000.0,0.05,-0.12,-15.25,-13.44
739,600777,*ST新潮,5.29,0.95,0.05,279079.0,147827257.0,2.48,5.36,5.23,5.28,5.24,0.71,0.44,20.28,1.53,35974622914.0,33676946148.0,0.0,0.0,35.99,37.76
740,002541,鸿路钢构,21.28,0.95,0.2,45976.0,98184179.0,4.46,21.64,20.7,20.93,21.08,0.83,0.93,22.19,1.53,14683590552.0,10558535032.0,-0.23,-0.23,25.62,29.44
741,600869,远东股份,15.98,0.95,0.15,1304652.0,2074079167.0,4.86,16.25,15.48,15.64,15.83,1.11,5.88,158.64,8.33,35465256881.0,35465256881.0,0.38,0.44,76.97,98.51
742,601568,北元集团,4.28,0.94,0.04,507598.0,217607747.0,3.54,4.35,4.2,4.21,4.24,1.21,1.28,59.65,1.48,17001111119.0,17001111119.0,0.0,0.0,7.54,15.05
743,688661,和林微纳,82.8,0.94,0.77,52452.0,437779031.0,6.47,85.85,80.54,80.54,82.03,1.4,3.45,422.14,10.24,12576311993.0,12576311993.0,0.0,0.06,46.76,59.97
744,603055,台华新材,9.66,0.94,0.09,119389.0,115855086.0,3.76,9.81,9.45,9.5,9.57,0.87,1.35,15.4,1.67,8600232785.0,8568907337.0,-0.1,0.0,-0.31,2.33
745,003023,彩虹集团,25.02,0.93,0.23,65656.0,165070329.26,4.52,25.58,24.46,24.59,24.79,1.42,6.25,45.25,1.7,2635646832.0,2629654892.0,0.0,-0.12,9.5,10.41
746,688700,东威科技,58.84,0.93,0.54,168649.0,997469278.0,5.81,60.89,57.5,57.66,58.3,1.06,5.65,135.68,9.51,17557936022.0,17557936022.0,0.07,0.12,60.07,66.78
747,603045,福达合金,31.64,0.93,0.29,77824.0,243826746.0,5.39,32.43,30.74,31.26,31.35,1.68,5.75,57.91,4.21,4285484704.0,4285484704.0,-0.53,-0.28,59.07,61.02
748,600298,安琪酵母,41.03,0.93,0.38,46784.0,190833606.0,1.97,41.1,40.3,40.43,40.65,0.68,0.55,23.06,2.96,35611113371.0,35168883825.0,0.0,0.15,-7.09,-6.2
749,002126,银轮股份,44.7,0.93,0.41,242523.0,1088321284.84,4.7,45.74,43.66,43.78,44.29,1.27,3.05,42.26,5.59,37852214567.0,35501411975.0,-0.16,-0.09,18.95,18.25
750,603886,元祖股份,13.12,0.92,0.12,49948.0,64960353.0,2.23,13.15,12.86,13.03,13.0,0.82,2.08,22.56,2.02,3148800000.0,3148800000.0,-0.15,0.23,-4.72,-6.08
751,603703,盛洋科技,13.12,0.92,0.12,114362.0,149081741.0,2.77,13.16,12.8,12.81,13.0,1.11,2.76,572.33,6.58,5444565414.0,5444565414.0,0.0,0.0,-13.28,-10.01
752,300990,同飞股份,82.28,0.92,0.75,36148.0,297445974.7,4.81,83.92,80.0,80.01,81.53,1.34,4.69,55.5,6.73,14035252462.0,6345966774.0,0.0,0.01,-6.4,-8.53
753,600666,奥瑞德,6.56,0.92,0.06,8378695.0,5632436120.0,11.54,7.15,6.4,7.15,6.5,1.87,34.63,46.54,16.05,18049494905.0,15873579254.0,0.0,-0.15,92.38,95.24
754,605566,福莱蒽特,30.73,0.92,0.28,25848.0,79216019.0,2.89,30.9,30.02,30.24,30.45,0.93,1.94,71.33,2.05,4097538200.0,4097538200.0,-0.03,0.03,-1.76,-2.41
755,002552,宝鼎科技,17.68,0.91,0.16,59687.0,104698932.21,4.05,17.87,17.16,17.3,17.52,1.26,1.62,55.21,4.58,6859580652.0,6515138150.0,-0.06,-0.11,4.25,7.09
756,301077,星华新材,27.76,0.91,0.25,18341.0,50475623.78,2.84,27.89,27.11,27.32,27.51,1.32,1.92,32.83,4.12,4721391402.0,2648376981.0,0.0,0.07,3.97,7.26
757,600426,华鲁恒升,38.75,0.91,0.35,265737.0,1032117379.0,3.39,39.44,38.14,38.25,38.4,0.91,1.25,24.81,2.49,82273483153.0,82262633075.0,0.05,0.1,16.44,23.29
758,600716,凤凰股份,4.43,0.91,0.04,94021.0,41032971.0,3.87,4.46,4.29,4.38,4.39,0.87,1.0,346.7,0.82,4146748414.0,4146748414.0,-0.23,0.0,12.44,14.47
759,002461,珠江啤酒,9.96,0.91,0.09,199290.0,200087695.93,3.65,10.19,9.83,9.88,9.87,1.44,0.9,24.39,2.0,22044751661.0,22044751661.0,-0.4,-0.6,5.29,7.21
760,002685,华东重机,7.78,0.91,0.07,1009056.0,793994558.12,4.8,8.04,7.67,7.76,7.71,1.94,10.01,146.97,4.99,7839833187.0,7838788138.0,0.13,0.13,2.23,3.87
761,002409,雅克科技,84.45,0.9,0.75,103766.0,875344504.58,4.19,85.78,82.27,82.65,83.7,1.09,3.26,37.86,5.15,40192092407.0,26899245984.0,0.01,-0.07,2.95,13.97
762,600395,盘江股份,5.6,0.9,0.05,366575.0,203892676.0,2.7,5.64,5.49,5.54,5.55,1.09,1.71,-518.66,1.14,12021099406.0,12021099406.0,-0.53,-0.36,18.14,20.17
763,300976,达瑞电子,57.26,0.9,0.51,15657.0,89203894.21,3.15,57.75,55.96,56.56,56.75,1.36,1.82,24.93,2.16,7678807408.0,4934510595.0,0.0,0.09,-12.22,-4.68
764,605080,浙江自然,23.51,0.9,0.21,19557.0,45609630.0,3.0,23.68,22.98,23.11,23.3,2.53,1.39,13.68,1.51,3327625148.0,3299656712.0,-0.04,0.13,-0.13,2.22
765,603319,美湖股份,32.46,0.9,0.29,122618.0,396516769.0,5.5,33.43,31.66,31.94,32.17,1.65,3.62,64.2,4.44,11008798548.0,11008798548.0,0.0,-0.06,-8.07,-11.17
766,000800,一汽解放,6.82,0.89,0.06,204842.0,139682377.06,2.37,6.87,6.71,6.76,6.76,1.19,0.42,46.32,1.27,33563136250.0,33560116408.0,0.0,-0.15,-0.58,0.59
767,603160,汇顶科技,68.46,0.88,0.6,74302.0,502993116.0,3.3,68.95,66.71,67.07,67.86,1.53,1.6,38.09,3.4,31886986006.0,31886986006.0,-0.04,-0.07,-16.15,-13.34
768,688155,先惠技术,78.38,0.88,0.68,37061.0,293223146.0,5.42,80.51,76.3,76.6,77.7,1.86,2.93,28.17,4.3,9910054307.0,9910054307.0,-0.11,-0.01,14.88,29.66
769,300162,雷曼光电,9.17,0.88,0.08,379781.0,350789449.0,7.04,9.55,8.91,8.98,9.09,1.22,11.1,325.4,4.3,3846906975.0,3137623523.0,0.0,0.11,12.52,12.79
770,600389,江山股份,31.15,0.87,0.27,109835.0,344032464.0,3.24,31.8,30.8,30.88,30.88,1.0,2.55,23.66,3.28,13414747500.0,13414747500.0,-0.13,-0.19,22.54,23.22
771,002380,科远智慧,33.48,0.87,0.29,116122.0,383765268.66,4.64,33.72,32.18,33.19,33.19,3.14,8.19,27.76,3.3,8034920409.0,4745853277.0,0.03,0.03,19.36,23.09
772,301122,采纳股份,29.15,0.87,0.25,23248.0,66831565.0,5.74,29.66,28.0,28.98,28.9,1.7,3.07,323.95,1.99,3563460931.0,2204925181.0,-0.24,-0.51,4.22,11.86
773,300761,立华股份,20.83,0.87,0.18,70661.0,146502780.8,2.32,20.91,20.43,20.65,20.65,0.77,1.13,45.56,1.93,17440326622.0,13081575988.0,-0.19,-0.14,0.1,0.39
774,002189,中光学,19.74,0.87,0.17,40753.0,80511324.47,3.37,19.97,19.31,19.36,19.57,1.09,1.56,-20.2,9.8,5156073649.0,5155296841.0,0.0,-0.1,-15.39,-14.51
775,300260,新莱应材,48.75,0.87,0.42,110725.0,541228053.2,3.91,49.49,47.6,47.74,48.33,1.41,3.85,102.67,9.57,19880579160.0,14022301069.0,-0.02,-0.08,-16.21,-14.31
776,600322,津投城开,2.34,0.86,0.02,295232.0,68752419.0,6.47,2.42,2.27,2.32,2.32,1.15,2.67,-2.46,-3.36,2587338000.0,2587338000.0,0.0,0.0,-1.27,0.43
777,688077,大地熊,29.44,0.86,0.25,32339.0,95030463.0,3.73,29.77,28.68,28.88,29.19,1.17,2.82,58.71,3.06,3370247158.0,3370247158.0,-0.17,0.03,-7.19,-3.63
778,688379,华光新材,48.2,0.86,0.41,19007.0,91630412.0,4.58,49.19,47.0,47.05,47.79,1.7,2.11,23.89,3.7,4577966640.0,4342122064.0,0.42,0.52,-13.23,-12.46
779,000554,泰山石油,8.18,0.86,0.07,336070.0,274490730.07,2.59,8.3,8.09,8.27,8.11,0.81,9.27,26.06,3.4,3932889341.0,2966503151.0,-0.12,0.25,22.46,26.23
780,600888,新疆众和,8.35,0.85,0.07,288447.0,239037428.0,2.42,8.35,8.15,8.21,8.28,0.93,1.86,19.59,1.02,12968267674.0,12968267674.0,0.0,0.0,-1.53,1.95
781,600501,航天晨光,22.52,0.85,0.19,138877.0,313808515.0,7.39,23.48,21.83,22.24,22.33,2.29,3.25,-63.84,5.59,9634600984.0,9634600984.0,-0.27,-0.27,-25.13,-25.26
782,300611,美力科技,27.26,0.85,0.23,50696.0,135995014.98,3.26,27.3,26.42,26.8,27.03,0.87,3.42,39.44,4.54,5753895777.0,4042739235.0,-0.04,0.96,-6.23,0.0
783,600246,万通发展,9.5,0.85,0.08,615629.0,586346175.0,7.32,9.86,9.17,9.26,9.42,1.16,3.26,-699.17,3.42,18458381022.0,17958918522.0,0.0,0.0,-24.36,-22.76
784,601000,唐山港,4.72,0.85,0.04,413376.0,194837260.0,3.21,4.8,4.65,4.66,4.68,0.61,0.7,14.0,1.3,27970383058.0,27970383058.0,-0.21,0.0,20.41,22.92
785,002539,云图控股,14.17,0.85,0.12,272206.0,386762161.96,6.05,14.57,13.72,13.91,14.05,1.56,3.09,19.02,1.85,17113445708.0,12486635245.0,0.0,0.07,13.36,19.88
786,600388,龙净环保,19.28,0.84,0.16,255740.0,490740233.0,5.18,19.65,18.66,18.86,19.12,1.39,2.01,22.01,2.23,24486492529.0,24486492529.0,-0.05,0.05,16.99,18.21
787,000525,红太阳,6.02,0.84,0.05,283708.0,170674659.42,4.69,6.19,5.91,5.96,5.97,1.37,2.55,-21.67,2.99,7845014417.0,6692795230.0,0.17,0.0,7.5,10.26
788,301176,逸豪新材,28.0,0.83,0.23,69506.0,193751387.59,5.44,28.28,26.77,27.18,27.77,0.72,4.24,-183.4,3.12,4733866676.0,4593501024.0,0.18,-0.28,8.57,11.24
789,300292,吴通控股,4.88,0.83,0.04,562919.0,272360426.2,3.72,4.92,4.74,4.78,4.84,1.11,5.04,53.5,4.67,6547813073.0,5445810687.0,0.0,-0.2,6.32,8.2
790,002850,科达利,182.51,0.83,1.51,33138.0,602058613.28,3.03,183.96,178.48,179.78,181.0,0.47,1.66,28.53,3.81,50327144911.0,36333867773.0,-0.09,-0.1,14.74,15.62
791,605399,晨光新材,14.76,0.82,0.12,50180.0,73573825.0,2.87,14.84,14.42,14.51,14.64,1.11,1.61,-102.29,2.15,4608150641.0,4598143361.0,-0.14,-0.07,4.61,9.17
792,600353,旭光电子,14.83,0.82,0.12,236436.0,349127824.0,3.74,15.02,14.47,14.53,14.71,1.44,2.85,76.18,6.49,12308547624.0,12291269488.0,0.07,0.07,-12.71,-8.0
793,600929,雪天盐业,6.18,0.82,0.05,156819.0,96492861.0,2.12,6.2,6.07,6.08,6.13,0.94,0.96,232.98,1.35,10135899922.0,10135899922.0,-0.16,-0.16,9.38,9.38
794,600346,恒力石化,23.43,0.82,0.19,321198.0,753521603.0,4.56,23.86,22.8,22.85,23.24,1.06,0.46,24.63,2.55,164926107986.0,164926107986.0,0.13,-0.09,-1.72,3.99
795,603002,宏昌电子,11.1,0.82,0.09,764651.0,841746226.0,4.18,11.21,10.75,10.81,11.01,1.69,6.74,385.11,3.65,12588271450.0,12588271450.0,0.18,0.45,45.48,50.2
796,002064,华峰化学,11.08,0.82,0.09,383256.0,424382047.25,3.73,11.25,10.84,10.98,10.99,0.93,0.77,29.6,2.01,54984986379.0,54868055538.0,-0.09,-0.18,-2.29,0.73
797,603257,中国瑞林,56.04,0.81,0.45,17061.0,95650679.0,3.51,56.75,54.8,55.05,55.59,1.67,6.85,57.11,2.75,6724800000.0,1395396000.0,0.0,-0.05,-9.82,-5.5
798,603211,晋拓股份,26.3,0.8,0.21,166976.0,436659414.0,3.3,26.66,25.8,26.0,26.09,2.44,6.14,95.94,5.82,7148550400.0,7148550400.0,0.04,-0.15,14.4,16.63
799,603020,爱普股份,11.39,0.8,0.09,54435.0,61941169.0,2.39,11.51,11.24,11.31,11.3,0.75,1.42,29.2,1.32,4365078246.0,4365078246.0,0.0,0.44,12.22,12.33
800,688170,德龙激光,54.71,0.79,0.43,81612.0,446117832.0,5.73,55.77,52.66,53.36,54.28,1.1,7.9,224.46,4.5,5654825600.0,5654825600.0,0.05,0.15,61.67,73.9
801,603838,*ST四通,8.98,0.79,0.07,26856.0,24294212.0,4.15,9.19,8.82,8.82,8.91,1.33,0.84,-59.97,3.07,2873743680.0,2873743680.0,0.0,0.22,17.85,20.05
802,000669,ST金鸿,5.18,0.78,0.04,253673.0,131426909.2,3.7,5.29,5.1,5.14,5.14,1.0,3.73,-57.18,-317.5,3524517568.0,3524517568.0,0.19,0.19,75.0,75.59
803,603324,盛剑科技,25.71,0.78,0.2,34391.0,88152569.0,3.02,25.87,25.1,25.38,25.51,1.33,2.33,92.74,2.26,3796842002.0,3796842002.0,0.04,0.16,-0.5,3.79
804,688209,英集芯,20.94,0.77,0.16,70102.0,146583224.0,4.67,21.47,20.5,20.51,20.78,1.63,1.62,51.19,4.14,9083437986.0,9083437986.0,-0.14,-0.14,-2.65,5.02
805,600926,杭州银行,17.13,0.76,0.13,495554.0,850993340.0,1.88,17.28,16.96,16.97,17.0,2.12,0.68,6.53,0.93,124175413647.0,124175413647.0,-0.12,-0.12,10.16,12.11
806,001228,永泰运,31.63,0.76,0.24,11692.0,36573626.0,2.74,31.7,30.84,31.34,31.39,0.91,1.46,25.8,1.92,3285237583.0,2526117583.0,0.0,0.09,19.4,20.54
807,600980,北矿科技,22.5,0.76,0.17,39638.0,89240642.0,3.22,22.84,22.12,22.12,22.33,1.37,2.09,34.19,2.86,4258429335.0,4258429335.0,0.0,0.04,-4.58,-2.09
808,300283,温州宏丰,8.08,0.75,0.06,167922.0,135036513.6,2.74,8.1,7.88,7.92,8.02,1.03,4.57,159.51,3.6,4015584034.0,2967125496.0,0.0,0.0,4.8,7.3
809,603819,神力股份,13.44,0.75,0.1,96437.0,128712666.0,4.95,13.66,13.0,13.28,13.34,0.56,4.43,128.06,3.65,2926293713.0,2926293713.0,0.0,-0.07,12.28,10.71
810,000409,云鼎科技,10.68,0.75,0.08,113392.0,120794405.69,2.74,10.76,10.47,10.59,10.6,2.22,1.92,87.84,4.51,7238375393.0,6306362541.0,0.0,0.0,-5.65,-4.13
811,688061,灿瑞科技,31.1,0.75,0.23,11599.0,36092864.0,3.6,31.49,30.38,30.59,30.87,1.17,2.58,-61.23,1.52,3573060060.0,1400156459.0,0.1,-0.16,-7.8,-4.63
812,603153,上海建科,16.2,0.75,0.12,20074.0,32468805.0,2.11,16.3,15.96,16.07,16.08,1.41,0.5,47.34,1.83,6639749917.0,6541238738.0,0.0,0.12,-7.53,-4.71
813,002222,福晶科技,81.69,0.74,0.6,467177.0,3763511451.08,6.78,83.5,78.0,78.18,81.09,0.91,9.98,146.47,22.02,38414722500.0,38243313517.0,0.1,-0.17,40.46,44.99
814,300727,润禾材料,32.78,0.74,0.24,46415.0,152907777.92,4.36,33.47,32.05,32.15,32.54,1.41,2.87,46.48,4.54,5904869619.0,5306380574.0,-0.06,-0.06,-10.73,-8.02
815,600549,厦门钨业,58.39,0.74,0.43,583610.0,3407926227.0,5.35,59.91,56.81,56.97,57.96,1.31,3.76,40.11,5.39,92699136380.0,90734088312.0,0.0,0.09,34.79,42.21
816,000782,恒申新材,5.43,0.74,0.04,133582.0,72180136.0,3.15,5.48,5.31,5.37,5.39,1.06,2.53,-49.01,2.17,3728137594.0,2867798153.0,0.0,0.0,9.92,9.48
817,600428,中远海特,9.48,0.74,0.07,400174.0,376760756.0,3.51,9.57,9.24,9.3,9.41,0.56,1.64,14.61,1.54,26012365345.0,23181307327.0,-0.21,-0.11,32.96,33.52
818,603558,健盛集团,13.84,0.73,0.1,122402.0,172764687.0,4.15,14.38,13.81,13.95,13.74,1.14,3.57,11.71,2.02,4742110598.0,4742110598.0,0.07,-0.14,22.91,23.24
819,002983,芯瑞达,23.3,0.73,0.17,20841.0,48456623.13,2.98,23.49,22.8,23.0,23.13,1.06,1.63,41.46,3.8,5211339093.0,2986070169.0,0.0,0.0,0.04,2.19
820,300352,北信源,6.93,0.73,0.05,697319.0,486467713.14,4.8,7.1,6.77,6.78,6.88,1.45,5.46,-45.36,8.15,10047280923.0,8846913412.0,0.0,0.0,8.79,13.05
821,605058,澳弘电子,35.01,0.72,0.25,44299.0,155129436.0,3.77,35.5,34.19,34.31,34.76,1.29,3.1,35.1,2.87,5003767490.0,5003767490.0,-0.14,0.06,14.52,14.71
822,300243,瑞丰高材,14.05,0.72,0.1,204786.0,285889783.27,4.73,14.2,13.54,13.8,13.95,1.16,10.5,108.54,3.28,3527270568.0,2740428657.0,0.0,0.0,33.18,34.71
823,920839,万通液压,33.84,0.71,0.24,11792.0,39787643.37,4.35,34.49,33.03,33.18,33.6,1.31,1.81,31.6,6.03,4000225419.0,2201422149.0,0.03,0.06,-23.75,-19.85
824,000049,德赛电池,25.44,0.71,0.18,99875.0,252735435.63,3.96,25.67,24.67,25.0,25.26,1.03,2.6,32.53,1.47,9785204305.0,9782566889.0,-0.04,-0.04,-6.92,-5.36
825,600573,惠泉啤酒,12.7,0.71,0.09,110936.0,141768972.0,4.52,13.09,12.52,12.52,12.61,1.31,4.44,24.16,2.31,3175000000.0,3175000000.0,-0.08,-0.08,7.17,6.45
826,002164,宁波东力,12.74,0.71,0.09,143044.0,181742559.35,2.69,12.8,12.46,12.65,12.65,1.52,2.98,86.99,4.73,6779892798.0,6112335322.0,-0.08,0.0,-19.11,-20.42
827,001234,泰慕士,25.58,0.71,0.18,16088.0,40900442.0,2.44,25.79,25.17,25.37,25.4,1.15,1.76,59.42,3.01,2798802446.0,2340199090.0,-0.04,-0.04,-7.42,-5.68
828,300748,金力永磁,32.7,0.71,0.23,434053.0,1420279353.34,4.22,33.26,31.89,32.0,32.47,1.73,3.84,63.75,6.09,44981770012.0,36952036361.0,-0.09,-0.15,-7.91,-4.13
829,300308,中际旭创,693.02,0.71,4.88,249619.0,17248692686.8,3.2,700.0,678.01,682.0,688.14,0.92,2.26,71.32,25.87,770027227829.0,766132973808.0,0.06,-0.14,14.5,13.61
830,002402,和而泰,31.31,0.71,0.22,325149.0,1018285150.22,3.57,31.8,30.69,30.79,31.09,1.42,4.0,36.01,5.51,28950424703.0,25474376574.0,0.0,0.0,-23.09,-19.96
831,300594,朗进科技,30.3,0.7,0.21,31061.0,92878319.0,4.62,30.47,29.08,29.99,30.09,0.69,3.41,-154.63,3.37,2783765535.0,2757243188.0,0.56,-0.1,52.72,54.51
832,605303,园林股份,18.68,0.7,0.13,71073.0,133309939.0,5.18,19.3,18.34,18.49,18.55,0.84,4.41,-20.77,3.28,3011914781.0,3011914781.0,-0.11,-0.11,5.48,7.98
833,600063,皖维高新,7.21,0.7,0.05,508559.0,366028559.0,2.09,7.26,7.11,7.17,7.16,0.89,2.46,34.37,1.78,14918257497.0,14918257497.0,0.0,0.0,16.86,22.41
834,002430,杭氧股份,29.32,0.69,0.2,112921.0,331902214.85,2.82,29.65,28.83,28.86,29.12,0.94,1.15,28.41,2.97,28685477993.0,28673128409.0,0.0,-0.07,-7.16,-1.84
835,600088,中视传媒,14.58,0.69,0.1,48111.0,70244217.0,3.38,14.84,14.35,14.42,14.48,1.62,1.21,-408.2,4.59,5798559312.0,5798559312.0,0.0,0.0,-11.15,-9.89
836,300555,ST路通,13.14,0.69,0.09,23676.0,30964121.0,4.06,13.38,12.85,12.85,13.05,0.85,1.2,-54.34,5.53,2628000000.0,2601521100.0,0.08,-0.08,-8.75,-10.37
837,000951,中国重汽,24.67,0.69,0.17,158572.0,392513232.75,5.18,25.27,24.0,24.1,24.5,0.65,1.35,17.4,1.79,28984027111.0,28984027111.0,-0.12,0.04,43.68,45.98
838,603281,江瀚新材,35.19,0.69,0.24,38218.0,133863662.0,2.09,35.28,34.55,35.18,34.95,1.08,1.02,30.57,2.8,13137600023.0,13137600023.0,0.03,0.09,25.45,26.81
839,002532,天山铝业,18.87,0.69,0.13,703658.0,1326276157.29,4.38,19.13,18.31,18.48,18.74,0.67,1.71,18.13,2.95,87344275021.0,77496400119.0,0.11,0.05,4.14,17.35
840,603125,常青科技,17.79,0.68,0.12,32267.0,57455143.0,3.28,18.07,17.49,17.55,17.67,1.63,3.19,52.67,3.01,7202039111.0,1800603287.0,0.11,0.17,4.4,5.39
841,600750,华润江中,26.53,0.68,0.18,50281.0,132980423.0,2.43,26.79,26.15,26.42,26.35,0.79,0.8,18.6,4.19,16862820557.0,16679022733.0,-0.19,-0.19,15.5,14.5
842,300219,鸿利智汇,7.51,0.67,0.05,186691.0,140218009.26,3.62,7.62,7.35,7.39,7.46,1.03,2.64,52.47,2.01,5316655730.0,5306933171.0,0.13,0.13,2.46,4.16
843,688702,盛科通信-U,220.46,0.67,1.47,75581.0,1680183593.0,7.62,228.68,212.0,217.82,218.99,1.02,3.72,-603.22,40.53,90388600000.0,44751568480.0,-0.02,0.11,55.65,55.59
844,301150,中一科技,57.32,0.67,0.38,121829.0,694865161.36,4.6,57.98,55.36,55.82,56.94,1.2,5.47,259.11,3.76,13368942328.0,12758588479.0,0.07,-0.12,29.24,36.51
845,300478,杭州高新,24.38,0.66,0.16,32389.0,79230424.95,4.21,25.03,24.01,24.15,24.22,1.24,2.56,-139.75,60.13,3088287740.0,3088287740.0,0.0,0.08,-23.93,-24.52
846,600366,宁波韵升,12.42,0.65,0.08,276435.0,343044936.0,3.4,12.57,12.15,12.19,12.34,1.6,2.52,37.11,2.23,13650089853.0,13650089853.0,-0.08,0.08,-11.48,-9.93
847,000761,本钢板材,3.14,0.64,0.02,193155.0,60523666.0,3.85,3.2,3.08,3.11,3.12,0.93,0.52,-3.27,1.85,12899875170.0,11643875170.0,0.32,0.32,-7.37,-6.27
848,002241,歌尔股份,23.69,0.64,0.15,886796.0,2096971169.47,3.74,24.04,23.16,23.28,23.54,1.72,2.83,24.35,2.35,83996328439.0,74350285125.0,-0.04,0.0,-21.03,-17.54
849,301286,侨源股份,47.2,0.64,0.3,15074.0,70722440.93,3.16,47.58,46.1,46.55,46.9,1.14,0.93,78.31,9.89,18884720000.0,7612387586.0,0.04,0.13,7.94,11.61
850,600299,安迪苏,14.08,0.64,0.09,227230.0,319146384.0,3.86,14.3,13.76,14.11,13.99,0.71,0.85,37.56,2.18,43363291939.0,37761169924.0,0.14,0.14,54.73,57.85
851,002198,嘉应制药,7.88,0.64,0.05,187970.0,147458727.22,2.55,7.95,7.75,7.87,7.83,1.28,3.7,137.62,5.64,3999177602.0,3998948294.0,-0.25,-0.13,10.21,12.09
852,002131,利欧股份,8.0,0.63,0.05,8285663.0,6638090524.05,3.02,8.12,7.88,8.03,7.95,2.28,14.16,68.99,4.09,54174229624.0,46797790736.0,0.0,0.0,20.66,41.84
853,002549,凯美特气,19.25,0.63,0.12,503767.0,971853137.67,4.91,19.65,18.71,18.8,19.13,1.33,7.28,133.15,6.47,13385447094.0,13327920876.0,0.0,0.05,-13.68,-9.28
854,300066,三川智慧,6.48,0.62,0.04,309179.0,200026569.17,3.42,6.56,6.34,6.38,6.44,1.67,3.07,35.13,2.58,6739415538.0,6518299055.0,-0.15,0.15,0.47,4.01
855,600480,凌云股份,9.81,0.62,0.06,165539.0,160651493.0,3.08,9.88,9.58,9.74,9.75,1.29,1.36,15.29,1.54,11990610229.0,11898502069.0,-0.1,0.1,-20.37,-20.18
856,603159,上海亚虹,26.06,0.62,0.16,6200.0,16106672.0,2.05,26.23,25.7,25.7,25.9,0.57,0.44,-648.31,7.28,3648400000.0,3648400000.0,0.0,0.08,2.52,1.36
857,600795,国电电力,4.87,0.62,0.03,1205317.0,583705845.0,2.07,4.88,4.78,4.82,4.84,0.85,0.68,9.61,1.42,86859464929.0,86859464929.0,0.0,0.0,-2.6,-3.37
858,002763,汇洁股份,8.06,0.62,0.05,62995.0,50777930.6,2.62,8.13,7.92,8.01,8.01,0.52,2.07,60.27,1.84,3303987440.0,2447130452.0,0.0,0.12,9.07,11.63
859,688147,微导纳米,66.68,0.62,0.41,70661.0,474261241.0,6.71,69.0,64.55,65.68,66.27,1.11,1.53,144.48,10.32,30750056315.0,30750056315.0,0.02,0.06,-4.7,6.2
860,300357,我武生物,26.18,0.61,0.16,132423.0,348252880.49,4.69,26.88,25.66,25.76,26.02,1.04,2.74,29.81,5.2,13707429120.0,12672800887.0,-0.04,-0.04,-13.31,-7.33
861,300499,高澜股份,37.63,0.61,0.23,329410.0,1232651554.3,4.71,38.01,36.25,36.25,37.4,1.29,12.14,251.64,8.3,11486503463.0,10212918823.0,0.0,0.0,21.39,22.65
862,688200,华峰测控,285.15,0.61,1.72,22179.0,637835091.0,6.13,293.98,276.61,277.1,283.43,1.12,1.64,71.79,9.46,38647299109.0,38647299109.0,0.05,0.17,43.02,49.92
863,002868,*ST绿康,37.98,0.61,0.23,7409.0,27853440.0,2.78,38.1,37.05,37.75,37.75,1.02,0.69,-42.38,93.43,5902693489.0,4063955102.0,-0.03,-0.26,2.18,12.67
864,300807,天迈科技,52.82,0.61,0.32,15945.0,84682645.0,4.17,53.89,51.7,52.49,52.5,1.36,3.07,-175.59,7.65,3593850985.0,2743549449.0,0.02,-0.09,-8.36,-4.29
865,300617,安靠智电,57.3,0.61,0.35,58644.0,334743827.7,7.41,59.9,55.68,56.0,56.95,0.75,4.22,96.47,3.26,9495049147.0,7960329385.0,0.39,0.09,71.61,79.62
866,000695,滨海能源,13.09,0.61,0.08,174114.0,227454540.0,4.38,13.32,12.75,13.21,13.01,0.63,7.85,-46.02,26.86,3033635500.0,2903508137.0,-0.15,-0.08,-7.56,2.99
867,601208,东材科技,33.54,0.6,0.2,466133.0,1562854038.0,3.87,33.95,32.66,32.67,33.34,0.89,4.61,89.81,5.67,33881535908.0,33881535908.0,0.0,-0.12,25.67,24.27
868,603170,宝立食品,13.45,0.6,0.08,41789.0,56038200.0,2.17,13.52,13.23,13.29,13.37,1.14,1.04,21.03,3.81,5380134500.0,5380134500.0,0.0,-0.44,-9.55,-5.81
869,600172,黄河旋风,8.43,0.6,0.05,1235094.0,1045899647.0,4.18,8.61,8.26,8.35,8.38,1.23,9.68,-17.44,12.31,12157615133.0,10758835973.0,0.0,-0.12,41.68,47.64
870,601702,华峰铝业,20.31,0.59,0.12,153795.0,313239809.0,3.86,20.66,19.88,20.11,20.19,1.66,1.54,16.87,3.15,20280156486.0,20280156486.0,-0.25,0.05,-1.41,-0.78
871,603239,浙江仙通,25.78,0.59,0.15,85485.0,221121527.0,2.93,26.09,25.34,25.63,25.63,0.97,3.16,31.45,5.26,6979161600.0,6979161600.0,-0.08,-0.15,19.02,25.69
872,300866,安克创新,104.6,0.59,0.61,56568.0,589582598.83,4.98,106.68,101.5,102.5,103.99,1.0,1.84,22.04,5.33,56082225229.0,32167010400.0,0.0,-0.25,-6.26,-8.56
