序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
48,华正新材,603186,1,首板,9.99710464477539,113.99,17.57 亿,178.73 亿,178.73 亿,10.291607856750488,70603468,131019,134958,4,元件
49,鑫源智造,600615,1,首板,9.964093208312988,12.25,1.02 亿,27.60 亿,27.64 亿,3.8247218132019043,7904435,131319,131343,1,工业金属
50,争光股份,301092,1,首板,20.0,49.2,4.48 亿,29.98 亿,66.19 亿,16.09370994567871,36140106,135030,135242,1,塑料
51,柏诚股份,601133,1,4天3板,10.009910583496094,33.3,14.22 亿,174.62 亿,175.83 亿,8.554901123046875,108624600,135214,135214,0,专业工程
52,金海通,603061,1,首板,10.0,348.59,11.37 亿,303.27 亿,303.27 亿,3.897055149078369,86345743,131600,131700,1,半导体
53,粤海饲料,001313,1,首板,10.0,9.79,2.61 亿,68.45 亿,68.53 亿,4.016774654388428,82786100,132733,132733,0,饲料
54,宏英智能,001266,1,首板,9.99144172668457,51.41,4.41 亿,29.89 亿,53.28 亿,15.505069732666016,83176239,140857,140857,0,自动化设
55,华宏科技,002645,1,首板,10.010960578918457,30.11,11.68 亿,168.29 亿,188.97 亿,7.3397064208984375,102419676,140409,140409,0,环保设备
56,泰坦股份,003036,1,首板,10.0,45.98,5.55 亿,99.44 亿,99.45 亿,5.968216419219971,134556285,142909,142909,0,专用设备
57,联芸科技,688449,1,首板,20.00541877746582,88.6,24.93 亿,259.78 亿,407.56 亿,10.362265586853027,163652617,142211,142211,0,半导体
58,瑞华泰,688323,1,首板,20.0,37.32,8.00 亿,67.18 亿,67.18 亿,13.212957382202148,26771539,143531,144949,4,塑料
59,兆易创新,603986,1,首板,10.000988960266113,445.02,265.24 亿,2972.04 亿,3120.05 亿,9.135738372802734,1061124823,143752,143752,0,半导体
60,盛景微,603375,1,首板,9.997912406921387,52.7,3.37 亿,33.61 亿,53.05 亿,10.589262962341309,24016549,144014,144014,0,半导体
61,三祥新材,603663,1,首板,10.007216453552246,45.73,7.88 亿,193.36 亿,193.57 亿,4.241880893707275,131661243,145432,145432,0,化学原料
