序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4162.1845,-7.353,-0.176,4169.5378,4152.6984,4169.8468,4139.9744,624152035.0,1358926939220,13589.27 亿
2,sz399001,深证成指,15569.979,0.072,0.0,15569.907,15487.427,15622.214,15426.378,72621795842.0,1594787543004,15947.88 亿
3,Total,沪深总成交额,,,,,,,,,2953714482224,29537.14 亿
