序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,顺钠股份,000533,2,2天2板,10.0,13.53,1.08 亿,92.67 亿,93.47 亿,1.1664419174194336,432341827,092500,092500,0,电网设备
2,智能自控,002877,2,2天2板,10.0,10.89,4.00 亿,26.19 亿,38.75 亿,15.279699325561523,102151989,092500,101645,1,通用设备
3,卓郎智能,600545,2,2天2板,9.91253662109375,3.77,7071.96 万,67.40 亿,67.40 亿,1.0491852760314941,167963679,092501,092501,0,专用设备
4,汉缆股份,002498,2,10天6板,9.963099479675293,8.94,5.76 亿,297.42 亿,297.42 亿,1.937637448310852,487998643,093000,093000,0,电网设备
5,王力安防,605268,2,2天2板,9.982638359069824,12.67,4721.56 万,55.81 亿,56.55 亿,0.8459996581077576,449330590,092502,092502,0,家居用品
6,积成电子,002339,2,2天2板,9.965337753295898,12.69,14.97 亿,60.76 亿,63.97 亿,24.888092041015625,79503078,093206,101454,4,电网设备
7,通光线缆,300265,2,2天2板,20.022371292114258,21.46,32.80 亿,100.28 亿,100.35 亿,33.39311218261719,37210438,093406,144536,8,电网设备
8,华灿光电,300323,1,首板,20.023418426513672,10.25,5.60 亿,90.12 亿,166.36 亿,6.2085466384887695,316055060,092500,092500,0,光学光电
9,兆驰股份,002429,1,首板,10.010764122009277,10.22,2.23 亿,462.39 亿,462.65 亿,0.48231202363967896,381123197,092500,092500,0,黑色家电
10,三安光电,600703,1,首板,10.027284622192383,16.13,12.81 亿,804.73 亿,804.73 亿,1.592477798461914,492255098,093001,093001,0,光学光电
11,安妮股份,002235,1,首板,10.051814079284668,10.62,3.49 亿,58.79 亿,61.55 亿,5.9733710289001465,85359407,093112,093112,0,造纸
12,冠捷科技,000727,1,首板,10.080645561218262,2.73,5.35 亿,123.66 亿,123.66 亿,4.350522041320801,95838708,093148,093148,0,光学光电
13,国星光电,002449,1,首板,10.050251007080078,8.76,1.40 亿,54.18 亿,54.18 亿,2.5953197479248047,91298734,093000,093000,0,光学光电
14,石英股份,603688,1,首板,9.99585247039795,53.04,6.11 亿,287.31 亿,287.31 亿,2.1413705348968506,125621898,093155,093234,1,非金属材
15,芯瑞达,002983,1,首板,10.0,25.41,1.13 亿,32.56 亿,56.83 亿,3.492677688598633,95329756,093248,093248,0,光学光电
16,兴民智通,002355,1,首板,10.060060501098633,7.33,1.71 亿,45.31 亿,49.00 亿,3.8406808376312256,101879670,093315,093315,0,汽车零部
17,奥拓电子,002587,1,首板,10.047096252441406,7.01,2.49 亿,37.34 亿,45.67 亿,6.724173545837402,46301715,093345,094657,1,光学光电
18,雷曼光电,300162,1,首板,20.0,9.48,4.63 亿,32.44 亿,39.77 亿,14.621434211730957,104249616,093448,093448,0,光学光电
19,奥瑞德,600666,1,首板,9.944750785827637,3.98,5.88 亿,96.31 亿,109.51 亿,6.163329124450684,71152052,093458,135816,1,光学光电
20,东方电气,600875,1,首板,10.007819175720215,42.21,34.04 亿,955.37 亿,1459.77 亿,3.6271462440490723,334864381,093501,094622,1,其他电源
21,沃格光电,603773,1,首板,10.011092185974121,39.67,3.04 亿,89.09 亿,89.12 亿,3.4554266929626465,122598944,093616,093616,0,光学光电
22,联建光电,300269,1,首板,20.0,8.64,6.39 亿,45.42 亿,47.44 亿,14.487324714660645,139034784,093618,093618,0,光学光电
