序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000062,深圳华强,37.77,21.09,21964.6065,768431.0549,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000593,德龙汇能,23.13,30.74,10428.7622,213123.3898,连续三个交易日内，涨幅偏离值累计达20%的证券
3,001211,双枪科技,38.01,21.12,1745.8006,62549.4815,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002290,禾盛新材,88.07,24.65,6857.0764,566441.154,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002606,大连电瓷,14.82,23.34,28498.2818,409350.5087,连续三个交易日内，涨幅偏离值累计达20%的证券
6,600152,维科技术,14.26,21.22,21986.17,290747.93,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600338,西藏珠峰,24.83,21.17,30179.4902,686132.79,连续三个交易日内，涨幅偏离值累计达20%的证券
8,603272,联翔股份,24.3,21.19,1532.8345,34581.24,连续三个交易日内，涨幅偏离值累计达20%的证券
9,603655,朗博科技,51.8,20.08,1450.7404,70344.99,连续三个交易日内，涨幅偏离值累计达20%的证券
10,002217,合力泰,2.96,9.5,59078.4327,172945.8845,涨幅偏离值达7%的证券
11,002484,江海股份,37.64,9.5,4708.3771,173833.9729,涨幅偏离值达7%的证券
12,002560,通达股份,15.68,9.5,12186.1568,185920.5767,涨幅偏离值达7%的证券
13,002706,良信股份,11.39,9.5,10340.8293,114988.2283,涨幅偏离值达7%的证券
14,600707,彩虹股份,8.88,9.88,17331.3033,146889.93,涨幅偏离值达7%的证券
15,600815,厦工股份,4.27,9.9,18348.304,75653.69,涨幅偏离值达7%的证券
16,600830,香溢融通,9.54,9.88,2377.3008,21929.89,涨幅偏离值达7%的证券
17,605138,盛泰集团,7.43,9.92,870.6418,6457.17,涨幅偏离值达7%的证券
18,001234,泰慕士,32.19,18.98,1240.94,43883.4181,振幅值达15%的证券
19,002175,东方智造,2.63,16.89,13362.3837,33149.923,振幅值达15%的证券
20,002787,华源控股,19.24,16.42,2349.1016,47792.2734,振幅值达15%的证券
21,002940,昂利康,36.33,19.69,3644.2214,138921.5013,振幅值达15%的证券
22,600396,华电辽能,10.12,18.92,28151.5171,273162.08,振幅值达15%的证券
23,600537,亿晶光电,3.55,15.21,26443.4524,98478.58,振幅值达15%的证券
24,600726,华电能源,6.38,22.22,57211.5118,338109.08,振幅值达15%的证券
25,603958,哈森股份,23.6,16.89,1593.571,38062.41,振幅值达15%的证券
26,002297,博云新材,20.53,28.9,16560.8862,334998.9736,换手率达20%的证券
27,002361,神剑股份,21.66,30.14,25456.9743,546942.6625,换手率达20%的证券
28,002580,圣阳股份,28.82,35.19,15918.333,445348.8994,换手率达20%的证券
29,603459,红板科技,63.54,28.81,2277.7868,143451.44,换手率达20%的证券
30,603538,美诺华,56.4,23.29,5412.8787,308577.85,换手率达20%的证券
31,603738,泰晶科技,38.93,22.5,8683.7775,345848.98,换手率达20%的证券
32,920012,创达新材,58.69,25.29,335.5669,19601.78,换手率达20%的证券
33,920028,新恒泰,17.81,25.53,1086.5699,19352.81,换手率达20%的证券
34,920125,鸿仕达,53.82,60.34,994.5272,52292.26,换手率达20%的证券
35,920181,赛英电子,80.6,21.83,218.7553,17786.13,换手率达20%的证券
36,002324,普利特,14.78,-10.5,4949.192,73759.4478,跌幅偏离值达7%的证券
37,002705,新宝股份,16.88,-10.5,4888.1535,85108.0634,跌幅偏离值达7%的证券
38,002931,锋龙股份,62.33,-10.5,1497.2027,94320.2832,跌幅偏离值达7%的证券
39,002990,盛视科技,48.7,-10.5,1944.6916,96942.4293,跌幅偏离值达7%的证券
40,600084,中信尼雅,5.93,-10.17,201.39,1194.24,跌幅偏离值达7%的证券
41,600126,杭钢股份,9.43,-10.18,19077.1161,181449.48,跌幅偏离值达7%的证券
42,600422,昆药集团,9.86,-10.19,1690.26,16667.92,跌幅偏离值达7%的证券
43,600864,哈投股份,6.37,-10.18,12939.8735,83573.77,跌幅偏离值达7%的证券
44,601567,三星电气,22.29,-10.17,2496.2899,55678.09,跌幅偏离值达7%的证券
45,300467,迅游科技,36.95,17.83,2240.42,80356.0254,
46,300582,英飞特,15.73,20.0,3841.027,58367.5898,
47,301248,杰创智能,81.74,20.0,1533.2579,117848.4052,
48,301500,飞南资源,30.32,20.0,4067.2222,122932.7934,
49,688001,华兴源创,60.66,20.0,2643.7724,147760.43,
50,688221,前沿生物,22.74,20.0,7088.3484,160256.85,
51,688381,帝奥微,35.21,20.01,2496.4098,85142.68,
52,688530,欧莱新材,46.2,20.0,1056.3177,48374.34,
53,688677,海泰新光,118.76,20.0,650.8556,75635.93,
54,300283,温州宏丰,11.42,30.74,11676.0247,130407.8197,
55,300721,怡达股份,22.43,32.87,4548.5995,100162.2609,
56,301666,大普微,239.71,32.72,867.7334,209155.4615,
57,301667,纳百川,126.3,40.31,906.8639,109368.7015,
58,688813,泰金新能,78.08,32.62,981.0411,77069.19,
59,300613,富瀚微,63.88,37.36,7694.0583,462205.7902,
60,300763,锦浪科技,83.6,-17.64,4048.0696,348665.4103,
61,300766,每日互动,31.25,-16.44,7022.516,224223.1578,
62,301003,江苏博云,60.95,-15.7,1489.8835,91645.0265,
63,688326,经纬恒润,96.62,-17.77,689.949,67868.83,
