序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,凯撒文化,002425,0天0板,7.523510456085205,3.43,3.51,2.30 亿,31.56 亿,32.81 亿,7.272237777709961,-0.5797101855278015,093000,5,5.956112861633301,游戏Ⅱ
2,综艺股份,600770,3天2板,-0.14347203075885773,6.96,7.67,19.75 亿,90.48 亿,90.48 亿,20.69888687133789,-0.14347203075885773,093058,1,10.760401725769043,综合Ⅱ
3,天通股份,600330,0天0板,5.9096174240112305,27.42,28.48,72.29 亿,338.21 亿,338.21 亿,21.19730567932129,-0.03645643591880798,093131,2,6.334491729736328,电子化学
4,远大控股,000626,0天0板,4.800937175750732,8.95,9.39,3.52 亿,45.08 亿,45.34 亿,7.688868999481201,0.0,093851,1,8.782200813293457,物流
5,中天科技,600522,0天0板,7.738632678985596,35.78,36.53,122.23 亿,1221.15 亿,1221.15 亿,9.943181991577148,0.055928412824869156,094036,3,6.925624847412109,通信设备
6,方邦股份,688020,0天0板,16.278289794921875,138.72,143.16,15.44 亿,114.29 亿,114.29 亿,13.38552188873291,0.0,095852,12,9.354568481445312,元件
7,中熔电气,301031,0天0板,13.093404769897461,161.52,171.38,14.32 亿,124.70 亿,158.81 亿,11.271955490112305,0.0,100339,1,11.693039894104004,其他电子
8,奥拓电子,002587,0天0板,6.410256862640381,6.64,6.86,4.10 亿,35.37 亿,43.26 亿,11.526047706604004,-0.3003003001213074,101233,1,6.089743614196777,光学光电
9,锐明技术,002970,0天0板,7.297677040100098,68.81,70.54,10.51 亿,86.13 亿,125.73 亿,12.219985961914062,-0.11612715572118759,101542,1,9.886168479919434,计算机设
10,神驰机电,603109,0天0板,4.869857311248779,24.98,26.2,4.43 亿,52.17 亿,52.17 亿,8.309535026550293,0.0,102829,2,9.739714622497559,通用设备
11,锦和商管,603682,0天0板,6.8027215003967285,7.85,8.09,3.30 亿,37.09 亿,37.09 亿,8.928550720214844,0.38363173604011536,111508,1,12.380952835083008,一般零售
12,龙星科技,002442,0天0板,6.164383411407471,6.2,6.42,2.35 亿,30.55 亿,31.20 亿,7.7511162757873535,-0.1610305905342102,112424,1,12.328766822814941,橡胶
13,国光电器,002045,0天0板,6.909090995788574,11.76,12.1,5.72 亿,66.06 亿,66.15 亿,8.683160781860352,0.0,112521,1,12.363636016845703,消费电子
14,恒申新材,000782,0天0板,9.354838371276855,6.78,6.82,5.20 亿,35.81 亿,46.55 亿,14.787849426269531,0.0,130230,15,11.612903594970703,化学纤维
15,美芝股份,002856,0天0板,5.128205299377441,13.12,13.73,2.08 亿,16.26 亿,17.75 亿,12.79507827758789,0.07627765089273453,130457,2,13.381409645080566,装修装饰
16,迅游科技,300467,0天0板,17.825254440307617,36.95,37.63,8.04 亿,62.90 亿,75.08 亿,13.16176700592041,0.0,131906,1,21.10969352722168,游戏Ⅱ
17,立讯精密,002475,0天0板,9.045454978942871,71.97,72.6,233.72 亿,5231.70 亿,5243.72 亿,4.503201484680176,-0.0416666679084301,132606,2,7.727272987365723,消费电子
18,芯源微,688037,0天0板,17.810503005981445,212.0,215.94,33.50 亿,427.45 亿,427.45 亿,8.239771842956543,0.0,132920,5,19.877742767333984,半导体
