序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,水发燃气,603318,4,6天5板,10.008779525756836,12.53,11.69 亿,57.52 亿,69.50 亿,20.522817611694336,47885901,093035,142923,7,燃气Ⅱ
2,众合科技,000925,3,3天3板,10.0,10.12,1.38 亿,68.13 亿,68.45 亿,2.0232064723968506,382488203,092500,092500,0,轨交设备
3,华电能源,600726,3,3天3板,10.0,6.38,33.81 亿,476.93 亿,504.49 亿,7.653369903564453,8858630,093114,145029,23,电力
4,联翔股份,603272,2,2天2板,10.00452709197998,24.3,1.43 亿,25.18 亿,25.18 亿,5.721096038818359,33405210,093213,093313,1,家居用品
5,泰坦股份,003036,2,2天2板,10.00297737121582,36.95,1.25 亿,79.91 亿,79.92 亿,1.568833827972412,110641232,093003,093003,0,专用设备
6,深圳华强,000062,2,4天3板,9.988351821899414,37.77,39.53 亿,394.66 亿,395.04 亿,10.289164543151855,113563436,093748,111030,11,其他电子
7,西藏珠峰,600338,2,2天2板,10.01329231262207,24.83,29.08 亿,227.00 亿,227.00 亿,13.069238662719727,33527750,093745,102042,2,工业金属
8,维科技术,600152,2,2天2板,10.030863761901855,14.26,19.85 亿,75.45 亿,75.45 亿,27.840011596679688,48834325,130114,132238,2,电池
9,双枪科技,001211,2,2天2板,10.014471054077148,38.01,4.32 亿,25.47 亿,27.37 亿,17.201799392700195,21201978,103736,110957,2,家居用品
10,东方明珠,600637,1,首板,10.030394554138184,10.86,5.10 亿,365.10 亿,365.10 亿,1.4032329320907593,190742010,093027,093027,0,电视广播
11,盛泰集团,605138,1,首板,10.074073791503906,7.43,6457.17 万,41.28 亿,41.28 亿,1.567110300064087,16929998,093003,093003,0,服装家纺
12,三维通信,002115,1,首板,9.983498573303223,13.33,8.57 亿,100.27 亿,108.11 亿,8.589719772338867,164992501,093130,093503,1,通信服务
13,欧莱新材,688530,1,首板,20.0,46.2,4.84 亿,31.31 亿,73.94 亿,15.584917068481445,117202654,093053,093353,2,半导体
14,飞马国际,002210,1,首板,10.0401611328125,2.74,1.87 亿,72.75 亿,72.92 亿,2.595163345336914,69935113,093203,093203,0,环境治理
15,沃格光电,603773,1,13天7板,10.0,64.13,8.50 亿,144.07 亿,144.12 亿,5.961139678955078,60699878,093213,094143,2,光学光电
16,铭普光磁,002902,1,首板,9.996155738830566,28.61,4.38 亿,50.82 亿,67.24 亿,8.631196022033691,171085368,093000,093000,0,通信设备
17,报 喜 鸟,002154,1,首板,9.91735553741455,3.99,3.13 亿,47.07 亿,58.23 亿,6.651426315307617,37901979,093000,093142,1,服装家纺
18,常青科技,603125,1,首板,9.984639167785645,21.48,1.68 亿,86.96 亿,86.96 亿,1.9436899423599243,46560370,093316,093343,1,化学制品
19,合力泰,002217,1,首板,10.037175178527832,2.96,17.29 亿,215.47 亿,221.39 亿,8.115924835205078,358394136,093312,094121,3,光学光电
20,韵达股份,002120,1,首板,10.013531684875488,8.13,10.21 亿,228.87 亿,235.71 亿,4.4797563552856445,43236331,093515,130130,2,物流
21,前沿生物-U,688221,1,首板,20.0,22.74,16.03 亿,85.18 亿,85.18 亿,18.923524856567383,22249225,093355,144531,20,化学制药
