序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,新朋股份,002328,3天2板,6.4292778968811035,10.76,11.12,24.74 亿,61.42 亿,83.04 亿,40.45974349975586,0.09302325546741486,093006,1,9.09990119934082,汽车零部
2,豫园股份,600655,0天0板,7.081545352935791,4.99,5.13,3.00 亿,194.10 亿,194.23 亿,1.5255972146987915,-0.20000000298023224,093204,2,5.150214672088623,一般零售
3,S佳通,600182,0天0板,2.747650146484375,14.21,14.52,4768.32 万,24.16 亿,48.31 亿,1.9551764726638794,-0.07032348960638046,093305,1,3.398409128189087,汽车零部
4,利通电子,603629,0天0板,0.0,72.68,79.95,39.39 亿,186.68 亿,190.65 亿,20.50657081604004,0.15157778561115265,093425,1,12.713263511657715,消费电子
5,石英股份,603688,0天0板,7.185248374938965,50.57,51.9,20.89 亿,273.93 亿,273.93 亿,7.567536354064941,-0.03953350707888603,093439,2,10.385756492614746,非金属材
6,万通发展,600246,0天0板,6.109324932098389,9.9,10.26,19.96 亿,187.15 亿,192.36 亿,10.529341697692871,-0.10090817511081696,095056,2,11.039657592773438,房地产开
7,北辰实业,601588,0天0板,5.617977619171143,1.88,1.96,3.04 亿,50.01 亿,63.30 亿,6.009302139282227,-0.5291005373001099,095210,1,11.235955238342285,房地产开
8,棕榈股份,002431,0天0板,4.247104167938232,2.7,2.85,3.07 亿,48.66 亿,48.66 亿,6.285122394561768,0.0,100051,1,11.196910858154297,基础建设
9,德业股份,605117,2天1板,5.257879734039307,146.94,153.56,62.32 亿,1336.17 亿,1336.17 亿,4.634067535400391,0.4443229138851166,101308,2,11.712034225463867,光伏设备
10,皇氏集团,002329,0天0板,7.142857551574707,4.35,4.47,6.40 亿,28.29 亿,36.21 亿,22.693845748901367,-0.2293577939271927,102154,1,11.822660446166992,饮料乳品
11,泰坦股份,003036,2天1板,4.796072483062744,27.75,29.13,9.63 亿,60.02 亿,60.02 亿,15.937849998474121,0.07212405651807785,102400,3,12.235650062561035,专用设备
12,嘉泽新能,601619,0天0板,8.061420440673828,5.63,5.73,10.57 亿,137.07 亿,163.99 亿,7.797844409942627,-0.1773049533367157,102525,1,7.869482040405273,电力
13,和胜股份,002824,3天2板,7.241788387298584,27.1,27.8,16.26 亿,59.62 亿,84.33 亿,27.716190338134766,0.0,104518,1,11.119905471801758,工业金属
14,通威股份,600438,0天0板,7.85758113861084,17.57,17.92,25.40 亿,791.00 亿,791.00 亿,3.2651560306549072,0.05694761127233505,133602,1,10.68139934539795,光伏设备
15,坤彩科技,603826,0天0板,6.0275959968566895,29.2,30.29,5.61 亿,191.32 亿,191.32 亿,2.975693941116333,0.0,144101,1,10.929556846618652,非金属材
