序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,盛龙股份,001257,4,4天4板,9.996722221374512,33.56,7.20 亿,45.96 亿,616.15 亿,16.13428497314453,143740634,093257,093257,0,小金属
2,深桑达Ａ,000032,4,4天4板,9.995194435119629,22.89,22.57 亿,260.48 亿,278.15 亿,8.879026412963867,35252889,095739,144657,11,专业工程
3,安德利,605198,3,3天3板,10.002805709838867,78.41,9.95 亿,212.13 亿,262.04 亿,4.7188191413879395,41274867,092503,105132,5,农产品加
4,逸豪新材,301176,3,3天3板,19.994112014770508,81.5,21.58 亿,133.70 亿,137.79 亿,16.654970169067383,1312883,102303,150000,5,元件
5,旭光电子,600353,2,4天3板,10.012674331665039,34.72,1.43 亿,287.76 亿,287.76 亿,0.4979626536369324,529435905,092500,092500,0,其他电子
6,金字火腿,002515,2,6天3板,10.024154663085938,9.11,6.02 亿,100.38 亿,110.29 亿,6.075097560882568,98776231,093203,093654,1,食品加工
7,宝鼎科技,002552,2,2天2板,10.003101348876953,70.93,2.85 亿,261.38 亿,275.20 亿,1.1189048290252686,45905896,093424,093424,0,元件
8,华正新材,603186,2,7天4板,9.998397827148438,206.06,11.80 亿,323.08 亿,323.08 亿,3.6914522647857666,210778774,093200,093827,2,元件
9,诺德股份,600110,2,6天3板,9.978918075561523,15.65,1.69 亿,271.56 亿,271.56 亿,0.6230824589729309,706223339,092502,092502,0,电池
10,麦格米特,002851,2,2天2板,10.002689361572266,163.64,48.52 亿,749.88 亿,952.04 亿,6.516875267028809,247900199,093303,101003,14,其他电源
11,双星新材,002585,2,9天5板,9.968603134155273,14.01,8.60 亿,124.23 亿,159.90 亿,6.952037334442139,210888901,093027,093133,1,塑料
12,罗曼股份,605289,2,2天2板,10.003374099731445,130.42,10.21 亿,197.81 亿,199.03 亿,5.247625827789307,5380477,094934,133613,9,专业工程
