序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,600488,津药药业,6.34,10.07,0.58,148793,9433.47 万,0.0,6.34,6.34,6.34,5.76,1.36,74.66,2.29,昨日打二板以上表现
2,600502,安徽建工,5.64,1.62,0.09,2272903,12.70 亿,6.85,5.75,5.37,5.43,5.55,13.24,6.35,0.8,昨日打二板以上表现
3,000008,神州高铁,3.12,-4.59,-0.15,4515345,14.05 亿,8.26,3.28,3.01,3.24,3.27,16.62,-72.87,2.89,昨日打二板以上表现
