序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3919.2852,-29.267,-0.741,3948.5521,3940.7989,3952.5761,3900.1164,544212835.0,811896566972,8118.97 亿
2,sz399001,深证成指,13486.937,-219.583,-1.602,13706.52,13658.255,13680.631,13418.498,63489373985.0,1031053910690,10310.54 亿
3,Total,沪深总成交额,,,,,,,,,1842950477662,18429.50 亿
