序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,300834,星辉环材,43.49,20.01,7.25,224216,9.40 亿,12.94,43.49,38.8,41.01,36.24,11.65,159.68,2.86,昨日连板
2,600488,津药药业,6.34,10.07,0.58,148793,9433.47 万,0.0,6.34,6.34,6.34,5.76,1.36,74.66,2.29,昨日连板
3,002560,通达股份,13.06,10.03,1.19,2109967,27.09 亿,9.52,13.06,11.93,12.99,11.87,46.58,42.54,2.52,昨日连板
4,605162,新中港,14.05,10.02,1.28,463188,6.43 亿,5.09,14.05,13.4,13.4,12.77,11.56,45.97,4.42,昨日连板
5,603429,*ST集友,10.87,4.02,0.42,148597,1.62 亿,2.68,10.97,10.69,10.85,10.45,2.83,-313.17,4.5,昨日连板
6,002821,凯莱英,126.65,3.94,4.8,304901,38.40 亿,6.4,129.8,122.0,124.04,121.85,9.62,40.35,2.59,昨日连板
7,605199,ST葫芦娃,7.13,-0.56,-0.04,110164,7867.13 万,5.58,7.39,6.99,7.17,7.17,2.75,-190.8,4.14,昨日连板
