序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,宁波建工,601789,4,4天4板,9.939759254455566,7.3,37.55 亿,79.34 亿,111.28 亿,48.45085906982422,62163004,093246,141352,8,房屋建设
2,中南文化,002445,3,3天3板,10.089020729064941,3.71,3016.33 万,87.79 亿,88.17 亿,0.34357360005378723,451194024,092500,092500,0,通用设备
3,国安股份,000839,2,2天2板,9.944750785827637,3.98,23.19 亿,156.01 亿,156.01 亿,14.98697280883789,69437507,093000,141739,6,通信服务
4,鼎信通讯,603421,2,2天2板,9.989142417907715,10.13,9.69 亿,66.07 亿,66.07 亿,14.985625267028809,27943969,093114,145532,2,通信设备
5,瑞斯康达,603803,2,2天2板,10.0,12.1,5.49 亿,51.41 亿,51.41 亿,10.68627643585205,113737580,092503,093403,2,通信设备
6,黄河旋风,600172,2,2天2板,10.019841194152832,11.09,28.66 亿,141.54 亿,159.94 亿,20.458454132080078,75501540,093230,112758,11,通用设备
7,绿发电力,000537,2,2天2板,9.961315155029297,11.37,12.49 亿,234.97 亿,234.97 亿,5.501845836639404,221429317,094212,094212,0,电力
8,祥龙电业,600769,2,2天2板,10.036630630493164,15.02,5.91 亿,56.32 亿,56.32 亿,10.767339706420898,33523153,110842,110842,0,环境治理
9,亚盛集团,600108,2,9天7板,10.050251007080078,6.57,23.83 亿,127.91 亿,127.91 亿,19.18535614013672,45784227,095846,134225,9,种植业
10,华电能源,600726,2,2天2板,9.968847274780273,3.53,13.02 亿,263.88 亿,279.13 亿,5.291522979736328,49471820,140349,140349,0,电力
11,博敏电子,603936,1,首板,9.985734939575195,15.42,12.63 亿,97.21 亿,97.21 亿,13.07869815826416,56872907,093254,141333,5,元件
12,风范股份,601700,1,首板,10.047846794128418,6.9,4.20 亿,78.57 亿,78.57 亿,5.356112003326416,85001169,092500,093543,1,电网设备
13,华东数控,002248,1,首板,10.028247833251953,15.58,6.04 亿,47.91 亿,47.91 亿,12.636122703552246,30070958,092500,140454,3,通用设备
14,和顺石油,603353,1,首板,10.012836456298828,42.85,4.60 亿,73.02 亿,73.66 亿,6.386861324310303,37671149,093720,093720,0,炼化及贸
15,腾龙股份,603158,1,4天2板,9.964093208312988,12.25,8.97 亿,60.12 亿,60.12 亿,15.077815055847168,31276749,093832,134132,6,汽车零部
16,威领股份,002667,1,4天2板,9.996667861938477,33.01,7.50 亿,78.11 亿,86.02 亿,9.75993824005127,149122675,093951,093951,0,专用设备
17,天邑股份,300504,1,首板,20.0,19.32,6.36 亿,42.17 亿,52.36 亿,15.584468841552734,75388591,094000,095600,1,通信设备
18,中国能建,601868,1,4天2板,9.872611999511719,3.45,62.94 亿,1118.79 亿,1438.35 亿,5.835923194885254,762099393,094237,094307,1,基础建设
19,大元泵业,603757,1,首板,9.995361328125,47.43,6.81 亿,88.48 亿,88.48 亿,7.764773368835449,58664032,093409,093524,2,通用设备
20,冠豪高新,600433,1,首板,10.0,3.85,3.37 亿,67.39 亿,67.39 亿,5.051755905151367,27853595,093427,094909,1,造纸
21,百川股份,002455,1,首板,10.007468223571777,14.73,5.08 亿,76.48 亿,87.53 亿,6.653093338012695,246803285,093000,093000,0,化学制品
22,三孚股份,603938,1,首板,10.007305145263672,30.12,5.41 亿,115.25 亿,115.25 亿,4.852860927581787,111592672,095216,095216,0,化学原料
23,正泰电源,002150,1,首板,10.007412910461426,29.68,4.43 亿,106.42 亿,107.11 亿,4.323924541473389,103938439,094848,094848,0,通用设备
24,东方智造,002175,1,首板,9.968847274780273,3.53,6.25 亿,45.07 亿,45.07 亿,14.101297378540039,42405890,094739,104621,1,通用设备
25,联科科技,001207,1,首板,9.989447593688965,31.27,2.94 亿,61.68 亿,67.71 亿,4.8963398933410645,44637049,095542,095903,2,橡胶
26,绿色动力,601330,1,首板,9.986859321594238,8.37,3.11 亿,82.79 亿,119.74 亿,3.8614931106567383,68848012,100324,100957,2,环境治理
27,德业股份,605117,1,首板,10.000833511352539,131.88,17.74 亿,1198.63 亿,1198.63 亿,1.5340571403503418,171390588,100601,100707,1,光伏设备
28,粤桂股份,000833,1,4天2板,9.992006301879883,27.52,13.98 亿,124.86 亿,220.73 亿,11.622175216674805,111012790,100124,100512,1,综合Ⅱ
29,首航新能,301658,1,首板,20.010448455810547,45.94,8.86 亿,18.94 亿,189.44 亿,50.297672271728516,38233610,100300,100300,0,光伏设备
30,中国科传,601858,1,首板,10.0,21.67,3.61 亿,171.30 亿,171.30 亿,2.173112154006958,47602489,102034,102034,0,出版
31,金浦钛业,000545,1,4天2板,10.05747127532959,3.83,5.08 亿,37.74 亿,37.80 亿,14.20749568939209,202675637,102345,102345,0,化学原料
32,宝莱特,300246,1,首板,20.0,16.8,4.89 亿,35.50 亿,44.45 亿,14.526780128479004,148390704,102724,102724,0,医疗器械
33,御银股份,002177,1,首板,9.98810863494873,9.25,17.77 亿,62.43 亿,70.41 亿,29.198474884033203,170753150,103818,103818,0,计算机设
34,沃格光电,603773,1,首板,9.994926452636719,43.36,8.95 亿,97.38 亿,97.41 亿,9.424051284790039,102455213,103828,103828,0,光学光电
35,裕同科技,002831,1,首板,10.012920379638672,34.06,5.37 亿,174.04 亿,313.53 亿,3.152064800262451,29121368,104227,111603,1,包装印刷
36,可立克,002782,1,首板,10.015290260314941,28.78,6.41 亿,140.02 亿,142.74 亿,4.712189674377441,38822781,101109,101109,0,其他电子
37,节能风电,601016,1,首板,10.10929012298584,4.03,22.17 亿,239.15 亿,259.55 亿,9.708977699279785,178832596,101543,101543,0,电力
38,九安医疗,002432,1,首板,10.0,58.52,24.56 亿,256.56 亿,272.10 亿,10.041627883911133,225688349,105039,110003,1,医疗器械
39,雄韬股份,002733,1,首板,10.004066467285156,27.05,20.75 亿,99.78 亿,103.93 亿,21.61981964111328,80221616,104654,104654,0,电池
40,国晟科技,603778,1,4天2板,9.984151840209961,20.82,28.85 亿,133.84 亿,136.71 亿,22.410219192504883,12156818,110210,143140,16,光伏设备
41,赣能股份,000899,1,首板,10.01362419128418,16.15,12.52 亿,157.57 亿,157.57 亿,8.56588077545166,115594868,110133,110133,0,电力
42,中盐化工,600328,1,首板,9.955751419067383,9.94,8.95 亿,145.75 亿,145.75 亿,6.346478462219238,74832981,130315,130315,0,化学原料
43,金牛化工,600722,1,8天4板,9.976433753967285,14.0,18.54 亿,95.24 亿,95.24 亿,20.67910385131836,72008468,131507,131507,0,化学原料
44,远大控股,000626,1,首板,10.065360069274902,8.42,3.58 亿,42.41 亿,42.66 亿,8.782408714294434,77662695,131930,133012,1,物流
45,双欣材料,001369,1,首板,10.0,16.94,12.07 亿,34.05 亿,194.30 亿,36.53020095825195,80408742,130142,131139,1,化学纤维
46,宝丰能源,600989,1,首板,10.017271041870117,31.85,66.28 亿,2335.68 亿,2335.68 亿,2.993833541870117,275517756,133605,133605,0,化学原料
47,安迪苏,600299,1,首板,10.015060424804688,14.61,7.54 亿,391.83 亿,449.96 亿,2.0166678428649902,29300238,134450,135123,1,化学制品
48,三友化工,600409,1,首板,9.952038764953613,9.17,7.06 亿,189.30 亿,189.30 亿,3.9047882556915283,60622805,135132,135132,0,化学原料
49,中泰化学,002092,1,首板,10.05434799194336,8.1,13.61 亿,208.62 亿,209.79 亿,6.83866024017334,166156110,134727,134727,0,化学原料
50,新疆天业,600075,1,4天2板,10.014727592468262,7.47,6.10 亿,127.54 亿,127.54 亿,5.01645565032959,25423293,135321,135421,1,化学原料
51,梅花生物,600873,1,首板,10.026155471801758,12.62,14.54 亿,353.90 亿,353.90 亿,4.252106189727783,33573705,140606,144921,4,化学制品
52,深圳华强,000062,1,首板,9.991602897644043,26.2,9.19 亿,273.77 亿,274.03 亿,3.468480348587036,206373155,140921,140921,0,其他电子
53,利通电子,603629,1,首板,9.998258590698242,63.15,31.16 亿,162.20 亿,165.69 亿,20.114110946655273,261216501,145319,145319,0,消费电子
