序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4133.4331,10.295,0.25,4123.138,4123.6663,4135.8392,4112.7998,707727169.0,1063600874394,10636.01 亿
2,sz399001,深证成指,14465.41,111.337,0.776,14354.073,14373.739,14531.023,14373.011,77097377661.0,1444776810521,14447.77 亿
3,Total,沪深总成交额,,,,,,,,,2508377684915,25083.78 亿
