序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000566,海南海药,5.1,17.65,30979.0257,170351.0157,振幅值达15%的证券
2,001388,信通电子,24.74,18.37,1914.3967,45743.7342,振幅值达15%的证券
3,002046,国机精工,50.77,19.44,2602.6358,144021.9242,振幅值达15%的证券
4,002760,凤形股份,16.95,19.29,2147.1536,37585.6484,振幅值达15%的证券
5,002795,永和智控,5.7,16.76,3200.1213,19472.9828,振幅值达15%的证券
6,600769,祥龙电业,14.68,16.55,1847.09,28411.1,振幅值达15%的证券
7,600785,新华百货,8.6,17.41,5092.8544,46463.81,振幅值达15%的证券
8,600857,宁波中百,19.11,21.87,2305.6404,48497.09,振幅值达15%的证券
9,603757,大元泵业,76.35,18.01,2373.4039,188413.93,振幅值达15%的证券
10,605208,永茂泰,15.53,19.12,2884.9783,49030.73,振幅值达15%的证券
11,000676,智度股份,6.84,15.25,25714.4746,172293.9795,涨幅偏离值达7%的证券
12,000722,湖南发展,13.83,15.25,5512.1269,73023.5196,涨幅偏离值达7%的证券
13,000779,甘咨询,12.23,15.25,9996.769,118731.0257,涨幅偏离值达7%的证券
14,002432,九安医疗,79.2,15.25,4564.5583,359443.1327,涨幅偏离值达7%的证券
15,002632,道明光学,10.59,15.25,7256.6133,76203.4209,涨幅偏离值达7%的证券
16,600162,香江控股,3.06,13.12,37929.2963,111565.11,涨幅偏离值达7%的证券
17,600227,赤天化,3.06,13.12,25304.985,75282.02,涨幅偏离值达7%的证券
18,600722,金牛化工,8.53,13.11,4927.3865,41044.66,涨幅偏离值达7%的证券
19,600881,亚泰集团,1.86,13.11,30442.2902,55128.21,涨幅偏离值达7%的证券
20,001230,劲旅环境,19.13,21.67,3706.6172,71894.3085,连续三个交易日内，涨幅偏离值累计达20%的证券
21,001258,立新能源,8.27,27.59,10708.1666,82271.0199,连续三个交易日内，涨幅偏离值累计达20%的证券
22,002310,东方新能,2.38,23.42,61463.0884,139928.394,连续三个交易日内，涨幅偏离值累计达20%的证券
23,002766,索菱股份,3.94,22.52,6669.99,24729.4825,连续三个交易日内，涨幅偏离值累计达20%的证券
24,002829,星网宇达,20.72,27.64,4198.0484,78634.1051,连续三个交易日内，涨幅偏离值累计达20%的证券
25,002881,美格智能,40.68,21.28,3956.1786,157561.1322,连续三个交易日内，涨幅偏离值累计达20%的证券
26,003001,中岩大地,19.56,23.81,2099.6867,37600.4003,连续三个交易日内，涨幅偏离值累计达20%的证券
27,600436,片仔癀,146.63,20.93,5402.4133,748092.04,连续三个交易日内，涨幅偏离值累计达20%的证券
28,603118,共进股份,14.95,21.01,22692.1469,319631.79,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603567,珍宝岛,6.03,25.93,15074.7647,84869.04,连续三个交易日内，涨幅偏离值累计达20%的证券
30,001365,天海电子,40.0,25.24,1451.2385,59831.1481,换手率达20%的证券
31,002141,贤丰控股,6.04,36.79,38000.5792,237232.7772,换手率达20%的证券
32,002365,永安药业,12.6,26.36,6474.0932,84938.6052,换手率达20%的证券
33,002396,星网锐捷,29.95,26.43,20019.5399,599368.2671,换手率达20%的证券
34,600664,哈药股份,5.33,34.7,87404.559,452277.75,换手率达20%的证券
35,603120,肯特催化,54.81,24.36,923.3778,50590.57,换手率达20%的证券
36,603716,塞力医疗,15.25,20.13,4544.5678,73383.51,换手率达20%的证券
37,920072,科莱瑞迪,26.44,31.29,452.6716,12686.13,换手率达20%的证券
38,920088,科力股份,44.51,23.94,774.5517,33930.51,换手率达20%的证券
39,920117,龙鑫智能,27.48,57.62,1164.8078,34694.56,换手率达20%的证券
40,920305,云创退,2.02,26.36,1687.5635,3316.16,换手率达20%的证券
41,920367,新赣江,31.0,24.9,1045.6032,35148.59,换手率达20%的证券
42,300005,探路者,14.87,-20.0,9676.059,155288.1419,
43,300688,创业黑马,20.9,-20.0,1531.9755,34060.1204,
44,301042,安联锐视,41.63,-20.0,975.335,42574.0115,
45,301096,百诚医药,41.59,-20.0,878.5015,39285.2178,
46,301228,实朴检测,46.3,-20.0,698.9206,35197.6218,
47,688048,长光华芯,341.21,-20.0,1712.1444,616332.97,
48,688218,江苏北人,36.66,-20.01,842.6304,33988.18,
49,688371,菲沃泰,27.34,-20.01,1508.9822,45789.78,
50,688668,鼎通科技,243.46,-20.0,856.2079,224200.49,
51,688808,联讯仪器,1586.42,-20.0,225.7497,396451.41,
52,300164,通源石油,10.48,35.2,20530.0999,209766.1266,
53,301520,万邦医药,66.62,51.93,1698.0962,111967.8338,
54,301583,托伦斯,136.0,48.7,1501.3945,211802.4108,
55,300255,常山药业,31.76,36.02,31541.7798,937604.0294,
56,300577,开润股份,20.36,33.13,2390.7695,46441.5471,
57,300795,米奥会展,10.48,34.11,2103.9577,20809.7411,
58,300968,格林精密,11.16,40.03,6304.2568,69321.2464,
59,300317,珈伟新能,4.13,16.01,16974.6968,68195.8473,
60,600288,大恒科技,12.52,-22.0,6638.405,89071.92,连续三个交易日内，跌幅偏离值累计达20%的证券
61,600353,旭光电子,30.1,-21.96,14070.1975,491691.7,连续三个交易日内，跌幅偏离值累计达20%的证券
62,600667,太极实业,16.86,-20.37,72059.1445,1419498.07,连续三个交易日内，跌幅偏离值累计达20%的证券
63,603065,宿迁联盛,17.16,-21.98,5170.7635,109728.79,连续三个交易日内，跌幅偏离值累计达20%的证券
64,603163,圣晖集成,82.02,-21.97,1221.3,115095.65,连续三个交易日内，跌幅偏离值累计达20%的证券
