序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,000912,泸天化,-10.046367645263672,5.82,10.12 亿,91.26 亿,91.26 亿,287.0892028808594,10.919022560119629,6181509,145606,123154690,1,4,农化制品
2,002637,赞宇科技,-9.972298622131348,13.0,2.38 亿,57.55 亿,61.15 亿,30.42578887939453,4.0077643394470215,59605754,093206,336813100,2,1,化学制品
3,600722,金牛化工,-10.0,17.37,23.27 亿,118.17 亿,118.17 亿,245.9957733154297,19.13414192199707,94568446,141739,326566421,1,6,化学原料
4,002856,美芝股份,-10.0,12.06,1152.82 万,14.94 亿,16.32 亿,-27.653667449951172,0.7714816331863403,130727782,092500,36570744,1,0,装修装饰
