序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4062.9844,13.077,0.323,4049.9073,4053.3052,4065.3734,4023.0295,623873102.0,876327491360,8763.27 亿
2,sz399001,深证成指,14187.796,148.066,1.055,14039.73,14108.922,14203.915,13944.371,66605559837.0,1169736139366,11697.36 亿
3,Total,沪深总成交额,,,,,,,,,2046063630726,20460.64 亿
