序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000989,九芝堂,9.47,20.27,19998.7766,181772.5006,连续三个交易日内，涨幅偏离值累计达20%的证券
2,001388,信通电子,32.44,22.84,750.0026,22453.118,连续三个交易日内，涨幅偏离值累计达20%的证券
3,002379,宏桥控股,17.49,22.88,17160.2689,277554.2286,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002490,山东墨龙,9.05,21.06,31823.8805,257634.9949,连续三个交易日内，涨幅偏离值累计达20%的证券
5,003001,中岩大地,16.2,28.45,4137.4422,61144.4567,连续三个交易日内，涨幅偏离值累计达20%的证券
6,003030,祖名股份,25.97,21.74,2091.8189,51098.4802,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600488,津药药业,6.47,25.05,52372.57,306688.57,连续三个交易日内，涨幅偏离值累计达20%的证券
8,603065,宿迁联盛,23.54,21.76,9615.4305,210413.36,连续三个交易日内，涨幅偏离值累计达20%的证券
9,603313,梦百合,8.59,20.04,20814.2048,162727.75,连续三个交易日内，涨幅偏离值累计达20%的证券
10,603669,灵康药业,7.4,20.47,16800.6018,116796.7,连续三个交易日内，涨幅偏离值累计达20%的证券
11,000636,风华高科,59.41,18.28,13302.6641,733132.95,振幅值达15%的证券
12,002396,星网锐捷,28.62,18.11,17801.2187,518513.1546,振幅值达15%的证券
13,002552,宝鼎科技,58.2,17.34,2948.34,163677.7745,振幅值达15%的证券
14,002636,金安国纪,95.68,15.84,5271.3629,470865.8892,振幅值达15%的证券
15,600129,太极集团,17.63,15.91,7145.5491,125324.08,振幅值达15%的证券
16,603127,昭衍新药,46.02,16.05,6911.724,299772.62,振幅值达15%的证券
17,603538,美诺华,35.45,20.47,10605.5156,351505.08,振幅值达15%的证券
18,002245,蔚蓝锂芯,20.89,7.74,17032.4512,348902.8234,涨幅偏离值达7%的证券
19,002384,东山精密,260.37,7.74,9546.8607,2385627.1061,涨幅偏离值达7%的证券
20,002463,沪电股份,137.13,7.74,9401.9686,1255379.6133,涨幅偏离值达7%的证券
21,600403,大有能源,5.12,8.74,3783.3842,18708.21,涨幅偏离值达7%的证券
22,600844,金煤科技,2.7,8.84,2731.19,7347.48,涨幅偏离值达7%的证券
23,603077,和邦生物,2.29,8.73,31257.4588,69515.44,涨幅偏离值达7%的证券
24,603466,风语筑,11.61,8.68,6055.5343,67034.83,涨幅偏离值达7%的证券
25,001270,铖昌科技,134.7,-12.26,889.52,120555.7641,跌幅偏离值达7%的证券
26,001399,惠科股份,30.0,-12.26,7596.7503,229130.385,跌幅偏离值达7%的证券
27,002079,苏州固锝,11.62,-12.26,6949.9108,82275.9237,跌幅偏离值达7%的证券
28,002457,青龙管业,12.76,-12.26,3991.8301,50979.4382,跌幅偏离值达7%的证券
29,002549,凯美特气,16.09,-12.26,7058.4835,114430.486,跌幅偏离值达7%的证券
30,600470,六国化工,5.63,-11.43,4481.4193,25571.62,跌幅偏离值达7%的证券
31,600785,新华百货,7.7,-11.41,383.73,2954.72,跌幅偏离值达7%的证券
32,603339,四方科技,14.38,-11.38,2313.07,33710.53,跌幅偏离值达7%的证券
33,605598,上海港湾,30.29,-11.37,197.76,6023.61,跌幅偏离值达7%的证券
34,001365,天海电子,40.88,25.51,1467.1057,59984.8889,换手率达20%的证券
35,002185,华天科技,25.68,25.22,83906.0602,2108323.9147,换手率达20%的证券
36,002842,翔鹭钨业,38.23,23.74,6373.5184,240657.4471,换手率达20%的证券
37,003020,立方制药,20.8,27.96,4712.3983,100667.7409,换手率达20%的证券
38,600288,大恒科技,17.18,22.18,9688.3085,159061.98,换手率达20%的证券
39,600360,华微电子,15.9,23.92,22968.6609,367714.23,换手率达20%的证券
40,603318,水发燃气,8.87,21.59,9909.4121,87403.83,换手率达20%的证券
41,603459,红板科技,94.5,20.61,1629.3559,149171.31,换手率达20%的证券
42,920072,科莱瑞迪,30.26,38.93,563.1249,16488.47,换手率达20%的证券
43,920081,欧伦电气,40.99,27.07,462.8571,18912.24,换手率达20%的证券
44,920088,科力股份,50.8,34.14,1104.3494,52216.05,换手率达20%的证券
45,920193,吉和昌,41.37,29.84,751.9976,29974.84,换手率达20%的证券
46,920305,云创退,0.93,32.37,2071.9895,1790.3,换手率达20%的证券
47,002617,露笑科技,6.94,-22.95,74526.2922,601618.0166,连续三个交易日内，跌幅偏离值累计达20%的证券
48,002898,赛隆退,0.4,0.0,879.952,344.6883,退市整理的证券
49,300065,海兰信,21.08,-17.78,13131.994,289829.1181,
50,300444,双杰电气,8.56,-20.0,2320.84,19997.0849,
51,301295,美硕科技,39.23,-19.86,678.5893,29260.7054,
52,300164,通源石油,11.38,30.4,50119.4622,496565.9825,
53,300214,日科化学,13.4,32.68,9991.6701,126494.3056,
54,300534,陇神戎发,10.47,41.55,14310.1995,135092.2747,
55,300209,行云科技,30.36,20.0,13067.7617,373247.8467,
56,300532,今天国际,7.3,20.0,5612.3729,40219.6534,
57,300566,激智科技,33.4,20.0,3330.3655,105091.7201,
58,301259,艾布鲁,26.6,20.0,1917.0787,47049.5766,
59,688192,迪哲医药,56.33,20.0,858.4526,43650.86,
60,688216,气派科技,41.45,20.01,1581.4732,62780.09,
61,688458,美芯晟,42.47,18.23,945.9985,37173.12,
62,688519,南亚新材,366.9,18.43,1041.4632,355386.47,
63,301520,万邦医药,48.99,48.5,1585.8803,78108.6441,
64,920821,则成电子,20.73,29.97,920.6993,17700.67,
65,920125,鸿仕达,139.86,33.69,209.4795,27199.09,
