序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,哈药股份,600664,5,5天5板,10.022271156311035,4.94,14.65亿,124.41亿,124.41亿,11.784217834472656,264581944,092502,094507,2,化学制药
2,云创退,920305,4,4天4板,30.000001907348633,1.56,2879.75万,1.27亿,2.07亿,23.227861404418945,977382,093239,140109,11,IT服务Ⅱ
3,艾艾精工,603580,3,6天5板,9.991920471191406,40.84,601.98万,53.37亿,53.37亿,0.1128004789352417,271904552,092501,092501,0,塑料
4,永安药业,002365,2,2天2板,10.016695022583008,13.18,3.32亿,32.33亿,38.84亿,10.521297454833984,82771059,093324,093324,0,化学制药
5,香江控股,600162,2,2天2板,9.881422996520996,2.78,9.07亿,90.86亿,90.86亿,10.561324119567871,45399276,093057,143821,2,房地产开
6,儒意电影,002739,2,2天2板,10.021322250366211,10.32,8.48亿,214.86亿,217.94亿,3.9847586154937744,250140360,093033,093033,0,影视院线
7,新华百货,600785,2,2天2板,10.035419464111328,9.32,2.67亿,29.44亿,29.44亿,9.56689167022705,42851868,103234,103234,0,一般零售
8,海南海药,000566,2,2天2板,10.097086906433105,5.67,16.15亿,73.52亿,73.56亿,22.74599838256836,87692787,110112,110348,1,化学制药
9,智度股份,000676,2,2天2板,10.088496208190918,6.22,4.93亿,78.31亿,78.36亿,6.61122465133667,103683046,094645,094645,0,广告营销
10,南华生物,000504,2,2天2板,9.988248825073242,9.36,2.65亿,30.81亿,30.89亿,8.731159210205078,19623240,093918,100515,1,医疗服务
11,欢瑞世纪,000892,1,6天3板,9.943181991577148,3.87,2.86亿,27.51亿,37.96亿,10.799383163452148,56352618,093457,093457,0,影视院线
12,凤形股份,002760,1,首板,9.975520133972168,17.97,1.13亿,19.41亿,19.41亿,5.911914348602295,48305157,093439,093733,1,通用设备
