序号,代码,名称,最新价,涨跌幅,成交额(亿元)
8,sz000938,紫光股份,38.59,8.612,171.17亿
10,sh600584,长电科技,83.21,-10.004,158.86亿
18,sz002185,华天科技,20.8,-9.996,108.16亿
