序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
48,600288,大恒科技,13.91,-8.17,933.37,12983.18,跌幅偏离值达7%的证券
49,600584,长电科技,83.21,-8.15,18542.644,1588610.09,跌幅偏离值达7%的证券
50,603065,宿迁联盛,19.07,-8.15,743.79,14205.83,跌幅偏离值达7%的证券
51,603115,海星股份,81.06,-8.15,729.93,60957.9,跌幅偏离值达7%的证券
52,002079,苏州固锝,10.21,-20.94,21780.4871,242527.0565,连续三个交易日内，跌幅偏离值累计达20%的证券
53,002549,凯美特气,14.19,-20.67,16615.4984,255876.0206,连续三个交易日内，跌幅偏离值累计达20%的证券
54,002674,兴业科技,25.84,-21.63,8800.0433,260692.7409,连续三个交易日内，跌幅偏离值累计达20%的证券
55,600360,华微电子,12.88,-23.52,47632.5466,707934.88,连续三个交易日内，跌幅偏离值累计达20%的证券
56,002898,赛隆退,0.37,0.0,991.2194,376.2649,退市整理的证券
57,300149,睿智医药,11.09,31.48,20308.5,214890.1215,
58,300231,银信科技,10.06,36.31,13569.8695,125807.9381,
59,300528,幸福蓝海,17.99,30.47,9313.5968,156352.8565,
60,301520,万邦医药,66.65,39.47,3602.5828,209771.1268,
61,688166,博瑞医药,42.5,52.02,6047.7137,235806.63,
62,688619,罗普特,14.83,30.06,1766.0124,23785.51,
63,300164,通源石油,9.86,31.13,18154.8305,183976.9464,
64,300534,陇神戎发,11.58,32.28,9751.08,103715.2337,
65,300590,移为通信,12.22,-17.88,6213.2124,79601.7626,
66,300596,利安隆,38.07,-16.24,1780.5957,71913.4785,
67,300689,澄天伟业,54.75,-17.05,780.6046,46146.7244,
68,301042,安联锐视,52.04,-19.26,353.3996,21025.19,
69,688008,澜起科技,211.13,-16.44,11600.7957,2557863.8,
70,300591,万里马,7.3,18.89,6642.7996,47068.6952,
71,300805,电声股份,8.83,20.0,4336.3377,36728.3668,
72,300968,格林精密,10.24,20.0,1626.535,16402.6361,
73,301176,逸豪新材,58.2,20.0,1105.752,60674.0142,
74,920266,生物谷,9.36,32.35,2471.0719,20474.65,
75,920701,豪声电子,13.52,30.0,829.1552,10815.6,
