序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
17,002289,宇顺电子,-9.993694305419922,28.55,1.57亿,78.35亿,80.01亿,40.61066436767578,1.9402226209640503,7791295,142648,28851201,1,5,光学光电
18,603068,博通集成,-9.994964599609375,35.75,6.75亿,54.26亿,54.26亿,83.56889343261719,12.05291748046875,9513075,150000,111025198,1,30,半导体
19,002636,金安国纪,-10.007331848144531,49.1,28.55亿,355.64亿,357.45亿,44.27361297607422,7.7054266929626465,9672700,145600,128143192,1,12,元件
20,002980,华盛昌,-10.001416206359863,63.53,5.18亿,64.35亿,120.33亿,169.37669372558594,7.72537088394165,11523071,142524,48117622,1,16,电网设备
21,603228,景旺电子,-9.997344970703125,67.79,36.17亿,665.62亿,668.62亿,71.83705139160156,5.255019187927246,11555280,145224,308715524,1,19,元件
22,002897,意华股份,-10.005457878112793,49.47,6.69亿,91.23亿,95.91亿,59.54425048828125,7.132462978363037,11833224,144606,68954203,1,17,通信设备
23,603236,移远通信,-10.007926940917969,45.41,9.30亿,182.98亿,182.98亿,32.36838150024414,4.906432151794434,12188543,144043,63545566,1,2,通信设备
24,002655,共达电声,-10.01690673828125,21.29,5.67亿,77.47亿,77.62亿,371.0909423828125,7.070355415344238,12205557,142645,81068062,1,13,消费电子
25,605255,天普股份,-10.0,68.22,1.00亿,91.47亿,91.47亿,-960.8370971679688,1.0867063999176025,12293244,104255,650389014,1,0,汽车零部
26,002969,嘉美包装,-9.969558715820312,11.83,15.84亿,129.27亿,129.95亿,48.533287048339844,11.53222370147705,12817805,142533,106748005,1,6,包装印刷
27,603065,宿迁联盛,-9.965397834777832,13.01,6.16亿,54.51亿,54.51亿,250.5402374267578,11.073537826538086,12903318,143527,1365122387,2,2,化学制品
28,002388,新亚制程,-9.919028282165527,4.45,4.91亿,22.52亿,22.73亿,123.6904067993164,20.862272262573242,12935260,143809,26953650,1,0,其他电子
29,600353,旭光电子,-10.016695022583008,21.56,8.76亿,178.69亿,178.69亿,133.86480712890625,4.728094100952148,13032890,150000,104971327,1,23,其他电子
30,003036,泰坦股份,-10.0,40.95,2.63亿,88.70亿,88.70亿,108.11302185058594,2.848604202270508,13861575,142321,36904140,1,3,专用设备
31,600330,天通股份,-9.994508743286133,16.39,16.20亿,202.16亿,202.16亿,-120.77972412109375,7.755862236022949,14287163,143256,213350642,1,19,电子化学
32,603929,亚翔集成,-9.997519493103027,145.12,11.46亿,309.63亿,309.63亿,31.567882537841797,3.583179235458374,14939813,143203,129896909,1,27,专业工程
33,601133,柏诚股份,-10.015290260314941,23.54,3.43亿,123.44亿,123.87亿,99.63285064697266,2.6797239780426025,15371620,150000,39375358,1,20,专业工程
34,001267,汇绿生态,-9.99336051940918,27.11,10.36亿,164.98亿,212.81亿,357.84942626953125,6.1118974685668945,23539504,144812,87828619,1,17,通信设备
35,002141,贤丰控股,-10.0,5.67,19.29亿,58.57亿,58.57亿,147.2332000732422,31.95271873474121,24592774,143421,362811958,1,8,元件
36,001389,广合科技,-10.0,131.4,11.99亿,200.20亿,621.14亿,39.557655334472656,5.833539962768555,25241940,142406,172672740,1,13,元件
37,002046,国机精工,-10.0,40.77,6.63亿,216.15亿,218.61亿,-601.83349609375,2.934166193008423,29370708,143315,68718283,1,12,通用设备
38,603800,洪田股份,-9.993036270141602,51.7,4.11亿,107.54亿,107.54亿,-167.80648803710938,3.7004404067993164,30880410,142252,61689267,1,9,专用设备
39,002937,兴瑞科技,-10.003585815429688,25.1,3.69亿,79.11亿,79.32亿,54.812965393066406,4.520289897918701,31325151,141430,91218412,1,20,汽车零部
40,001896,豫能控股,-10.030394554138184,11.84,13.22亿,180.65亿,180.65亿,154.2492218017578,7.014235496520996,31848925,144233,89446818,1,0,电力
41,002975,博杰股份,-9.994808197021484,69.34,6.87亿,95.24亿,144.32亿,54.74651336669922,6.970001220703125,32122448,143227,95576172,1,28,自动化设
42,603773,沃格光电,-10.005379676818848,66.92,10.98亿,150.35亿,150.41亿,-73.58039855957031,7.068069934844971,34261300,143248,151667487,1,27,光学光电
43,002860,星帅尔,-9.984479904174805,17.4,3.81亿,59.85亿,61.27亿,26.791728973388672,6.031752109527588,39782298,144736,17464380,1,0,家电零部
44,603459,红板科技,-10.004229545593262,85.1,15.58亿,67.27亿,641.44亿,129.5371856689453,22.612979888916016,40700777,143416,167859748,1,1,元件
45,603163,圣晖集成,-9.997426986694336,69.95,2.65亿,69.95亿,69.95亿,45.19247817993164,3.607599973678589,40773855,150000,40389130,1,1,专业工程
46,600246,万通发展,-10.025707244873047,10.5,14.68亿,198.49亿,204.01亿,-45.42470932006836,7.149721622467041,43272075,143159,197818109,1,28,房地产开
47,002851,麦格米特,-9.998139381408691,96.77,37.31亿,446.30亿,565.85亿,123.34574890136719,8.0766019821167,44323950,144809,99144734,1,1,其他电源
48,603306,华懋科技,-10.0,54.99,9.17亿,181.19亿,181.19亿,387.2796630859375,4.930186748504639,45366750,143738,63292774,1,9,汽车零部
49,603690,至纯科技,-10.012110710144043,22.29,11.22亿,85.36亿,85.36亿,-27.06383514404297,12.854186058044434,45742156,142503,274922578,1,22,半导体
50,002222,福晶科技,-10.007610321044922,47.3,22.37亿,221.44亿,222.43亿,85.2341537475586,9.787931442260742,48015507,143409,252486926,2,15,光学光电
51,600641,先导基电,-9.981851577758789,24.8,15.19亿,230.80亿,234.82亿,-347.3284912109375,6.3629889488220215,49545886,142513,239511703,1,28,半导体
52,000811,冰轮环境,-10.005379676818848,33.46,16.12亿,327.37亿,332.08亿,70.82748413085938,4.766130447387695,54633488,142536,242113212,1,22,通用设备
53,002965,祥鑫科技,-9.993906021118164,29.54,4.51亿,56.25亿,78.39亿,-114.8371810913086,7.759028911590576,57845228,101324,33188190,3,0,汽车零部
54,002747,埃斯顿,-10.01287841796875,27.95,24.49亿,218.68亿,270.50亿,69.12022399902344,10.847461700439453,63441301,142539,312591317,1,13,自动化设
55,002008,大族激光,-10.0,81.9,45.28亿,783.56亿,843.25亿,32.78160858154297,5.627453327178955,75610080,143233,535829683,1,23,自动化设
56,002436,兴森科技,-10.009750366210938,27.69,35.49亿,420.31亿,470.64亿,627.6971435546875,8.196712493896484,79869866,143357,503629371,1,33,元件
57,000533,顺钠股份,-9.975268363952637,10.92,15.86亿,74.79亿,75.44亿,111.50089263916016,20.502243041992188,85861776,131618,819496705,1,4,电网设备
58,002414,高德红外,-9.99281120300293,12.52,18.37亿,425.51亿,534.70亿,36.53279113769531,4.096660137176514,93339529,144030,164997849,1,1,军工电子
59,002837,英维克,-10.001909255981445,47.15,22.53亿,533.01亿,600.86亿,1735.0528564453125,4.114751815795898,97174264,142612,368235738,1,5,专用设备
60,603256,宏和科技,-10.002157211303711,125.16,28.83亿,1101.07亿,1132.18亿,201.84239196777344,2.541719913482666,98765883,150000,383127275,1,20,玻璃玻纤
61,002185,华天科技,-10.018105506896973,14.91,61.87亿,495.41亿,495.52亿,142.74195861816406,12.026951789855957,109825524,144454,242442712,1,0,半导体
62,600667,太极实业,-10.0,15.66,52.45亿,327.54亿,327.54亿,63.41473388671875,15.479751586914062,115178219,144311,268530551,1,1,工程咨询
63,603083,剑桥科技,-10.000691413879395,130.13,33.07亿,358.62亿,479.20亿,101.2440414428711,8.939020156860352,122575953,142542,573964391,1,14,通信设备
64,002536,飞龙股份,-9.995112419128418,36.83,10.61亿,200.50亿,211.69亿,91.50765228271484,5.120420455932617,148807158,102245,99454295,1,4,汽车零部
65,600206,有研新材,-10.010035514831543,35.87,34.95亿,303.66亿,303.66亿,86.00177001953125,11.182217597961426,155851921,143237,283850639,1,12,半导体
66,002281,光迅科技,-10.002363204956055,152.33,61.47亿,1188.11亿,1261.06亿,131.39805603027344,5.059603214263916,230779645,143409,1006348341,1,25,通信设备
67,002409,雅克科技,-10.001314163208008,136.96,54.74亿,436.25亿,651.83亿,61.1042366027832,12.192413330078125,234016019,143606,955260658,1,24,半导体
68,603118,共进股份,-9.975961685180664,14.98,12.91亿,117.93亿,117.93亿,120.5873794555664,10.776897430419922,264785161,095615,554617549,1,6,通信设备
69,603893,瑞芯微,-9.997537612915039,182.75,34.43亿,772.84亿,772.94亿,58.69904327392578,4.353672027587891,344798628,102203,684030326,1,6,半导体
70,002384,东山精密,-10.001112937927246,161.8,174.87亿,2243.07亿,2963.54亿,66.75286102294922,7.648285865783691,362995225,144157,5922638019,1,26,元件
71,600584,长电科技,-10.002790451049805,64.51,106.47亿,1154.35亿,1154.35亿,99.41954040527344,8.929954528808594,431269477,144152,368412672,1,0,半导体
72,002156,通富微电,-10.0,55.89,91.91亿,848.10亿,848.18亿,64.44049835205078,10.611392974853516,459470516,143206,1751949787,1,20,半导体
73,603823,百合花,-9.99277114868164,49.81,3333.29万,207.39亿,207.39亿,120.74998474121094,0.16072331368923187,862293734,092501,574812381,4,0,化学制品
74,000938,紫光股份,-9.991963386535645,33.6,87.55亿,960.98亿,960.99亿,30.491695404052734,8.878985404968262,1149567988,102103,5998756294,2,1,IT服务Ⅱ
