序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
67,603124,江南新材,99.42,-21.37,1832.8485,203715.81,连续三个交易日内，跌幅偏离值累计达20%的证券
68,603186,华正新材,101.81,-23.3,4199.7438,476439.3,连续三个交易日内，跌幅偏离值累计达20%的证券
69,603256,宏和科技,125.16,-20.55,6846.1959,972767.25,连续三个交易日内，跌幅偏离值累计达20%的证券
70,603629,利通电子,87.28,-22.75,10335.6029,1010650.73,连续三个交易日内，跌幅偏离值累计达20%的证券
71,603725,天安新材,8.88,-23.41,7937.364,79394.13,连续三个交易日内，跌幅偏离值累计达20%的证券
72,603773,沃格光电,66.92,-20.79,4953.8892,371842.18,连续三个交易日内，跌幅偏离值累计达20%的证券
73,603950,长源东谷,48.12,-24.44,2854.1519,154585.94,连续三个交易日内，跌幅偏离值累计达20%的证券
74,605289,罗曼股份,77.95,-20.89,1885.1435,161158.41,连续三个交易日内，跌幅偏离值累计达20%的证券
75,300164,通源石油,11.94,32.76,19106.3958,220547.2651,
76,300534,陇神戎发,13.37,34.58,10446.085,147928.2963,
77,301520,万邦医药,44.96,47.15,1541.6176,76357.011,
78,301583,托伦斯,158.07,55.47,1710.2994,304038.4349,
79,688806,泰诺麦博,23.47,36.57,1865.7888,46448.33,
80,300169,天晟新材,5.47,31.35,11792.5282,61219.221,
81,300663,科蓝软件,9.32,32.36,31892.3796,296498.4152,
82,300894,火星人,11.8,30.76,3386.8236,35695.1004,
83,300981,中红医疗,14.18,35.04,5073.1228,71312.2682,
84,301449,天溯计量,39.08,30.1,624.8908,22437.1951,
85,688260,昀冢科技,102.81,45.59,2394.4493,215566.9,
86,300458,全志科技,31.82,-19.93,15039.7745,526768.0643,
87,300489,光智科技,125.61,-16.08,1129.31,149747.6862,
88,300903,科翔股份,45.27,-15.95,3330.6216,161780.8394,
89,301536,星宸科技,104.0,-17.35,3395.6704,373670.9261,
90,688147,微导纳米,81.1,-15.19,1883.3979,160595.31,
91,688237,超卓航科,54.95,-19.07,653.386,38371.05,
92,688432,有研硅,28.88,-19.93,7094.2897,225996.52,
93,688498,源杰科技,1016.8,-17.2,1033.1197,1103975.78,
94,688663,新风光,46.0,-16.97,1124.9559,55496.85,
95,300996,普联软件,15.52,20.0,4675.3071,70474.4286,
96,301667,纳百川,65.82,20.0,410.6089,25369.9353,
97,301668,昊创瑞通,37.26,20.0,567.3871,20074.7935,
98,301677,欣兴工具,82.4,0.0,1674.3775,165020.184,无价格涨跌幅限制的证券
99,688277,天智航,17.4,30.81,3025.535,60344.75,
100,920685,新芝生物,13.65,30.0,1103.2308,14645.54,
