序号,代码,名称,最新价,涨跌幅,成交额(亿元)
7,sz002384,东山精密,161.8,-10.001,174.87亿
8,sz000636,风华高科,50.5,6.293,131.57亿
14,sz001309,德明利,390.04,10.001,113.66亿
20,sh600584,长电科技,64.51,-10.003,106.47亿
