序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,华天酒店,000428,4天3板,-5.198019981384277,3.83,4.44,4.53亿,39.02亿,39.02亿,10.663793563842773,0.0,092500,1,19.306930541992188,酒店餐饮
2,安记食品,603696,2天1板,1.5793849229812622,12.22,13.23,3.01亿,28.74亿,28.74亿,10.117862701416016,0.0,093058,1,12.302577018737793,调味发酵
3,永鼎股份,600105,0天0板,7.326603889465332,32.96,33.78,94.31亿,481.87亿,481.87亿,19.75370216369629,0.0,093114,2,8.694236755371094,通信设备
4,凯撒文化,002425,0天0板,4.850746154785156,2.81,2.95,2.24亿,25.86亿,26.88亿,8.542717933654785,0.0,093218,1,10.820895195007324,游戏Ⅱ
5,东晶电子,002199,6天4板,6.348020553588867,14.24,14.73,4.87亿,32.88亿,34.67亿,14.71083927154541,0.0,093354,5,12.920088768005371,元件
6,中科金财,002657,0天0板,4.447533130645752,15.03,15.83,4.71亿,50.52亿,51.11亿,9.096970558166504,0.0,093424,1,10.284919738769531,IT服务Ⅱ
7,南天信息,000948,0天0板,6.362379550933838,15.38,15.91,8.67亿,59.85亿,59.96亿,14.38751220703125,0.0,093621,3,12.378976821899414,软件开发
8,恒锋信息,300605,0天0板,13.510520935058594,10.25,10.84,3.80亿,12.95亿,16.93亿,29.033668518066406,0.0,093630,1,15.503875732421875,软件开发
9,安阳钢铁,600569,0天0板,4.545454502105713,1.84,1.94,1.09亿,52.85亿,52.85亿,2.039494514465332,0.0,093742,1,10.227272987365723,普钢
10,招金黄金,000506,0天0板,3.8552322387695312,13.2,13.98,15.63亿,122.59亿,122.63亿,12.460197448730469,0.0,093939,1,8.811959266662598,贵金属
11,利欧股份,002131,0天0板,3.6674816608428955,4.24,4.5,39.74亿,248.24亿,287.12亿,15.682869911193848,0.0,094212,1,11.246943473815918,通用设备
12,福蓉科技,603327,0天0板,5.684454917907715,9.11,9.48,7.38亿,95.24亿,95.24亿,7.657487869262695,0.0,095030,4,12.06496524810791,消费电子
13,国风新材,000859,0天0板,6.353240489959717,8.37,8.66,6.47亿,74.99亿,74.99亿,8.647978782653809,0.0,100121,1,12.07115650177002,塑料
14,朗姿股份,002612,0天0板,9.704641342163086,15.6,15.64,5.53亿,39.70亿,69.02亿,14.272947311401367,0.0,105118,2,10.829817771911621,服装家纺
15,金种子酒,600199,0天0板,7.446808338165283,8.08,8.27,6.72亿,53.15亿,53.15亿,12.919045448303223,0.0,112748,1,10.239361763000488,白酒Ⅱ
16,宝立食品,603170,0天0板,5.877680778503418,13.33,13.85,1.77亿,53.32亿,53.32亿,3.2924880981445312,0.0,130220,2,10.563940048217773,调味发酵
17,金桥信息,603918,0天0板,6.507176876068115,11.13,11.5,5.09亿,40.64亿,40.64亿,12.754024505615234,0.0,140613,1,11.483253479003906,IT服务Ⅱ
18,风华高科,000636,4天2板,6.293411731719971,50.5,52.26,131.57亿,584.29亿,584.29亿,23.10797691345215,0.0,141430,6,12.376341819763184,元件
19,昀冢科技,688260,2天1板,16.1563663482666,102.81,106.21,13.18亿,123.37亿,123.37亿,11.507941246032715,0.0,142238,1,19.444129943847656,消费电子
