序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000021,深科技,47.26,-9.32,18350.2282,908124.6721,跌幅偏离值达7%的证券
2,001309,德明利,662.4,-9.32,265.04,175562.496,跌幅偏离值达7%的证券
3,002185,华天科技,23.11,-9.32,64110.7986,1510487.6982,跌幅偏离值达7%的证券
4,002208,合肥城建,16.91,-9.32,9540.5804,165052.1091,跌幅偏离值达7%的证券
5,002975,博杰股份,112.07,-9.32,1398.5136,162931.7633,跌幅偏离值达7%的证券
6,200521,虹美菱B,2.6,-10.0,44.73,100.8932,跌幅偏离值达7%的证券
7,200553,安道麦B,2.71,-8.14,98.75,233.0701,跌幅偏离值达7%的证券
8,600288,大恒科技,15.46,-9.72,1439.62,22613.73,跌幅偏离值达7%的证券
9,600343,航天动力,20.21,-9.72,4819.8739,100023.77,跌幅偏离值达7%的证券
10,603339,四方科技,12.94,-9.72,2023.0936,26458.37,跌幅偏离值达7%的证券
11,603949,雪龙集团,13.76,-9.71,237.92,3273.78,跌幅偏离值达7%的证券
12,605133,嵘泰股份,31.21,-9.71,1327.456,42785.41,跌幅偏离值达7%的证券
13,000036,华联控股,4.82,20.07,17089.8006,77477.3809,连续三个交易日内，涨幅偏离值累计达20%的证券
14,002821,凯莱英,195.75,20.86,5398.0704,955945.205,连续三个交易日内，涨幅偏离值累计达20%的证券
15,600227,赤天化,2.92,20.1,31008.12,83927.97,连续三个交易日内，涨幅偏离值累计达20%的证券
16,600403,大有能源,5.63,20.01,10747.5378,56050.94,连续三个交易日内，涨幅偏离值累计达20%的证券
17,600746,江苏索普,6.31,20.75,6636.8764,38821.15,连续三个交易日内，涨幅偏离值累计达20%的证券
18,600829,人民同泰,9.89,22.22,4293.1743,39459.81,连续三个交易日内，涨幅偏离值累计达20%的证券
19,600844,金煤科技,2.97,20.16,12016.385,33759.77,连续三个交易日内，涨幅偏离值累计达20%的证券
20,603201,常润股份,16.9,24.92,2953.8694,45567.96,连续三个交易日内，涨幅偏离值累计达20%的证券
21,605255,天普股份,87.19,24.48,310.446,24556.47,连续三个交易日内，涨幅偏离值累计达20%的证券
22,000566,海南海药,5.15,16.78,10862.7086,53833.7018,振幅值达15%的证券
23,002350,北京科锐,14.6,17.28,3523.083,55679.9785,振幅值达15%的证券
24,002558,巨人网络,29.56,15.83,15103.0236,425600.3148,振幅值达15%的证券
25,003020,立方制药,21.91,19.12,4631.3287,97097.494,振幅值达15%的证券
26,600186,莲花控股,10.25,17.74,27348.1436,282252.27,振幅值达15%的证券
27,600488,津药药业,6.98,15.82,18403.8938,123045.75,振幅值达15%的证券
28,603516,淳中科技,98.14,19.58,1120.9188,116387.11,振幅值达15%的证券
29,603669,灵康药业,8.11,15.98,10437.149,78541.28,振幅值达15%的证券
30,603800,洪田股份,79.21,16.5,1416.7036,112761.0,振幅值达15%的证券
31,000759,中百集团,6.87,24.06,15776.9109,108491.6081,换手率达20%的证券
32,001399,惠科股份,27.07,23.89,10284.5193,286154.1795,换手率达20%的证券
33,002137,实益达,8.77,20.66,8190.3601,73177.9646,换手率达20%的证券
34,603459,红板科技,85.05,20.1,1589.0702,141074.2,换手率达20%的证券
