序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3814.1978,-62.58,-1.614,3876.7774,3853.6316,3861.0404,3808.6359,508203905.0,915366398293,9153.66亿
2,sz399001,深证成指,13774.676,-348.631,-2.468,14123.307,13915.037,14061.027,13774.676,56871089342.0,1015773624021,10157.74亿
3,Total,沪深总成交额,,,,,,,,,1931140022314,19311.40亿
