序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000802,北京文化,5.33,-12.21,2018.8,10760.204,跌幅偏离值达7%的证券
2,002235,安妮股份,9.55,-10.64,8675.6885,82385.5486,跌幅偏离值达7%的证券
3,002628,成都路桥,5.18,-9.04,7576.86,40063.1781,跌幅偏离值达7%的证券
4,002739,儒意电影,8.79,-10.55,23756.6234,210848.5917,跌幅偏离值达7%的证券
5,600162,香江控股,4.4,-7.8,23696.8284,105367.72,跌幅偏离值达7%的证券
6,600936,北投科技,5.01,-7.95,11452.2015,57755.03,跌幅偏离值达7%的证券
7,603187,海容冷链,11.49,-8.6,3196.157,36289.53,跌幅偏离值达7%的证券
8,603226,菲林格尔,48.92,-9.98,760.4701,37561.46,跌幅偏离值达7%的证券
9,603312,西典新能,31.27,-7.74,297.1387,9291.06,跌幅偏离值达7%的证券
10,002081,金螳螂,5.82,7.79,48287.2635,278254.5561,涨幅偏离值达7%的证券
11,002156,通富微电,69.26,7.79,14762.4304,994140.1425,涨幅偏离值达7%的证券
12,002353,杰瑞股份,166.09,7.79,2107.7263,339093.6161,涨幅偏离值达7%的证券
13,002436,兴森科技,38.3,7.79,15433.8289,571940.6783,涨幅偏离值达7%的证券
14,002437,誉衡药业,4.98,7.79,62708.3466,296466.3734,涨幅偏离值达7%的证券
15,600127,金健米业,6.46,8.64,3814.1295,24608.83,涨幅偏离值达7%的证券
16,601700,风范股份,7.22,8.65,18588.1353,128905.87,涨幅偏离值达7%的证券
17,603089,正裕工业,10.73,8.64,643.0748,6833.39,涨幅偏离值达7%的证券
18,603703,盛洋科技,10.73,8.64,2501.6269,25841.06,涨幅偏离值达7%的证券
19,002172,澳洋健康,4.99,26.85,20548.4092,98002.6101,换手率达20%的证券
20,002248,华东数控,11.8,28.96,8906.4517,105479.8112,换手率达20%的证券
21,002329,皇氏集团,4.36,32.74,21328.6332,91297.3206,换手率达20%的证券
22,003032,传智教育,12.51,26.91,7655.2,94695.3909,换手率达20%的证券
23,600186,莲花控股,13.13,28.12,50302.5737,648296.61,换手率达20%的证券
24,600272,开开实业,19.03,39.99,6398.3028,117317.98,换手率达20%的证券
25,600721,百花医药,14.02,30.4,11688.9745,161774.41,换手率达20%的证券
26,603284,林平发展,46.19,22.11,416.9227,18932.16,换手率达20%的证券
27,603407,长裕集团,65.65,22.49,807.5894,51274.09,换手率达20%的证券
28,920083,金戈新材,41.87,31.39,1193.7229,51808.3,换手率达20%的证券
29,920117,龙鑫智能,34.39,34.43,695.8806,23711.73,换手率达20%的证券
30,920138,杰理科技,45.6,23.23,803.9519,36222.13,换手率达20%的证券
31,920367,新赣江,30.69,23.23,975.3893,29053.06,换手率达20%的证券
32,920826,盖世食品,9.15,20.46,1292.4388,11942.02,换手率达20%的证券
33,002907,华森制药,16.79,20.92,3020.5489,47718.9016,连续三个交易日内，涨幅偏离值累计达20%的证券
34,601886,江河集团,12.75,20.75,13822.9273,159936.64,连续三个交易日内，涨幅偏离值累计达20%的证券
35,300189,神农种业,5.19,33.25,29471.6249,152881.6143,
36,300404,博济医药,17.6,42.45,12115.7337,206240.7439,
37,300534,陇神戎发,20.23,30.72,9280.6899,182992.9621,
38,301520,万邦医药,85.06,37.39,1222.5337,102752.4435,
39,301583,托伦斯,160.32,34.78,1072.3306,168721.0506,
40,300333,兆日科技,12.15,33.66,16599.4911,192357.8843,
41,300684,中石科技,80.83,40.15,788.5168,58007.3681,
42,300862,蓝盾光电,54.77,35.12,12207.8292,574757.6344,
43,300570,太辰光,193.8,20.0,2441.4316,450800.5583,
44,300679,电连技术,51.17,20.0,3723.7182,177471.2442,
45,301127,武汉天源,18.14,20.0,8129.5933,142638.8485,
46,301282,金禄电子,35.17,20.0,3452.4807,112543.2242,
47,301626,苏州天脉,307.08,20.0,431.4456,123489.1879,
48,688003,天准科技,94.8,20.0,1220.5453,110010.64,
49,688378,奥来德,50.36,19.99,1566.6477,73652.7,
50,688380,中微半导,47.05,16.81,2957.5941,131712.98,
51,688503,聚和材料,95.68,20.01,2887.7888,254024.84,
52,688677,海泰新光,89.76,20.0,1565.0701,130594.15,
53,600829,人民同泰,11.54,16.49,6228.0601,72143.03,振幅值达15%的证券
