序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,天洋新材,603330,4,4天4板,10.018726348876953,11.75,1.39亿,47.79亿,50.84亿,2.9158477783203125,195724450,092503,092503,0,塑料
2,金 螳 螂,002081,4,4天4板,10.018903732299805,5.82,27.83亿,153.89亿,154.54亿,18.26127815246582,116451140,093054,104212,9,装修装饰
3,澳洋健康,002172,4,4天4板,9.911893844604492,4.99,9.80亿,38.18亿,38.21亿,26.855724334716797,54413839,094915,094915,0,医疗服务
4,共进股份,603118,3,3天3板,10.022778511047363,19.32,20.22亿,152.10亿,152.10亿,13.309046745300293,152696972,093022,095901,11,通信设备
5,神奇制药,600613,3,3天3板,9.984399795532227,7.05,2.74亿,33.79亿,37.65亿,8.187995910644531,198510649,093028,093028,0,化学制药
6,桂发祥,002820,2,2天2板,9.960552215576172,11.15,5411.53万,22.40亿,22.40亿,2.4162046909332275,128681157,092500,092500,0,休闲食品
7,正裕工业,603089,2,2天2板,10.051281929016113,10.73,6833.39万,25.76亿,29.58亿,2.6791069507598877,28557701,093036,093036,0,汽车零部
8,圣达生物,603079,2,2天2板,9.99254322052002,14.75,7568.66万,27.88亿,27.88亿,2.714548110961914,72012450,093000,093000,0,化学制品
9,中石科技,300684,2,2天2板,19.99703025817871,80.83,2.94亿,165.36亿,242.09亿,1.7755942344665527,859713942,092500,092500,0,电子化学
10,华正新材,603186,2,10天5板,10.002984046936035,184.31,8.62亿,288.98亿,288.98亿,2.988382339477539,413720657,092501,093104,1,元件
11,越剑智能,603095,2,4天3板,9.973226547241211,16.43,1.61亿,42.43亿,42.43亿,3.9217050075531006,32279298,093448,093448,0,专用设备
12,华森制药,002907,2,2天2板,10.026211738586426,16.79,3.13亿,56.38亿,70.11亿,5.621687889099121,85013377,093215,093215,0,中药Ⅱ
13,利君股份,002651,2,2天2板,10.011919021606445,9.23,2.82亿,52.19亿,95.39亿,5.553597450256348,59270684,093330,093330,0,航空装备
14,旭光电子,600353,2,2天2板,9.99033260345459,34.13,11.08亿,282.87亿,282.87亿,3.9355640411376953,169626611,093056,094108,2,其他电子
15,中瓷电子,003031,2,2天2板,10.001537322998047,143.09,23.87亿,486.73亿,645.41亿,5.057063102722168,118947712,132127,133239,1,通信设备
16,今飞凯达,002863,1,首板,9.911893844604492,4.99,2.16亿,29.91亿,29.91亿,7.251891136169434,23967618,093006,110554,6,汽车零部
17,哈森股份,603958,1,首板,10.032787322998047,16.78,4187.06万,36.81亿,36.81亿,1.1649343967437744,43136346,093212,093212,0,服装家纺
18,金健米业,600127,1,首板,10.051107406616211,6.46,2.46亿,41.46亿,41.46亿,5.943018436431885,154848073,093000,093000,0,农产品加
19,亚翔集成,603929,1,首板,10.0,178.97,6.88亿,381.85亿,381.85亿,1.8162841796875,227757222,093230,093312,1,专业工程
20,雅运股份,603790,1,首板,9.992223739624023,28.29,1.98亿,54.14亿,54.14亿,3.7009875774383545,11726205,093404,134419,4,化学制品
21,沃格光电,603773,1,10天5板,10.001052856445312,104.49,6.69亿,234.77亿,234.85亿,2.9213147163391113,208930889,093431,093431,0,光学光电
22,黄河旋风,600172,1,首板,10.0,13.64,10.40亿,175.03亿,196.71亿,6.048698902130127,183945002,093457,093457,0,通用设备
23,卓郎智能,600545,1,首板,9.954751014709473,4.86,2.99亿,86.89亿,86.89亿,3.4980721473693848,34060338,093605,093620,1,专用设备
24,春光科技,603657,1,首板,10.018832206726074,29.21,6492.20万,39.49亿,39.49亿,1.6790436506271362,74739627,093659,093659,0,家电零部
25,百合花,603823,1,首板,10.001408576965332,78.09,11.17亿,325.14亿,325.14亿,3.4877657890319824,56081895,093740,100931,4,化学制品
26,百合股份,603102,1,4天2板,10.010136604309082,43.41,1.56亿,27.78亿,27.78亿,5.688117027282715,47715447,093207,093252,1,食品加工
27,武汉天源,301127,1,首板,19.97354507446289,18.14,14.26亿,118.71亿,122.28亿,12.422547340393066,44423372,093751,112621,3,环境治理
28,阳光乳业,001318,1,首板,9.973285675048828,12.35,8549.24万,34.91亿,34.91亿,2.508897542953491,24855610,093951,093951,0,饮料乳品
29,京粮控股,000505,1,首板,9.98217487335205,6.17,1.40亿,39.02亿,44.85亿,3.683115243911743,31274804,094021,094021,0,农产品加
30,农发种业,600313,1,首板,10.0,6.16,3.54亿,66.66亿,71.54亿,5.418190002441406,22581358,094002,094020,1,种植业
31,合锻智能,603011,1,首板,10.020618438720703,26.68,20.18亿,131.91亿,131.91亿,15.662933349609375,60763700,094241,142450,1,专用设备
32,戴维医疗,300314,1,首板,20.032573699951172,14.74,3.76亿,21.19亿,42.45亿,18.464521408081055,35482422,094436,094436,0,医疗器械
33,龙洲股份,002682,1,4天2板,9.913793563842773,5.1,4.66亿,28.68亿,28.68亿,16.68353843688965,46379415,094503,095424,3,物流
34,鸿博股份,002229,1,5天3板,10.03184700012207,13.82,13.68亿,68.15亿,68.57亿,20.60574722290039,145862512,094100,094100,0,IT服务Ⅱ
35,太龙药业,600222,1,首板,9.950860023498535,8.95,5.57亿,50.06亿,50.06亿,11.394730567932129,30774843,094504,145140,2,中药Ⅱ
36,博敏电子,603936,1,首板,10.0,17.38,10.09亿,109.56亿,112.16亿,9.450796127319336,112684968,094538,102547,1,元件
37,宏昌电子,603002,1,首板,10.006254196166992,17.59,10.33亿,199.48亿,199.48亿,5.316739559173584,160750559,094637,094637,0,电子化学
38,有研新材,600206,1,首板,10.003938674926758,55.86,37.36亿,472.88亿,472.88亿,8.130544662475586,653443074,094547,094547,0,半导体
39,道恩股份,002838,1,首板,9.991909980773926,27.19,3.89亿,114.37亿,130.08亿,3.4862077236175537,36633087,094657,095842,2,塑料
40,天山生物,300313,1,首板,20.022371292114258,10.73,2.53亿,21.18亿,25.73亿,12.629347801208496,39412030,094800,094800,0,养殖业
41,三维化学,002469,1,首板,9.930313110351562,6.31,9516.03万,39.65亿,40.94亿,2.453873872756958,27679288,094933,094933,0,化学原料
42,深深房Ａ,000029,1,首板,10.0,24.42,9394.96万,217.74亿,247.05亿,0.4377228915691376,47936460,093200,093212,1,房地产开
43,冀衡医药,002742,1,首板,10.070257186889648,4.7,1.22亿,24.62亿,32.15亿,5.125017166137695,38205360,095015,095039,1,化学制药
44,艾艾精工,603580,1,首板,9.998109817504883,58.2,5.31亿,76.05亿,76.05亿,7.185100078582764,36898800,095133,100209,2,塑料
45,红四方,603395,1,首板,10.009182929992676,23.96,1.17亿,15.57亿,62.30亿,7.709615230560303,37527110,095229,095302,1,农化制品
46,亚振家居,603389,1,首板,10.011402130126953,48.24,1.27亿,126.75亿,126.75亿,1.0342756509780884,37500811,095144,095144,0,家居用品
47,罗 牛 山,000735,1,首板,9.980430603027344,5.62,4.81亿,64.68亿,64.72亿,7.65885066986084,41790314,095436,095436,0,养殖业
48,誉衡药业,002437,1,7天5板,9.933774948120117,4.98,29.65亿,104.59亿,111.05亿,29.858930587768555,115869784,095709,103839,5,化学制药
49,苏博特,603916,1,首板,10.045248985290527,12.16,3.48亿,51.11亿,51.11亿,6.9045515060424805,19277868,095717,101120,6,水泥
50,红 宝 丽,002165,1,首板,10.030863761901855,7.13,5.60亿,51.88亿,52.42亿,11.037670135498047,77869275,095309,095309,0,化学制品
51,中原内配,002448,1,首板,10.008070945739746,13.63,5.22亿,79.12亿,80.20亿,6.710546016693115,89481522,095839,100303,1,汽车零部
52,利群股份,601366,1,首板,10.0,3.85,1.05亿,36.95亿,36.95亿,2.9326305389404297,27422541,100005,100005,0,一般零售
53,新叶股份,002476,1,首板,10.087719917297363,5.02,8410.49万,30.72亿,30.72亿,2.818192720413208,27749556,100445,100445,0,炼化及贸
54,思源电气,002028,1,首板,10.0,183.15,23.77亿,1118.63亿,1433.28亿,2.1689252853393555,121868010,100454,100521,1,电网设备
55,中广天择,603721,1,首板,10.016602516174316,19.88,1.77亿,25.84亿,25.84亿,7.0970001220703125,43131648,100529,103941,1,影视院线
56,益民集团,600824,1,首板,9.887005805969238,3.89,1.31亿,41.00亿,41.00亿,3.248866319656372,33270699,100608,100608,0,一般零售
57,甘咨询,000779,1,首板,10.041407585144043,10.63,10.59亿,49.41亿,49.41亿,22.175004959106445,51018089,100712,101409,1,工程咨询
58,风范股份,601700,1,11天7板,10.060976028442383,7.22,12.89亿,82.22亿,82.22亿,16.32317543029785,69298253,095804,100649,3,电网设备
