序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,宇环数控,002903,0天0板,0.5806010961532593,29.45,32.21,6.24亿,31.68亿,45.84亿,19.187850952148438,0.0,093306,1,9.972677230834961,通用设备
2,海洋王,002724,3天2板,5.899704933166504,7.18,7.46,6.81亿,40.77亿,55.39亿,17.018146514892578,0.0,094303,1,13.421829223632812,照明设备
3,中通国脉,603559,0天0板,7.981756210327148,9.47,9.65,3.76亿,38.00亿,38.00亿,9.873653411865234,0.0,094715,3,10.034207344055176,通信服务
4,柘中股份,002346,0天0板,8.956560134887695,24.33,24.56,5.58亿,95.40亿,107.44亿,5.923216819763184,0.0,094845,5,9.673086166381836,电网设备
5,顺钠股份,000533,0天0板,4.57685661315918,12.11,12.74,15.28亿,82.94亿,83.66亿,18.397323608398438,0.0,100318,1,11.226252555847168,电网设备
6,德邦科技,688035,0天0板,14.40097427368164,75.15,78.83,10.25亿,106.89亿,106.89亿,9.765117645263672,0.0,105933,1,19.957374572753906,电子化学
7,亚太药业,002370,0天0板,3.150912046432495,6.22,6.63,6.82亿,46.38亿,46.38亿,14.587350845336914,0.0,111006,2,13.764511108398438,化学制药
8,开开实业,600272,8天5板,8.125,19.03,19.36,11.73亿,30.45亿,49.98亿,39.9893913269043,0.0,111007,3,12.102272033691406,医药商业
9,征和工业,003033,0天0板,8.962553977966309,71.0,71.68,4.31亿,57.33亿,58.04亿,7.523688316345215,0.0,112609,5,9.545733451843262,摩托车及
10,襄阳轴承,000678,0天0板,6.823266506195068,9.55,9.83,4.86亿,43.89亿,43.89亿,10.98613166809082,0.0,112903,4,11.18568229675293,汽车零部
11,劲旅环境,001230,0天0板,8.28966236114502,22.73,23.09,3.29亿,25.00亿,42.68亿,13.330144882202148,0.0,130133,1,9.099571228027344,环境治理
12,莲花控股,600186,2天1板,9.23460865020752,13.13,13.22,64.83亿,234.91亿,235.39亿,28.11553192138672,0.0,133634,1,7.321131229400635,调味发酵
