序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000533,顺钠股份,12.13,32.39,22181.2214,261263.0926,换手率达20%的证券
2,002141,贤丰控股,6.3,26.12,26981.4273,164637.3496,换手率达20%的证券
3,002173,创新医疗,20.48,28.05,11804.8127,254617.1274,换手率达20%的证券
4,002388,新亚制程,4.94,29.54,14956.2499,74307.5618,换手率达20%的证券
5,002879,长缆科技,17.93,29.22,4006.6533,71842.9864,换手率达20%的证券
6,600396,华电辽能,16.16,21.02,30954.48,522348.96,换手率达20%的证券
7,603118,共进股份,16.64,24.67,19421.2638,321813.04,换手率达20%的证券
8,603400,华之杰,47.14,23.58,854.3864,38598.62,换手率达20%的证券
9,603459,红板科技,94.56,29.52,2333.9842,209678.0,换手率达20%的证券
10,603690,至纯科技,24.77,22.13,8476.0571,206027.83,换手率达20%的证券
11,920117,龙鑫智能,27.61,37.4,755.9454,21326.57,换手率达20%的证券
12,920176,维琪科技,81.0,86.97,691.1643,56076.87,换手率达20%的证券
13,920222,益坤电气,28.3,36.76,425.0134,11931.93,换手率达20%的证券
14,920238,长鹰硬科,72.5,40.68,789.417,56029.08,换手率达20%的证券
15,920305,云创退,0.4,39.61,2535.6975,1062.92,换手率达20%的证券
16,002199,东晶电子,13.39,16.43,2028.8764,25623.8725,振幅值达15%的证券
17,002498,汉缆股份,7.19,15.59,25839.7624,174593.4063,振幅值达15%的证券
18,002969,嘉美包装,13.14,19.57,16230.0524,201467.4706,振幅值达15%的证券
19,603256,宏和科技,139.07,15.69,2563.8007,365629.58,振幅值达15%的证券
20,603389,亚振家居,44.4,15.87,762.33,35487.65,振幅值达15%的证券
21,603399,永杉锂业,15.81,18.69,8400.5228,123992.44,振幅值达15%的证券
22,000636,风华高科,47.51,9.08,17263.2775,808697.3434,涨幅偏离值达7%的证券
23,002517,恺英网络,16.69,9.08,10631.7445,170911.0485,涨幅偏离值达7%的证券
24,002558,巨人网络,26.98,9.08,10572.2681,275301.4269,涨幅偏离值达7%的证券
25,002580,圣阳股份,18.61,9.08,11523.3735,202232.5528,涨幅偏离值达7%的证券
26,200512,闽灿坤B,2.01,8.15,224.6095,388.5145,涨幅偏离值达7%的证券
27,600227,赤天化,3.38,9.7,11179.2349,37430.11,涨幅偏离值达7%的证券
28,600228,返利科技,6.66,9.69,3578.8892,23032.06,涨幅偏离值达7%的证券
29,600429,三元股份,4.69,9.7,3626.5529,16400.7,涨幅偏离值达7%的证券
30,601003,柳钢股份,3.81,9.72,3005.8565,10997.35,涨幅偏离值达7%的证券
31,605388,均瑶健康,5.56,9.7,906.0319,4935.04,涨幅偏离值达7%的证券
32,000938,紫光股份,37.33,-10.92,34942.4892,1327318.4921,跌幅偏离值达7%的证券
33,001258,立新能源,11.61,-10.92,18099.6127,214592.3995,跌幅偏离值达7%的证券
34,002156,通富微电,62.1,-10.92,19817.3689,1248517.2165,跌幅偏离值达7%的证券
35,002222,福晶科技,52.56,-10.92,4065.1788,216055.1586,跌幅偏离值达7%的证券
36,600539,狮头股份,14.4,-10.39,2721.1201,39766.9,跌幅偏离值达7%的证券
37,603065,宿迁联盛,14.45,-10.42,1407.26,20681.28,跌幅偏离值达7%的证券
38,603823,百合花,55.34,-10.4,91.91,5086.3,跌幅偏离值达7%的证券
39,603950,长源东谷,52.78,-10.0,1261.5512,67951.61,跌幅偏离值达7%的证券
40,603983,丸美生物,29.26,-10.39,650.26,19800.32,跌幅偏离值达7%的证券
41,002212,天融信,6.6,23.41,14824.7932,91841.0127,连续三个交易日内，涨幅偏离值累计达20%的证券
42,002612,朗姿股份,14.22,23.64,6203.1379,82661.5683,连续三个交易日内，涨幅偏离值累计达20%的证券
43,600693,东百集团,9.47,21.72,15780.3155,140775.44,连续三个交易日内，涨幅偏离值累计达20%的证券
44,600733,北汽蓝谷,5.74,20.98,35019.8083,183577.43,连续三个交易日内，涨幅偏离值累计达20%的证券
45,603221,爱丽家居,18.63,21.75,191.6902,3437.15,连续三个交易日内，涨幅偏离值累计达20%的证券
46,603580,艾艾精工,57.97,21.77,3291.1266,174465.27,连续三个交易日内，涨幅偏离值累计达20%的证券
47,605179,一鸣食品,16.01,21.79,1448.2899,21335.9,连续三个交易日内，涨幅偏离值累计达20%的证券
48,002396,星网锐捷,26.32,-20.6,40236.9195,1160165.4259,连续三个交易日内，跌幅偏离值累计达20%的证券
49,603986,兆易创新,364.03,-20.71,19765.6892,7695333.22,连续三个交易日内，跌幅偏离值累计达20%的证券
50,300067,安诺其,5.89,30.0,34509.3599,187044.265,
51,300333,兆日科技,8.87,30.18,5287.1832,41454.4174,
52,300359,全通教育,4.43,30.79,7421.1708,29691.1167,
53,300530,领湃科技,20.38,37.29,4024.2572,71472.5709,
54,300997,欢乐家,18.0,32.27,3681.7234,59282.7153,
55,300169,天晟新材,5.38,20.0,5255.5865,26899.0489,
56,688260,昀冢科技,88.51,20.0,1013.4963,83772.24,
57,300753,爱朋医疗,23.58,37.33,3306.311,78440.0397,
58,301421,波长光电,75.3,34.49,1597.0498,118724.4329,
59,301520,万邦医药,51.8,40.07,1310.2473,72801.7611,
60,301583,托伦斯,193.82,57.75,1780.5379,335410.0321,
61,688806,泰诺麦博,27.02,30.23,1542.4066,42381.22,
62,301127,武汉天源,13.12,-30.25,13941.4525,202598.8063,
63,688796,百奥赛图,112.34,-19.18,541.9519,68326.2,
