序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3990.3037,7.65,0.192,3982.6535,3979.4898,3994.1812,3955.6012,511234287.0,1135187666395,11351.88亿
2,sz399001,深证成指,14622.495,-81.779,-0.556,14704.274,14692.029,14733.904,14459.719,67461602318.0,1265587019543,12655.87亿
3,Total,沪深总成交额,,,,,,,,,2400774685938,24007.75亿
