序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,002840,华统股份,-9.967845916748047,11.2,7.07 亿,89.22 亿,89.84 亿,-9.336064338684082,7.732597827911377,4232480,142724,56165760,1,7,食品加工
2,000007,全新好,-10.0,14.85,4.07 亿,51.45 亿,51.45 亿,-592.5269165039062,7.555586814880371,5151465,140742,42978870,1,7,一般零售
3,600722,金牛化工,-10.007097244262695,12.68,13.35 亿,86.26 亿,86.26 亿,165.29226684570312,15.00877571105957,6140924,133649,164849923,1,2,化学原料
4,002294,信立泰,-9.997679710388184,38.8,25.58 亿,432.45 亿,432.55 亿,48.002925872802734,5.872778415679932,8155760,145133,833678952,2,63,化学制药
5,002866,传艺科技,-9.981916427612305,24.89,9.88 亿,45.10 亿,72.06 亿,117.76628875732422,21.513166427612305,43343446,132318,149378602,1,7,消费电子
6,605287,德才股份,-10.006424903869629,56.03,4.57 亿,78.44 亿,78.44 亿,58.017574310302734,5.639071464538574,84838384,104513,60196053,1,7,装修装饰
7,301310,鑫宏业,-20.006271362304688,51.02,4.51 亿,22.30 亿,69.67 亿,47.13445281982422,17.536481857299805,138946082,130106,43392510,1,0,汽车零部
