序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,红板科技,603459,4天3板,4.531179904937744,93.2,98.08,42.42 亿,73.68 亿,702.50 亿,56.55611038208008,-0.45925453305244446,092501,1,10.150291442871094,元件
2,瑞泰科技,002066,2天1板,-6.742011070251465,23.93,28.23,8.84 亿,55.28 亿,56.21 亿,14.776503562927246,0.5884825587272644,093009,1,19.095869064331055,装修建材
3,百邦科技,300736,2天1板,12.724102973937988,45.27,48.19,19.32 亿,56.46 亿,57.92 亿,32.742027282714844,0.0,093021,38,8.441235542297363,其他电子
4,永臻股份,603381,0天0板,-0.6036217212677002,24.7,27.34,4.59 亿,35.11 亿,58.60 亿,12.666640281677246,-0.28259992599487305,093043,1,11.710261344909668,光伏设备
5,健麾信息,605186,2天1板,3.662349224090576,23.21,24.63,5.07 亿,31.57 亿,31.57 亿,15.801875114440918,0.1294219195842743,093213,1,8.530593872070312,自动化设
6,皖通科技,002331,0天0板,3.4836065769195557,10.1,10.74,6.73 亿,39.98 亿,43.27 亿,16.30711555480957,0.0,093233,2,9.93852424621582,IT服务Ⅱ
7,大唐电信,600198,2天1板,3.9094648361206055,10.1,10.69,21.93 亿,131.50 亿,131.66 亿,16.15068817138672,0.09910803288221359,093423,2,7.3045268058776855,通信设备
8,金田股份,601609,2天1板,5.959684371948242,12.09,12.55,27.23 亿,208.99 亿,208.99 亿,12.835380554199219,0.0,093813,2,5.78439998626709,工业金属
9,杭电股份,603618,5天3板,8.445039749145508,40.45,41.03,48.37 亿,279.66 亿,279.66 亿,17.359254837036133,0.0,094300,3,10.0,电网设备
10,中大力德,002896,0天0板,6.405505657196045,80.4,83.12,18.25 亿,158.00 亿,158.00 亿,11.449165344238281,0.0,094703,1,6.961355209350586,通用设备
11,山子高科,000981,0天0板,8.651399612426758,4.27,4.32,54.29 亿,406.22 亿,426.89 亿,13.450727462768555,0.0,094903,3,7.888040542602539,汽车零部
12,方正科技,600601,2天1板,7.351838111877441,14.31,14.66,104.05 亿,596.77 亿,611.57 亿,17.37929344177246,0.0699300691485405,095200,6,6.076519012451172,元件
13,长城证券,002939,0天0板,5.779716491699219,9.7,10.09,17.14 亿,349.46 亿,391.34 亿,4.828830718994141,0.0,095412,2,10.359869003295898,证券Ⅱ
14,赞宇科技,002637,0天0板,7.512520790100098,12.88,13.18,6.16 亿,59.94 亿,60.59 亿,10.374141693115234,0.15552100539207458,095733,1,9.849749565124512,化学制品
15,长源东谷,603950,0天0板,8.493932723999023,76.0,77.06,11.39 亿,245.94 亿,246.34 亿,4.717700481414795,0.13175231218338013,103502,1,11.120627403259277,汽车零部
16,吴通控股,300292,0天0板,15.03268051147461,7.04,7.34,31.86 亿,78.56 亿,94.46 亿,40.71696090698242,0.0,103530,1,17.320261001586914,通信服务
17,TCL中环,002129,0天0板,5.830583095550537,9.62,10.0,38.10 亿,388.63 亿,388.95 亿,9.744449615478516,0.0,103651,3,11.7711763381958,光伏设备
18,中国长城,000066,6天3板,8.376069068908691,25.36,25.74,170.82 亿,818.00 亿,818.06 亿,21.37622833251953,-0.039416633546352386,104400,2,9.914529800415039,计算机设
19,宇环数控,002903,0天0板,6.695939064025879,48.6,50.11,10.48 亿,51.84 亿,76.16 亿,20.37683868408203,0.3717471957206726,105312,1,9.19868278503418,通用设备
20,香山股份,002870,0天0板,6.0724778175354,43.32,44.92,6.20 亿,55.87 亿,57.22 亿,10.988162994384766,0.04618937522172928,105924,4,10.871694564819336,汽车零部
21,苏博特,603916,0天0板,8.233532905578613,14.46,14.7,8.18 亿,60.78 亿,61.64 亿,13.56621265411377,0.06920415163040161,132508,1,11.227544784545898,水泥
22,意华股份,002897,0天0板,6.2986345291137695,72.4,74.92,22.96 亿,132.08 亿,140.37 亿,17.673789978027344,-0.013810248114168644,132854,1,13.008369445800781,通信设备
23,科翔股份,300903,0天0板,14.03624439239502,69.22,72.84,41.78 亿,228.90 亿,301.37 亿,18.783559799194336,0.0,142327,1,22.751235961914062,元件
