序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4214.4891,-10.532,-0.249,4225.0207,4229.2833,4230.1839,4199.344,718984002.0,1465272590579,14652.73 亿
2,sz399001,深证成指,15824.921,-74.381,-0.468,15899.302,15952.791,15952.791,15711.271,84781714944.0,1777383753936,17773.84 亿
3,Total,沪深总成交额,,,,,,,,,3242656344515,32426.56 亿
