序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3912.5235,23.079,0.593,3889.4449,3881.7408,3926.435,3881.7408,489553021.0,857223487993,8572.23亿
2,sz399001,深证成指,13841.327,95.458,0.694,13745.869,13761.357,13948.687,13714.054,57760736028.0,951499754727,9515.00亿
3,Total,沪深总成交额,,,,,,,,,1808723242720,18087.23亿
