序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
18,新亚电子,605277,1,首板,10.019776344299316,16.69,1.76亿,64.46亿,64.89亿,2.7314391136169434,64569237,093001,093001,0,消费电子
19,同宇新材,301630,1,首板,19.998779296875,196.81,8.74亿,41.29亿,110.21亿,21.340423583984375,18307266,093000,133645,11,电子化学
20,金辰股份,603396,1,首板,10.019342422485352,28.44,1.15亿,39.40亿,39.40亿,2.9288947582244873,64817092,092504,092504,0,光伏设备
21,法尔胜,000890,1,首板,10.068965911865234,7.98,1.41亿,33.48亿,33.48亿,4.327672958374023,82063926,093621,093621,0,环保设备
22,市北高新,600604,1,3天2板,9.913793563842773,5.1,4.90亿,71.78亿,95.54亿,6.909062385559082,37519170,093441,134841,4,房地产开
23,杭电股份,603618,1,首板,9.993108749389648,31.92,25.22亿,220.69亿,220.69亿,11.494242668151855,298482164,093228,100301,2,电网设备
24,华映科技,000536,1,首板,10.122699737548828,3.59,2.94亿,99.19亿,99.30亿,2.9953668117523193,66844579,093336,095545,1,光学光电
25,洪通燃气,605169,1,首板,10.017730712890625,12.41,7708.68万,35.11亿,35.11亿,2.212069511413574,50667845,093119,093146,1,燃气Ⅱ
26,万泰生物,603392,1,首板,10.0,30.91,2.45亿,390.82亿,390.82亿,0.6411604881286621,71255215,093750,093817,1,医疗器械
27,新中港,605162,1,首板,10.0,9.9,2.61亿,43.84亿,43.84亿,6.135110855102539,73455723,093739,093739,0,电力
28,一拖股份,601038,1,首板,9.97697639465332,14.33,2.90亿,104.85亿,161.02亿,2.7993850708007812,19709482,093641,143929,3,专用设备
29,赤天化,600227,1,首板,9.973752975463867,4.19,10.94亿,53.53亿,70.76亿,21.012868881225586,73231982,094502,110917,2,农化制品
30,精艺股份,002295,1,首板,10.032715797424316,10.09,6611.83万,25.27亿,25.29亿,2.6722779273986816,45419126,094524,094551,1,工业金属
31,锦龙股份,000712,1,首板,10.045146942138672,9.75,5.09亿,87.33亿,87.36亿,5.940485000610352,189962555,094554,101057,1,证券Ⅱ
32,金诚信,603979,1,首板,10.00408935546875,80.71,5.13亿,503.46亿,503.46亿,1.0373764038085938,123558939,094734,094734,0,工业金属
33,新 大 陆,000997,1,首板,9.994683265686035,20.69,18.53亿,208.44亿,209.61亿,8.973761558532715,57309375,095033,134812,5,计算机设
34,宝鹰股份,002047,1,首板,10.0,3.63,1.87亿,55.04亿,55.04亿,3.4494807720184326,72152421,093757,094830,1,装修装饰
35,新农股份,002942,1,首板,9.993634223937988,17.28,1.00亿,23.98亿,26.87亿,4.219804763793945,57377721,093936,093936,0,农化制品
36,开开实业,600272,1,15天8板,10.010427474975586,21.1,11.42亿,33.76亿,55.42亿,34.564395904541016,42566127,094048,135706,7,医药商业
37,上海洗霸,603200,1,3天2板,9.99742317199707,42.69,7.37亿,74.91亿,74.91亿,10.189713478088379,86635086,095530,100948,1,环境治理
38,江西铜业,600362,1,首板,10.011324882507324,48.57,41.50亿,1007.95亿,1681.85亿,4.214364528656006,206654567,095059,095141,1,工业金属
39,华培动力,603121,1,首板,10.023866653442383,13.83,1.52亿,46.82亿,46.82亿,3.312885284423828,22733754,095052,095119,1,汽车零部
40,金一文化,002721,1,首板,10.0,3.08,5.46亿,81.91亿,81.91亿,6.848200798034668,85352344,095618,095951,2,饰品
41,湘财股份,600095,1,首板,10.02538013458252,8.67,6.86亿,247.89亿,247.89亿,2.857417106628418,101070048,101846,101907,1,证券Ⅱ
42,迪阿股份,301177,1,首板,20.00835418701172,28.73,2.03亿,114.92亿,115.00亿,1.9006361961364746,69398119,101609,101609,0,饰品
43,白银有色,601212,1,4天3板,10.030394554138184,7.24,40.32亿,536.11亿,536.11亿,7.878591060638428,106216490,102221,102221,0,工业金属
44,恒银科技,603106,1,首板,10.067113876342773,8.2,4.15亿,42.68亿,42.68亿,10.017557144165039,11161020,103837,131652,3,计算机设
45,剑桥科技,603083,1,首板,10.0,190.85,49.96亿,525.96亿,702.81亿,9.790493965148926,244308039,104345,104345,0,通信设备
46,郴电国际,600969,1,首板,9.953703880310059,9.5,1.52亿,35.15亿,35.15亿,4.431390285491943,15963800,110059,110059,0,电力
47,顺钠股份,000533,1,首板,10.047392845153809,11.61,8.72亿,79.52亿,80.20亿,11.515205383300781,136443088,110342,110342,0,电网设备
48,共进股份,603118,1,首板,10.030769348144531,17.88,21.72亿,140.77亿,140.77亿,16.063434600830078,72009912,111431,111431,0,通信设备
49,凯瑞德,002072,1,首板,10.068026542663574,8.09,2.36亿,29.73亿,29.75亿,8.141404151916504,26921084,112736,143606,1,贸易Ⅱ
50,联合精密,001268,1,3天2板,9.991039276123047,24.55,3.34亿,23.16亿,37.00亿,15.183320999145508,30613850,130051,130051,0,家电零部
51,立新能源,001258,1,首板,10.008136749267578,13.52,15.86亿,126.19亿,126.19亿,13.539796829223633,159609602,131451,131451,0,电力
52,茶花股份,603615,1,首板,9.988180160522461,18.61,1.67亿,45.00亿,45.00亿,3.8258790969848633,89442618,131847,131847,0,家居用品
