序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000019,深粮控股,7.18,-7.9,6160.8914,45375.5737,跌幅偏离值达7%的证券
2,000545,金浦钛业,2.13,-8.55,18611.281,40231.2705,跌幅偏离值达7%的证券
3,000713,国投丰乐,6.43,-8.55,5246.1248,34214.8816,跌幅偏离值达7%的证券
4,002742,冀衡医药,5.03,-8.55,10073.261,51807.7039,跌幅偏离值达7%的证券
5,002942,新农股份,19.88,-8.55,1586.903,32061.1988,跌幅偏离值达7%的证券
6,600272,开开实业,18.08,-9.04,4153.7303,77701.41,跌幅偏离值达7%的证券
7,600354,敦煌种业,8.21,-9.01,13528.3744,113271.4,跌幅偏离值达7%的证券
8,600613,神奇制药,10.04,-9.07,11760.7038,120813.97,跌幅偏离值达7%的证券
9,603395,红四方,27.81,-9.03,2060.7349,58162.33,跌幅偏离值达7%的证券
10,605179,一鸣食品,31.2,-9.04,397.24,12393.89,跌幅偏离值达7%的证券
11,000505,京粮控股,7.09,21.92,12264.8808,92172.1082,振幅值达15%的证券
12,000560,我爱我家,3.18,16.03,84443.973,256108.4677,振幅值达15%的证券
13,002679,福建金森,12.24,22.1,4610.505,57900.3416,振幅值达15%的证券
14,002696,百洋股份,6.68,19.54,5578.7555,38122.0203,振幅值达15%的证券
15,002855,捷荣技术,19.01,16.58,5335.8051,96730.9031,振幅值达15%的证券
16,600121,郑州煤电,5.3,15.12,33897.4767,190627.02,振幅值达15%的证券
17,600403,大有能源,7.17,15.26,15603.872,117121.04,振幅值达15%的证券
18,600508,上海能源,11.2,15.39,8489.8006,98327.38,振幅值达15%的证券
19,002084,海鸥住工,7.12,33.27,21444.3095,153963.8603,换手率达20%的证券
20,002418,康盛股份,5.81,35.45,40290.2319,229480.0524,换手率达20%的证券
21,002437,誉衡药业,4.53,32.5,68344.4456,311596.5215,换手率达20%的证券
22,003040,楚天龙,21.12,32.33,14768.8983,305183.5571,换手率达20%的证券
23,600127,金健米业,12.4,44.41,28499.1072,366441.73,换手率达20%的证券
24,600227,赤天化,4.91,31.89,40745.2098,197228.34,换手率达20%的证券
25,600371,万向德农,14.42,34.86,10198.5946,145309.42,换手率达20%的证券
26,600540,新赛股份,6.73,37.5,21803.8024,144354.94,换手率达20%的证券
27,600721,百花医药,12.86,38.34,14745.4178,184917.98,换手率达20%的证券
28,920165,珈凯生物,39.49,34.57,332.0527,13276.57,换手率达20%的证券
29,920176,维琪科技,70.66,44.12,350.6012,22353.28,换手率达20%的证券
30,920222,益坤电气,28.77,52.3,604.7285,16778.84,换手率达20%的证券
31,920288,华大海天,20.94,56.39,1008.3159,21159.39,换手率达20%的证券
32,920895,花溪科技,28.0,44.53,1279.7062,34517.62,换手率达20%的证券
33,000628,高新发展,54.79,11.45,1745.5563,92895.6463,涨幅偏离值达7%的证券
34,002104,恒宝股份,13.51,11.45,13966.4533,177173.3395,涨幅偏离值达7%的证券
35,002297,博云新材,20.0,11.45,6886.895,131629.6278,涨幅偏离值达7%的证券
36,002536,飞龙股份,58.07,11.45,5780.4275,325969.7785,涨幅偏离值达7%的证券
37,002886,沃特股份,30.84,11.45,3926.3963,115777.7808,涨幅偏离值达7%的证券
38,600657,信达地产,3.05,11.08,12437.7828,36320.99,涨幅偏离值达7%的证券
39,600828,茂业商业,4.81,11.04,4599.2056,21827.77,涨幅偏离值达7%的证券
40,600892,大晟文化,5.35,11.05,1121.58,6000.45,涨幅偏离值达7%的证券
41,603778,国晟科技,10.75,11.0,8070.8678,83716.86,涨幅偏离值达7%的证券
42,603978,深圳新星,22.61,10.99,1872.7343,41541.32,涨幅偏离值达7%的证券
43,000635,英力特,7.94,23.14,1340.5512,10421.7405,连续三个交易日内，涨幅偏离值累计达20%的证券
44,002328,新朋股份,9.18,20.28,33232.0017,294563.1954,连续三个交易日内，涨幅偏离值累计达20%的证券
45,002955,鸿合科技,40.01,20.49,2394.6035,91053.2162,连续三个交易日内，涨幅偏离值累计达20%的证券
46,003005,竞业达,20.0,23.1,844.3541,16149.7254,连续三个交易日内，涨幅偏离值累计达20%的证券
47,600830,香溢融通,10.15,22.1,5283.3819,51497.29,连续三个交易日内，涨幅偏离值累计达20%的证券
48,600967,内蒙一机,13.41,22.15,13352.8952,166133.21,连续三个交易日内，涨幅偏离值累计达20%的证券
49,601086,国芳集团,11.1,22.17,3603.0119,36838.39,连续三个交易日内，涨幅偏离值累计达20%的证券
50,601566,九牧王,10.36,22.15,6454.7543,63508.09,连续三个交易日内，涨幅偏离值累计达20%的证券
51,603207,小方制药,27.94,22.13,1915.3516,51379.99,连续三个交易日内，涨幅偏离值累计达20%的证券
52,603221,爱丽家居,33.37,21.29,3649.6031,117479.62,连续三个交易日内，涨幅偏离值累计达20%的证券
53,605068,明新旭腾,21.36,20.88,2916.5573,58659.57,连续三个交易日内，涨幅偏离值累计达20%的证券
54,002412,汉森制药,10.26,-20.34,27456.3666,297953.682,连续三个交易日内，跌幅偏离值累计达20%的证券
55,300164,通源石油,10.75,34.97,20395.7501,228571.4206,
56,300189,神农种业,6.69,42.0,37221.5175,255758.9746,
57,301520,万邦医药,59.3,30.94,1011.6994,60274.6865,
58,301591,肯特股份,54.22,47.24,2111.4547,116513.0893,
59,301655,绿控传动,26.0,31.2,1403.0711,36845.13,
60,301151,冠龙节能,22.3,30.96,4114.0559,86962.8471,
61,301688,格林生物,53.82,0.0,2021.0303,120549.3199,无价格涨跌幅限制的证券
62,920006,晟楠科技,22.21,29.96,1245.9779,25941.31,
63,920212,智新电子,14.1,29.95,1006.0734,13300.37,
64,920748,路桥信息,32.71,21.64,708.0877,21982.38,
65,920223,荣亿精密,16.5,31.58,2014.8995,35217.9,
