序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3882.0079,-23.195,-0.594,3905.2026,3902.6963,3910.2394,3855.3524,486931412.0,952039262501,9520.39亿
2,sz399001,深证成指,13794.289,-299.879,-2.128,14094.168,14118.021,14118.146,13616.752,56353245658.0,1055417134838,10554.17亿
3,Total,沪深总成交额,,,,,,,,,2007456397339,20074.56亿
