序号,代码,名称,最新价,涨跌幅,成交额(亿元)
2,300502,新易盛,589.0,9.58,238.74 亿
13,000988,华工科技,116.68,3.88,110.75 亿
14,000657,中钨高新,56.12,8.13,107.84 亿
