序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,所属板块
1,605388,均瑶健康,8.87,10.05,0.81,465854.0,4.09 亿,6.08,8.87,8.38,8.4,8.06,7.76,-1686.37,3.1,昨日连板
2,600683,京投发展,11.99,10.0,1.09,272945.0,3.26 亿,2.84,11.99,11.68,11.98,10.9,3.68,-17.82,-68.69,昨日连板
3,002580,圣阳股份,30.58,10.0,2.78,822376.0,24.97 亿,5.43,30.58,29.07,29.13,27.8,18.18,65.0,5.96,昨日连板
4,002990,盛视科技,50.95,10.0,4.63,180148.0,9.05 亿,6.22,50.95,48.07,48.07,46.32,13.27,156.38,5.36,昨日连板
5,688287,*ST观典,2.35,0.0,0.0,,,0.0,,,,2.35,0.0,-4.07,1.39,昨日连板
6,002033,丽江股份,10.43,-4.57,-0.5,1053389.0,10.99 亿,6.13,10.93,10.26,10.92,10.93,19.17,26.85,2.24,昨日连板
7,603268,*ST松发,,,,,,,,,,121.22,0.0,44.33,12.45,昨日连板
