序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3940.0371,39.685,1.017,3900.3523,3896.4854,3940.9347,3885.6248,564988582.0,1209543573294,12095.44亿
2,sz399001,深证成指,14311.008,200.887,1.424,14110.121,14152.782,14396.075,14049.342,71970376017.0,1454876177586,14548.76亿
3,Total,沪深总成交额,,,,,,,,,2664419750880,26644.20亿
