序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4057.7811,-26.193,-0.641,4083.974,4053.6702,4080.7178,4043.4331,621194774.0,1274652182407,12746.52 亿
2,sz399001,深证成指,15661.574,-43.137,-0.275,15704.711,15540.063,15745.188,15517.935,71893942096.0,1483016698135,14830.17 亿
3,Total,沪深总成交额,,,,,,,,,2757668880542,27576.69 亿
