序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,永冠新材,603681,0天0板,1.8766754865646362,26.6,28.72,15.28 亿,63.24 亿,63.24 亿,23.028087615966797,0.18832391500473022,092504,7,11.22175407409668,化学制品
2,百洋股份,002696,0天0板,4.020978927612305,5.95,6.29,2.41 亿,19.89 亿,20.57 亿,11.857831954956055,0.16835016012191772,093006,1,8.391608238220215,饲料
3,香江控股,600162,9天6板,2.089552164077759,3.42,3.69,17.36 亿,111.78 亿,111.78 亿,15.094969749450684,0.0,093057,4,11.641790390014648,房地产开
4,广西能源,600310,2天1板,-0.9448819160461426,6.29,6.99,23.23 亿,92.19 亿,92.19 亿,23.92404556274414,0.15923567116260529,093136,1,12.125984191894531,电力
5,阳光股份,000608,0天0板,8.189655303955078,5.02,5.1,3.22 亿,37.42 亿,37.65 亿,8.686507225036621,0.19960080087184906,093239,1,8.405172348022461,房地产开
6,苏豪汇鸿,600981,0天0板,4.651162624359131,2.7,2.84,2.39 亿,60.55 亿,60.55 亿,3.906696081161499,-0.7352941036224365,093406,1,10.077519416809082,贸易Ⅱ
7,白云电器,603861,0天0板,5.535279750823975,17.35,18.08,8.27 亿,91.71 亿,93.78 亿,8.926170349121094,0.0,093957,2,12.104622840881348,电网设备
8,荣安地产,000517,0天0板,3.2085559368133545,1.93,2.06,1.36 亿,48.10 亿,61.45 亿,2.771913528442383,0.5208333730697632,094542,1,10.695186614990234,房地产开
9,模塑科技,000700,3天2板,7.358262538909912,17.8,18.24,33.32 亿,163.41 亿,163.41 亿,20.48807144165039,0.0,100206,5,8.202653884887695,汽车零部
10,高斯贝尔,002848,0天0板,6.322580337524414,16.48,17.05,2.19 亿,27.18 亿,27.55 亿,8.164012908935547,0.0,100703,1,13.032257080078125,黑色家电
11,元祖股份,603886,2天1板,1.170568585395813,12.1,13.16,4.07 亿,29.04 亿,29.04 亿,13.552276611328125,-0.08257638663053513,112849,1,11.62207317352295,休闲食品
12,北京文化,000802,0天0板,-2.2312374114990234,4.82,5.42,6.12 亿,34.49 亿,34.51 亿,16.872455596923828,0.0,130345,1,16.8356990814209,影视院线
13,华电能源,600726,9天5板,7.003089904785156,10.39,10.68,57.52 亿,776.69 亿,821.57 亿,7.579646587371826,0.0,130416,2,15.24201774597168,电力
14,飞龙股份,002536,0天0板,5.720122337341309,41.4,43.08,26.40 亿,225.38 亿,237.96 亿,11.702219009399414,0.0,130651,1,12.2318696975708,汽车零部
15,恒林股份,603661,0天0板,6.805514335632324,36.41,37.5,3.82 亿,50.63 亿,50.63 亿,7.620596408843994,-0.1645187884569168,133815,1,11.234966278076172,家居用品
16,时代新材,600458,0天0板,7.818607807159424,13.79,14.07,9.20 亿,119.77 亿,128.35 亿,7.81923770904541,-0.1448225975036621,140032,4,12.978889465332031,轨交设备
17,沪电股份,002463,0天0板,8.489984512329102,140.82,142.78,150.66 亿,2707.70 亿,2709.89 亿,5.75385856628418,0.007101768162101507,140033,2,12.542372703552246,元件
18,唯特偶,301319,0天0板,20.001745223999023,137.57,137.57,22.01 亿,188.34 亿,250.16 亿,12.490598678588867,0.0,140200,5,21.432310104370117,电子化学
19,红板科技,603459,0天0板,9.486287117004395,106.99,107.49,23.74 亿,84.58 亿,806.44 亿,29.956607818603516,-0.009345794096589088,145227,2,13.80474853515625,元件
