序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,大有能源,600403,4,4天4板,9.955423355102539,7.4,1.96 亿,176.92 亿,176.92 亿,1.1075263023376465,109739950,092501,092501,0,煤炭开采
2,XD红星发,600367,4,8天6板,9.997658729553223,46.98,32.27 亿,151.26 亿,160.26 亿,21.6066951751709,35112852,093123,143635,31,化学原料
3,天洋新材,603330,4,4天4板,10.058479309082031,9.41,8.08 亿,38.27 亿,40.71 亿,21.99698829650879,56258560,094043,102349,3,塑料
4,鑫科材料,600255,3,3天3板,10.022778511047363,4.83,29.59 亿,87.24 亿,87.24 亿,34.368534088134766,81227665,093058,102719,6,金属新材
5,瑞贝卡,600439,2,2天2板,9.923664093017578,2.88,2.77 亿,32.60 亿,32.60 亿,8.578095436096191,32486261,093055,094213,2,饰品
6,新中港,605162,2,2天2板,10.043290138244629,12.71,4.03 亿,56.29 亿,56.29 亿,7.3545732498168945,72451448,093458,093725,2,电力
7,中重科技,603135,2,2天2板,10.008627891540527,12.75,1.87 亿,80.27 亿,80.87 亿,2.37190318107605,46626240,093428,093628,1,专用设备
8,上海石化,600688,2,2天2板,10.0977201461792,3.38,5.94 亿,247.71 亿,356.34 亿,2.398012399673462,164092530,092504,093149,1,炼化及贸
9,华源控股,002787,2,2天2板,10.018083572387695,30.42,15.34 亿,75.47 亿,101.96 亿,21.63544464111328,3184974,140203,150000,3,包装印刷
10,豫能控股,001896,2,2天2板,10.009960174560547,22.09,44.90 亿,337.05 亿,337.05 亿,13.511250495910645,247947702,093124,105333,1,电力
11,新炬网络,605398,1,4天2板,10.008665084838867,25.39,1.35 亿,41.31 亿,41.31 亿,3.2786428928375244,41658896,093059,093526,1,IT服务Ⅱ
12,祥和实业,603500,1,首板,9.990108489990234,11.12,1.40 亿,36.99 亿,37.01 亿,3.8067128658294678,134579010,093001,093001,0,轨交设备
13,华映科技,000536,1,首板,10.133333206176758,4.13,4.49 亿,114.11 亿,114.24 亿,3.980964422225952,76222867,093339,093554,1,光学光电
14,百通能源,001376,1,首板,10.022953033447266,14.38,2.38 亿,30.78 亿,66.28 亿,7.947341442108154,91954348,093336,093336,0,电力
15,山科智能,300897,1,首板,20.0,22.38,2.78 亿,27.36 亿,43.83 亿,10.190627098083496,37837216,092500,132251,1,通用设备
16,双星新材,002585,1,首板,9.972041130065918,11.8,8.54 亿,104.64 亿,134.68 亿,8.306861877441406,181577220,093218,093218,0,塑料
17,万安科技,002590,1,首板,9.991158485412598,12.44,1.93 亿,61.57 亿,64.57 亿,3.183257818222046,195356976,093800,093800,0,汽车零部
18,茂业商业,600828,1,首板,10.0,4.95,1.50 亿,85.70 亿,85.73 亿,1.776562213897705,24897059,093430,093430,0,一般零售
19,旭光电子,600353,1,首板,9.983360290527344,26.44,13.08 亿,219.14 亿,219.14 亿,6.111843109130859,75389958,093903,094148,2,其他电子
20,华锋股份,002806,1,10天5板,10.0,20.68,5.68 亿,36.00 亿,43.94 亿,16.206228256225586,75259565,093800,093800,0,汽车零部
21,大为股份,002213,1,首板,10.005701065063477,38.59,5.81 亿,79.74 亿,91.65 亿,7.43721342086792,144852929,094127,094127,0,半导体
22,苏宁环球,000718,1,首板,9.852216720581055,2.23,1.27 亿,50.88 亿,67.67 亿,2.5509088039398193,101403967,094209,094209,0,房地产开
23,淳中科技,603516,1,首板,10.0,126.39,11.55 亿,256.91 亿,256.91 亿,4.601069927215576,161456905,094444,094808,1,计算机设
24,梅雁吉祥,600868,1,首板,9.883721351623535,3.78,11.67 亿,71.75 亿,71.75 亿,16.493696212768555,59949091,093905,112838,3,电力
25,中国动力,600482,1,首板,10.002762794494629,39.81,27.51 亿,902.99 亿,902.99 亿,3.082736015319824,112260577,094610,141822,2,其他电源
26,世运电路,603920,1,首板,10.001754760742188,62.69,21.59 亿,451.74 亿,451.74 亿,4.869289875030518,149234798,094905,095408,1,元件
27,麒盛科技,603610,1,首板,10.022778511047363,19.32,2.73 亿,68.20 亿,68.20 亿,4.074248313903809,58772290,095034,095756,1,家居用品
28,海象新材,003011,1,首板,9.980620384216309,22.7,1.77 亿,17.44 亿,23.31 亿,10.291403770446777,5588740,095251,144254,3,家居用品
29,中船特气,688146,1,首板,19.998905181884766,219.19,42.27 亿,317.76 亿,1160.42 亿,13.810541152954102,75207815,095309,104021,11,半导体
30,三安光电,600703,1,首板,9.993552207946777,17.06,45.68 亿,851.13 亿,851.13 亿,5.504467964172363,442668751,095330,095330,0,光学光电
31,盈方微,000670,1,首板,10.01137638092041,9.67,9.29 亿,79.47 亿,81.68 亿,12.06019115447998,100584439,095409,095409,0,其他电子
32,太极实业,600667,1,3天2板,10.020174980163574,16.36,30.64 亿,342.18 亿,342.18 亿,9.242283821105957,238508546,094534,094534,0,工程咨询
33,万通发展,600246,1,首板,10.029153823852539,18.87,27.00 亿,356.72 亿,366.64 亿,7.9837565422058105,165529564,095743,100116,1,房地产开
34,亨通股份,600226,1,首板,10.0,6.71,15.82 亿,199.58 亿,199.58 亿,8.07960319519043,37968957,095906,143739,6,电力
35,宏达电子,300726,1,首板,20.0,79.92,20.58 亿,171.38 亿,329.14 亿,12.538105964660645,121690108,100154,100154,0,军工电子
36,大全能源,688303,1,首板,19.9786319732666,22.46,11.01 亿,481.81 亿,481.81 亿,2.38655948638916,70621112,100347,102032,7,光伏设备
37,凤凰航运,000520,1,首板,10.0,4.18,2.70 亿,42.31 亿,42.31 亿,6.521181583404541,9672102,100506,104112,1,航运港口
38,和远气体,002971,1,首板,10.002942085266113,37.39,5.67 亿,58.48 亿,79.18 亿,9.975406646728516,162647247,100530,100530,0,化学制品
39,锋龙股份,002931,1,首板,10.0,57.86,4.90 亿,116.45 亿,126.43 亿,4.402125835418701,64671915,100806,100806,0,通用设备
40,三峡新材,600293,1,首板,10.091742515563965,3.6,2.75 亿,41.77 亿,41.77 亿,6.873083114624023,36056880,101633,101654,1,玻璃玻纤
41,江海股份,002484,1,首板,10.001141548156738,96.35,34.34 亿,790.53 亿,819.48 亿,4.465705394744873,166843224,101809,101809,0,元件
42,金时科技,002951,1,9天5板,9.982254028320312,24.79,6.84 亿,99.44 亿,100.40 亿,7.326639652252197,71626862,102436,102436,0,其他电源
43,中工国际,002051,1,首板,9.972553253173828,12.02,9.85 亿,147.41 亿,147.42 亿,6.869938373565674,36992752,102815,102815,0,专业工程
44,宏盛股份,603090,1,首板,10.001763343811035,62.36,3.10 亿,62.36 亿,62.36 亿,5.180799961090088,76815048,103029,103029,0,通用设备
45,凯瑞德,002072,1,首板,10.03671932220459,8.99,3.01 亿,33.04 亿,33.05 亿,9.402321815490723,26517758,103315,131451,1,贸易Ⅱ
46,和胜股份,002824,1,首板,10.020039558410645,27.45,6.24 亿,62.09 亿,85.42 亿,10.334393501281738,109096154,103727,103727,0,工业金属
47,杰瑞股份,002353,1,首板,9.997203826904297,157.34,38.06 亿,1087.28 亿,1610.93 亿,3.563347578048706,18530246,104127,144030,15,专用设备
48,泰坦股份,003036,1,首板,10.007347106933594,74.86,7.67 亿,161.91 亿,161.92 亿,4.861947536468506,156323774,095509,100312,1,专用设备
49,铜峰电子,600237,1,首板,9.990999221801758,12.22,17.68 亿,76.33 亿,77.05 亿,24.067249298095703,12873256,104847,144111,18,元件
50,安泰集团,600408,1,首板,10.158730506896973,3.47,5.09 亿,34.94 亿,34.94 亿,15.198049545288086,51349750,105034,105034,0,焦炭Ⅱ
51,立昂微,605358,1,首板,10.001721382141113,63.9,59.55 亿,429.01 亿,429.01 亿,14.460799217224121,44283147,105939,142745,9,半导体
52,日发精机,002520,1,首板,10.017574310302734,6.26,3.19 亿,44.91 亿,46.97 亿,7.386824607849121,79627538,105700,105700,0,通用设备
53,长源东谷,603950,1,首板,10.003140449523926,70.05,6.61 亿,226.69 亿,227.05 亿,3.0449676513671875,91520325,110546,110546,0,汽车零部
54,京东方Ａ,000725,1,首板,10.017889022827148,6.15,199.50 亿,2235.01 亿,2278.23 亿,9.14377212524414,1201163394,110612,110612,0,光学光电
55,平煤股份,601666,1,首板,10.023866653442383,9.22,9.82 亿,227.68 亿,227.68 亿,4.429749011993408,45966568,110940,141213,1,煤炭开采
56,雄韬股份,002733,1,首板,10.0,32.67,7.32 亿,120.51 亿,125.52 亿,6.289787769317627,166361357,110330,110330,0,电池
57,双象股份,002395,1,首板,10.0,15.4,2.08 亿,41.30 亿,41.30 亿,5.241972923278809,94515236,111903,111903,0,塑料
58,华宏科技,002645,1,首板,9.993906021118164,36.1,25.19 亿,204.63 亿,226.56 亿,12.963854789733887,56174127,112939,130803,1,环保设备
59,鼎通科技,688668,1,首板,20.0,362.4,23.48 亿,504.72 亿,504.72 亿,4.977365493774414,199084440,130105,130653,4,通信设备
60,博盈特焊,301468,1,首板,19.99538230895996,51.97,10.76 亿,50.67 亿,87.91 亿,22.65407371520996,36630950,130127,141057,1,通用设备
61,华亚智能,003043,1,首板,9.995116233825684,67.57,5.97 亿,56.64 亿,90.43 亿,10.950807571411133,55707410,130500,132648,1,半导体
62,中持股份,603903,1,首板,10.0,12.32,1.63 亿,31.46 亿,31.46 亿,5.341004371643066,55076806,130543,130543,0,环境治理
63,联德股份,605060,1,首板,10.006293296813965,52.44,3.50 亿,125.30 亿,126.17 亿,2.9034438133239746,82252140,130616,130616,0,通用设备
64,日盈电子,603286,1,首板,9.99631118774414,59.64,3.28 亿,69.08 亿,70.14 亿,5.002370834350586,13120800,111035,111035,0,汽车零部
65,晶方科技,603005,1,首板,9.992597579956055,44.58,47.94 亿,290.74 亿,290.74 亿,17.13336944580078,45109922,130801,142904,9,半导体
66,德明利,001309,1,首板,10.000807762145996,680.85,126.89 亿,1122.82 亿,1544.48 亿,11.621831893920898,207105718,131218,144918,6,半导体
67,奕东电子,301123,1,首板,20.002246856689453,106.79,25.06 亿,176.25 亿,250.57 亿,15.468742370605469,22457937,131924,144924,19,消费电子
68,振华股份,603067,1,首板,10.01430606842041,38.45,21.76 亿,290.50 亿,290.50 亿,7.763321399688721,22502785,131907,143052,6,化学原料
69,泰鸿万立,603210,1,首板,9.977989196777344,14.99,1.58 亿,34.88 亿,51.03 亿,4.6942362785339355,12304586,132655,132856,1,汽车零部
70,振华科技,000733,1,首板,9.99629020690918,59.31,43.83 亿,328.63 亿,328.68 亿,13.874017715454102,34352352,133930,142706,4,军工电子
71,龙辰科技,920161,1,首板,29.993183135986328,57.21,11.64 亿,21.11 亿,77.80 亿,61.42319107055664,9501608,133936,144842,2,塑料
72,艾华集团,603989,1,首板,9.987154960632324,34.25,10.03 亿,136.58 亿,136.58 亿,7.67547082901001,44380910,132300,132300,0,元件
73,力诺药包,301188,1,首板,20.0,54.54,17.75 亿,145.91 亿,145.91 亿,13.508076667785645,9484506,134554,144057,11,医疗器械
74,星环科技-U,688031,1,首板,20.003150939941406,152.32,30.80 亿,184.51 亿,184.51 亿,18.435890197753906,85768650,140018,142942,3,软件开发
75,奥来德,688378,1,首板,20.0,51.48,14.03 亿,124.05 亿,134.58 亿,12.151442527770996,31093,140345,145609,10,光学光电
76,通鼎互联,002491,1,首板,10.00409984588623,26.83,57.89 亿,315.65 亿,330.01 亿,19.213930130004883,278101508,141154,141154,0,通信设备
77,贝因美,002570,1,首板,10.0,5.72,8.34 亿,61.78 亿,61.78 亿,14.038302421569824,38968644,142733,144118,3,饮料乳品
78,朝阳科技,002981,1,首板,9.992401123046875,28.95,4.65 亿,34.57 亿,39.80 亿,13.986128807067871,205001319,143330,143330,0,消费电子
79,嘉德利,603435,1,首板,9.9948148727417,84.85,10.85 亿,30.28 亿,389.60 亿,39.24995040893555,46028834,143834,143834,0,电子化学
