序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000011,深物业A,9.16,-8.37,5505.3283,50835.6287,跌幅偏离值达7%的证券
2,001326,联域股份,66.73,-8.91,384.93,26798.179,跌幅偏离值达7%的证券
3,002943,宇晶股份,33.38,-7.42,1581.9792,53945.6425,跌幅偏离值达7%的证券
4,600353,旭光电子,33.68,-7.82,6551.2246,224360.31,跌幅偏离值达7%的证券
5,600367,红星发展,37.96,-7.41,4655.1266,181510.99,跌幅偏离值达7%的证券
6,600378,昊华科技,48.86,-7.67,10011.0681,496012.42,跌幅偏离值达7%的证券
7,601208,东材科技,48.28,-7.33,6949.4648,341487.2,跌幅偏离值达7%的证券
8,603228,景旺电子,89.3,-7.29,4084.1465,367357.94,跌幅偏离值达7%的证券
9,000560,我爱我家,3.19,10.67,86861.174,272150.1094,涨幅偏离值达7%的证券
10,001330,博纳影业,6.17,10.67,24231.529,142589.3105,涨幅偏离值达7%的证券
11,002015,协鑫能科,17.42,10.67,14033.8245,236967.0291,涨幅偏离值达7%的证券
12,002703,浙江世宝,18.24,10.67,7730.7426,135265.7712,涨幅偏离值达7%的证券
13,003040,楚天龙,19.58,10.67,9393.7772,175130.2545,涨幅偏离值达7%的证券
14,600540,新赛股份,6.12,10.23,6582.8973,40252.29,涨幅偏离值达7%的证券
15,600551,时代出版,9.08,10.22,10850.8897,97636.33,涨幅偏离值达7%的证券
16,600828,茂业商业,4.37,10.23,1635.96,6980.82,涨幅偏离值达7%的证券
17,601566,九牧王,9.42,10.2,1568.1364,14292.14,涨幅偏离值达7%的证券
18,605300,佳禾食品,10.73,10.21,815.3429,8559.3,涨幅偏离值达7%的证券
19,002354,天娱数科,8.36,34.85,56694.8411,468760.9604,换手率达20%的证券
20,002418,康盛股份,5.68,41.22,46838.3581,260386.8879,换手率达20%的证券
21,002742,冀衡医药,5.59,36.62,19187.6828,100831.8836,换手率达20%的证券
22,002886,沃特股份,28.04,36.68,7668.7834,210868.7205,换手率达20%的证券
23,600103,青山纸业,4.19,33.97,75150.3303,303942.69,换手率达20%的证券
24,600227,赤天化,5.17,37.39,47769.9373,248828.75,换手率达20%的证券
25,600613,神奇制药,11.16,39.18,18781.1071,200795.63,换手率达20%的证券
26,600721,百花医药,13.19,37.07,14256.6209,189873.38,换手率达20%的证券
27,603395,红四方,30.9,36.86,2396.1276,73069.58,换手率达20%的证券
28,920021,流金科技,9.35,36.96,9148.4173,85163.87,换手率达20%的证券
29,920159,农大科技,36.06,32.08,491.4578,17434.56,换手率达20%的证券
30,920288,华大海天,19.5,42.7,763.4363,15004.34,换手率达20%的证券
31,920592,华信永道,28.5,25.41,1277.6826,33451.95,换手率达20%的证券
32,920895,花溪科技,26.32,38.03,1092.7923,24677.13,换手率达20%的证券
33,000712,锦龙股份,13.5,18.49,22800.0382,285286.1634,振幅值达15%的证券
34,002484,江海股份,59.46,17.59,6920.4594,427390.2626,振幅值达15%的证券
35,600479,千金药业,13.37,15.46,10891.0745,134586.77,振幅值达15%的证券
36,600691,潞化科技,3.36,15.64,25629.8821,82220.5,振幅值达15%的证券
37,000892,欢瑞世纪,4.73,21.04,6649.9198,28788.8784,连续三个交易日内，涨幅偏离值累计达20%的证券
38,002084,海鸥住工,7.02,21.11,9525.5173,66469.5023,连续三个交易日内，涨幅偏离值累计达20%的证券
39,002165,红宝丽,9.11,20.21,58230.2372,502076.5073,连续三个交易日内，涨幅偏离值累计达20%的证券
40,002909,集泰股份,6.62,21.09,7755.5571,46963.1248,连续三个交易日内，涨幅偏离值累计达20%的证券
41,600121,郑州煤电,5.4,20.37,37089.4566,187056.42,连续三个交易日内，涨幅偏离值累计达20%的证券
42,600127,金健米业,13.24,22.23,71423.9414,853045.56,连续三个交易日内，涨幅偏离值累计达20%的证券
43,600354,敦煌种业,9.12,21.66,42965.3132,367154.01,连续三个交易日内，涨幅偏离值累计达20%的证券
44,600892,大晟文化,4.86,20.19,6683.935,28676.47,连续三个交易日内，涨幅偏离值累计达20%的证券
45,603533,掌阅科技,24.85,20.28,8901.552,209563.75,连续三个交易日内，涨幅偏离值累计达20%的证券
46,603721,中广天择,21.01,20.32,1016.932,20224.58,连续三个交易日内，涨幅偏离值累计达20%的证券
47,605188,国光连锁,14.98,22.7,7491.1096,105438.76,连续三个交易日内，涨幅偏离值累计达20%的证券
48,605577,龙版传媒,11.68,20.33,3874.4293,43273.51,连续三个交易日内，涨幅偏离值累计达20%的证券
49,300189,神农种业,7.55,37.26,33021.665,234142.4112,
50,300364,中文在线,28.31,33.26,21990.3845,633264.6675,
51,301218,华是科技,55.61,46.03,3300.7811,200004.7022,
52,301591,肯特股份,52.71,35.95,1606.9649,84513.7768,
53,301655,绿控传动,28.25,44.32,1993.1846,57084.8803,
54,300413,芒果超媒,20.38,20.0,13737.6286,279379.3896,
55,300642,透景生命,20.35,20.0,4315.2343,80684.7428,
56,300927,江天化学,34.92,20.0,2740.6594,88334.7156,
57,300550,和仁科技,14.91,30.18,4332.0672,60391.7507,
58,300911,亿田智能,28.98,30.81,6231.1248,165982.3029,
59,301697,贝特利,35.9,0.0,3422.4167,134493.0208,无价格涨跌幅限制的证券
60,601123,马矿股份,26.0,0.0,7799.2335,197879.23,无价格涨跌幅限制的证券
61,920087,秋乐种业,21.45,33.17,3331.5085,66817.63,
62,920855,浙江大农,16.82,32.75,647.1758,10541.46,
63,920866,绿亨科技,8.02,33.23,1960.158,14693.36,
64,920403,康农种业,25.85,21.3,1486.1464,35950.62,
