序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,海鸥住工,002084,7,7天7板,10.031347274780273,7.02,6.25亿,45.25亿,45.35亿,13.807975769042969,171719954,092500,092500,0,家居用品
2,捷荣技术,002855,6,6天6板,10.0,17.71,4.35亿,43.61亿,43.64亿,10.01099681854248,79563946,093006,095815,5,消费电子
3,万向德农,600371,6,11天8板,10.007880210876465,13.96,6.28亿,40.84亿,40.84亿,15.591760635375977,118696086,093224,093427,2,种植业
4,新赛股份,600540,4,4天4板,10.071942329406738,6.12,4.03亿,35.58亿,35.58亿,11.322941780090332,201047673,093000,093000,0,种植业
5,国芳集团,601086,3,3天3板,10.032715797424316,10.09,3.04亿,67.20亿,67.20亿,4.538756370544434,195748018,093139,093139,0,一般零售
6,福建金森,002679,3,3天3板,9.96592903137207,12.91,7894.37万,30.44亿,30.44亿,2.5937538146972656,352819584,092500,092500,0,林业Ⅱ
7,时代出版,600551,3,3天3板,10.060606002807617,9.08,9.76亿,61.57亿,61.57亿,16.002958297729492,43444712,093045,102833,9,出版
8,我爱我家,000560,3,10天5板,10.0,3.19,27.22亿,74.73亿,75.14亿,37.07756805419922,46942716,093300,112651,5,房地产服
9,竞业达,003005,3,3天3板,9.981851577758789,18.18,7365.46万,24.40亿,42.07亿,3.0190541744232178,211773184,092500,092500,0,IT服务Ⅱ
10,龙版传媒,605577,2,2天2板,9.98116683959961,11.68,2.99亿,51.91亿,51.91亿,5.794006824493408,37828016,093037,094334,4,出版
11,欢瑞世纪,000892,2,2天2板,10.0,4.73,6156.61万,33.62亿,46.40亿,1.8311930894851685,327185456,092500,092500,0,影视院线
12,掌阅科技,603533,2,2天2板,10.004426956176758,24.85,12.50亿,109.07亿,109.07亿,11.498907089233398,41487075,093036,102418,3,数字媒体
13,芒果超媒,300413,2,2天2板,20.023557662963867,20.38,27.94亿,208.22亿,381.25亿,13.445854187011719,170791023,093000,102100,1,数字媒体
14,大晟文化,600892,2,2天2板,9.954751014709473,4.86,3911.57万,27.18亿,27.19亿,1.4389806985855103,77793534,092504,092504,0,游戏Ⅱ
15,集泰股份,002909,2,2天2板,9.966776847839355,6.62,3.64亿,25.18亿,25.82亿,15.626193046569824,70362258,130803,130803,0,化学制品
16,博纳影业,001330,2,2天2板,9.98217487335205,6.17,14.26亿,71.75亿,84.81亿,20.83810043334961,79738612,104933,112936,1,影视院线
17,郑州煤电,600121,2,2天2板,9.979633331298828,5.4,12.74亿,65.79亿,65.79亿,19.97818946838379,9524304,095308,145217,6,煤炭开采
18,中广天择,603721,2,2天2板,10.0,21.01,1.02亿,27.31亿,27.31亿,3.735323905944824,81384336,092502,092502,0,影视院线
19,英 力 特,000635,1,首板,10.060976028442383,7.22,2228.53万,26.48亿,28.46亿,0.8414518237113953,100684257,092500,092500,0,化学原料
20,京粮控股,000505,1,首板,9.943181991577148,7.74,3.29亿,51.24亿,56.27亿,6.521868705749512,108657703,093127,093127,0,农产品加
21,凯撒文化,002425,1,首板,10.091742515563965,3.6,3.62亿,33.13亿,34.44亿,11.129600524902344,101789690,093112,110012,1,游戏Ⅱ
22,爱丽家居,603221,1,23天13板,10.01080322265625,30.55,2.73亿,74.01亿,74.01亿,3.7225632667541504,56031602,093104,093131,1,家居用品
23,吉华集团,603980,1,首板,10.0,7.92,4.65亿,53.61亿,53.61亿,8.709142684936523,39829680,093035,100317,1,化学制品
24,精艺股份,002295,1,首板,10.051814079284668,10.62,2.33亿,26.60亿,26.62亿,8.824210166931152,56370960,093015,103224,3,工业金属
25,恒宝股份,002104,1,首板,10.035842895507812,12.28,4.85亿,74.62亿,86.99亿,6.6202569007873535,92840926,093551,093551,0,通信设备
26,深粮控股,000019,1,首板,10.0,7.92,1.94亿,32.96亿,91.28亿,6.014017581939697,126509581,093336,093415,1,农产品加
27,百洋股份,002696,1,首板,9.969788551330566,7.28,1.29亿,24.33亿,25.17亿,5.45296049118042,76366209,093236,093245,1,饲料
28,农发种业,600313,1,首板,10.027854919433594,7.9,7.06亿,85.49亿,91.75亿,8.488731384277344,138624207,093631,093631,0,种植业
29,澳洋健康,002172,1,首板,9.976798057556152,4.74,6.54亿,36.27亿,36.30亿,18.323423385620117,66859122,093724,100300,3,医疗服务
30,茂业商业,600828,1,首板,10.075567245483398,4.37,6980.82万,75.66亿,75.69亿,0.9448987245559692,69159183,093728,093728,0,一般零售
31,国光连锁,605188,1,3天2板,9.985315322875977,14.98,4.38亿,76.06亿,76.06亿,5.880076885223389,35006762,093804,101743,3,一般零售
32,金健米业,600127,1,12天7板,9.966776847839355,13.24,17.70亿,84.97亿,84.97亿,21.633026123046875,208363176,093806,093806,0,农产品加
33,京蓝科技,000711,1,3天2板,10.016977310180664,6.48,7.48亿,152.73亿,191.39亿,5.015072822570801,164098878,093918,094000,1,环境治理
34,东百集团,600693,1,首板,9.989258766174316,10.24,4.52亿,88.98亿,89.07亿,5.1585469245910645,90818764,093559,093559,0,一般零售
35,粤 传 媒,002181,1,首板,9.988518714904785,9.58,3.87亿,108.69亿,111.23亿,3.6294541358947754,192442082,093303,093303,0,出版
36,供销大集,000564,1,首板,9.933774948120117,1.66,7.73亿,250.58亿,299.76亿,3.158663034439087,221017052,094018,094018,0,一般零售
37,新华百货,600785,1,8天4板,9.991312026977539,12.66,7.17亿,39.99亿,39.99亿,18.38292694091797,69429706,094102,100444,2,一般零售
38,华林证券,002945,1,首板,10.013717651367188,16.04,8.57亿,433.08亿,433.08亿,2.0143885612487793,56651676,094542,105539,2,证券Ⅱ
39,金正大,002470,1,首板,9.952607154846191,2.32,3.93亿,76.23亿,76.24亿,5.309096813201904,158826736,094412,094412,0,农化制品
40,敦煌种业,600354,1,3天2板,10.012063026428223,9.12,11.21亿,48.14亿,48.14亿,24.221065521240234,85447623,094832,094953,1,种植业
41,神农种业,300189,1,首板,20.031795501708984,7.55,23.41亿,66.91亿,77.31亿,37.259971618652344,179512303,094957,094957,0,种植业
42,浙江大农,920855,1,首板,29.984542846679688,16.82,1.05亿,11.28亿,12.57亿,9.654022216796875,16692891,095040,095828,1,专用设备
43,金龙羽,002882,1,首板,9.995372772216797,23.77,4.58亿,58.71亿,102.90亿,7.917876243591309,35479102,094648,104439,2,电网设备
44,佳禾食品,605300,1,首板,10.051281929016113,10.73,8559.30万,48.76亿,48.76亿,1.794334053993225,31803591,095055,095119,1,饮料乳品
45,登海种业,002041,1,首板,10.0,11.88,7.99亿,104.54亿,104.54亿,7.91970682144165,195417185,095354,095354,0,种植业
46,西安饮食,000721,1,首板,10.0,7.59,4.13亿,38.89亿,43.56亿,10.792542457580566,45356291,095524,100615,4,酒店餐饮
47,翠微股份,603123,1,首板,10.010537147521973,10.44,5.47亿,68.10亿,83.39亿,8.190154075622559,92839788,095710,095710,0,多元金融
48,浙江世宝,002703,1,6天3板,10.012063026428223,18.24,13.53亿,106.90亿,150.05亿,13.19131088256836,82981931,095848,095848,0,汽车零部
49,大明电子,603376,1,首板,10.003862380981445,28.48,1.40亿,9.11亿,113.92亿,15.623022079467773,41110709,100101,100101,0,汽车零部
50,香溢融通,600830,1,首板,10.011919021606445,9.23,1.34亿,41.93亿,41.93亿,3.263732433319092,75046148,094015,094421,1,多元金融
51,立达信,605365,1,首板,9.971909523010254,15.66,1.25亿,78.62亿,78.62亿,1.620737075805664,48270384,093614,093656,1,照明设备
52,明新旭腾,605068,1,首板,9.983810424804688,20.38,1.83亿,33.06亿,33.06亿,5.70003604888916,65460560,100421,101103,1,汽车零部
53,金一文化,002721,1,首板,10.034602165222168,3.18,6.95亿,84.57亿,84.57亿,8.418733596801758,47554038,100257,101009,2,饰品
54,埃泰克,603293,1,首板,10.011154174804688,39.45,1.98亿,13.85亿,70.65亿,14.633984565734863,58808548,100749,100749,0,汽车零部
55,楚天龙,003040,1,8天6板,10.0,19.58,17.51亿,89.45亿,90.29亿,20.562047958374023,239463772,100524,100524,0,通信设备
56,九牧王,601566,1,首板,10.04672908782959,9.42,1.43亿,54.13亿,54.13亿,2.7289156913757324,29884950,101937,101937,0,服装家纺
57,云煤能源,600792,1,首板,9.950248718261719,4.42,2.41亿,49.06亿,49.06亿,5.075493812561035,65206934,102027,102027,0,焦炭Ⅱ
58,古井贡酒,000596,1,首板,9.998908996582031,100.88,7.61亿,412.20亿,533.25亿,1.8919652700424194,90518615,102106,102106,0,白酒Ⅱ
59,隆平高科,000998,1,首板,10.044150352478027,9.97,8.78亿,131.11亿,146.50亿,6.881591320037842,117767444,100527,100527,0,种植业
60,小方制药,603207,1,首板,10.004331588745117,25.4,1.48亿,13.87亿,41.09亿,10.916729927062988,37015420,102446,102446,0,化学制药
61,江天化学,300927,1,首板,20.0,34.92,8.83亿,49.20亿,50.41亿,19.45262336730957,94693157,103903,103903,0,化学原料
62,内蒙一机,600967,1,首板,10.018051147460938,12.19,8.16亿,207.45亿,207.45亿,4.026063919067383,70518211,105105,142032,1,地面兵装
63,遥望科技,002291,1,首板,10.073260307312012,6.01,6.51亿,52.23亿,56.20亿,12.958370208740234,24703504,105657,105657,0,广告营销
64,华信永道,920592,1,首板,29.958959579467773,28.5,3.35亿,14.33亿,23.03亿,25.408462524414062,29011860,110452,141113,2,软件开发
65,新力金融,600318,1,首板,9.985315322875977,7.49,2.34亿,38.40亿,38.40亿,6.283707141876221,17622666,110735,110753,1,多元金融
66,精华制药,002349,1,3天2板,10.0,8.36,7.15亿,68.07亿,69.48亿,11.056568145751953,58473459,112212,112212,0,中药Ⅱ
67,协鑫能科,002015,1,首板,9.974746704101562,17.42,23.70亿,282.78亿,282.78亿,8.645112991333008,123720027,101033,141342,1,电力
68,花溪科技,920895,1,4天3板,29.975309371948242,26.32,2.47亿,7.56亿,14.88亿,38.02749252319336,27981476,130004,130004,0,专用设备
69,沃华医药,002107,1,3天2板,10.0,7.37,3.12亿,42.11亿,42.54亿,7.763539791107178,10590837,130318,130345,1,中药Ⅱ
70,华映科技,000536,1,首板,10.0,3.96,6.87亿,109.42亿,109.53亿,6.525022029876709,134116646,130612,130742,1,光学光电
71,青山纸业,600103,1,6天4板,9.973752975463867,4.19,30.39亿,92.70亿,93.89亿,33.968875885009766,55545740,130807,142555,4,造纸
72,鸿合科技,002955,1,首板,10.011248588562012,39.12,3.03亿,80.45亿,92.57亿,3.875617504119873,76098571,131000,131000,0,光学光电
73,华胜天成,600410,1,首板,9.971098899841309,15.22,20.11亿,166.89亿,166.89亿,12.4312162399292,143028428,131116,131116,0,IT服务Ⅱ
74,千金药业,600479,1,5天4板,10.041152000427246,13.37,13.46亿,55.95亿,65.81亿,26.023630142211914,70553048,132131,132243,1,中药Ⅱ
75,普路通,002769,1,首板,9.943977355957031,7.85,1.36亿,29.28亿,29.31亿,4.786101341247559,37970450,132724,141621,2,物流
76,常山北明,000158,1,首板,9.984151840209961,13.88,12.67亿,220.78亿,221.89亿,5.917196750640869,158304176,133003,133003,0,IT服务Ⅱ
77,透景生命,300642,1,首板,19.98820686340332,20.35,8.07亿,28.02亿,33.02亿,31.336671829223633,86307606,133515,135012,1,医疗器械
78,瑞康医药,002589,1,首板,10.06289291381836,3.5,4.91亿,47.80亿,52.66亿,10.668916702270508,61250350,133751,133751,0,医药商业
79,双象股份,002395,1,首板,9.967845916748047,13.68,1.74亿,36.69亿,36.69亿,4.929018974304199,112218107,135333,135333,0,塑料
80,波导股份,600130,1,首板,10.044642448425293,4.93,1.98亿,36.98亿,36.98亿,5.62700891494751,49345809,140159,140159,0,消费电子
81,一鸣食品,605179,1,首板,9.993654251098633,34.67,12.09亿,139.03亿,139.03亿,8.9674711227417,2277819,142817,145635,4,饮料乳品
82,国投丰乐,000713,1,首板,10.01540756225586,7.14,5.08亿,43.84亿,56.99亿,11.894998550415039,95613503,145348,145348,0,种植业
83,开开实业,600272,1,首板,10.021905899047852,20.09,9.50亿,32.14亿,52.77亿,31.002824783325195,53565967,145625,145625,0,医药商业
