序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,国华退,000004,3,11天7板,10.8695650100708,0.51,177.92万,6440.74万,6751.39万,2.76240611076355,2281221,092500,092500,0,软件开发
2,贵绳股份,600992,3,3天3板,10.046948432922363,11.72,6377.82万,28.72亿,28.72亿,2.2203378677368164,103667783,092501,092501,0,通用设备
3,立方制药,003020,3,3天3板,9.978654861450195,20.61,3.39亿,34.74亿,47.04亿,9.849631309509277,82963494,093015,093424,1,化学制药
4,亚联机械,001395,3,3天3板,9.989521980285645,31.49,3.57亿,16.38亿,35.71亿,22.382909774780273,5511127,100945,145324,4,专用设备
5,九丰能源,605090,2,2天2板,10.005266189575195,41.78,23.52亿,294.35亿,294.93亿,7.991041660308838,93332509,092503,141945,6,燃气Ⅱ
6,哈药股份,600664,2,2天2板,10.089020729064941,3.71,7.38亿,93.44亿,93.44亿,7.99545955657959,80657733,093422,093925,3,化学制药
7,华建集团,600629,2,2天2板,10.039215087890625,14.03,6.78亿,161.32亿,161.32亿,4.422183990478516,69095968,131154,132015,1,工程咨询
8,联环药业,600513,2,2天2板,10.00645637512207,17.04,6.75亿,48.64亿,48.64亿,14.863152503967285,56189400,135532,135532,0,化学制药
9,中信重工,601608,2,2天2板,9.920635223388672,5.54,11.23亿,253.71亿,253.71亿,4.47454833984375,63348570,092501,111019,2,专用设备
10,沃顿科技,000920,2,2天2板,10.039215087890625,14.03,6.57亿,66.31亿,66.31亿,10.153496742248535,32307372,102518,112021,8,塑料
11,日科化学,300214,1,首板,20.0,12.3,7822.84万,57.18亿,57.18亿,1.3680357933044434,95736631,092500,092500,0,化学制品
12,水发燃气,603318,1,首板,10.038609504699707,8.55,8755.88万,39.25亿,47.42亿,2.230766534805298,128414151,092502,092502,0,燃气Ⅱ
13,晋亿实业,601002,1,首板,9.977324485778809,4.85,1.29亿,46.29亿,46.29亿,2.789496898651123,14768764,093021,132957,1,通用设备
14,祖名股份,003030,1,首板,10.01846694946289,23.83,2.03亿,19.29亿,29.74亿,10.622794151306152,11283505,093809,140724,2,农产品加
15,肯特催化,603120,1,首板,10.00399398803711,55.09,1.52亿,20.88亿,49.80亿,7.426437854766846,38338067,093740,093740,0,化学制品
16,恒尚节能,603137,1,10天9板,10.018691062927246,29.43,7.82亿,53.84亿,53.84亿,15.17411994934082,45146208,093707,134504,6,装修装饰
17,睿能科技,603933,1,3天2板,10.01780891418457,24.71,3.50亿,51.28亿,51.28亿,6.8773603439331055,39931360,093058,101346,6,其他电子
18,宿迁联盛,603065,1,首板,10.025707244873047,21.4,8.76亿,89.66亿,89.66亿,9.96724796295166,24515840,094457,100218,1,化学制品
19,亚泰集团,600881,1,首板,10.0,1.65,1.70亿,53.33亿,53.33亿,3.2306113243103027,27793829,093834,094213,1,综合Ⅱ
20,九芝堂,000989,1,首板,10.049019813537598,8.98,6.70亿,62.34亿,76.86亿,10.915902137756348,63168247,094003,143448,2,中药Ⅱ
21,云创退,920305,1,首板,28.571430206298828,0.72,999.29万,5839.26万,9531.08万,18.05392074584961,1535829,093928,094828,2,IT服务Ⅱ
22,宏桥控股,002379,1,首板,10.034602165222168,15.9,9.47亿,180.68亿,2071.95亿,5.3624677658081055,83544960,101706,141815,4,工业金属
23,陇神戎发,300534,1,首板,20.0,9.0,4.62亿,27.18亿,27.30亿,17.50963020324707,17234550,100045,130412,2,中药Ⅱ
24,天目药业,600671,1,首板,9.994794845581055,21.13,1.99亿,25.73亿,25.73亿,7.849224090576172,10719249,094823,132532,6,中药Ⅱ
25,灵康药业,603669,1,首板,10.032362937927246,6.8,4.40亿,48.44亿,48.44亿,9.315239906311035,14773700,103855,111628,1,化学制药
26,奇精机械,603677,1,首板,10.03184700012207,13.82,6038.76万,26.62亿,26.62亿,2.359833002090454,64936034,105423,105423,0,家电零部
27,中国软件,600536,1,首板,9.993178367614746,32.25,17.95亿,272.08亿,301.15亿,6.832308769226074,95228606,133317,144708,2,IT服务Ⅱ
28,信通电子,001388,1,首板,9.996270179748535,29.49,1.23亿,24.93亿,46.58亿,5.0719451904296875,90857097,133515,133515,0,电网设备
29,梦百合,603313,1,4天2板,10.055096626281738,7.99,5.64亿,45.59亿,45.59亿,12.985259056091309,47435383,145338,145338,0,家居用品
