序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
14,605123,派克新材,-10.0,84.87,3.59亿,102.84亿,102.84亿,30.008275985717773,3.4205079078674316,1468251,145246,50260010,1,17,航空装备
15,600977,中国电影,-10.014410018920898,12.49,11.85亿,233.19亿,233.19亿,-51.13813400268555,4.946073055267334,1511290,150000,60923107,1,7,影视院线
16,605060,联德股份,-10.0,44.28,2.64亿,105.80亿,106.53亿,42.71766662597656,2.382016658782959,1536516,141136,22852908,1,16,通用设备
17,600552,凯盛科技,-9.986443519592285,19.92,18.50亿,188.17亿,188.17亿,168.49676513671875,9.405374526977539,1557744,150000,47708399,1,1,光学光电
18,002735,王子新材,-10.007942199707031,11.33,2.60亿,32.30亿,42.52亿,105.41606903076172,7.829212188720703,1630387,145030,46286449,1,12,包装印刷
19,000026,飞亚达,-9.97952938079834,17.59,2.08亿,64.13亿,71.37亿,27.41880989074707,3.161997079849243,1757241,145018,22965504,1,25,饰品
20,603859,能科科技,-10.008760452270508,41.09,6.07亿,100.55亿,100.55亿,55.75802230834961,5.855942249298096,1758652,145538,53111001,1,18,IT服务Ⅱ
21,002388,新亚制程,-10.022271156311035,4.04,1.59亿,20.45亿,20.63亿,112.2942123413086,7.535656452178955,1946068,145345,18821956,1,4,其他电子
22,002446,盛路通信,-9.980988502502441,9.47,6.86亿,80.28亿,86.69亿,86.65982055664062,8.362970352172852,2080454,145518,94569870,1,4,军工电子
23,603020,爱普股份,-9.978616714477539,12.63,2.26亿,47.44亿,47.44亿,35.36655044555664,4.604028224945068,2105421,150000,12741144,1,3,化学制品
24,002921,联诚精密,-9.985152244567871,24.25,1.56亿,31.15亿,36.13亿,-951.5596923828125,4.818970680236816,2192200,141854,10543900,1,5,汽车零部
25,002023,海特高新,-10.025928497314453,10.41,4.10亿,77.12亿,77.12亿,75.58768463134766,5.179417610168457,2205879,134309,68024038,1,4,航空装备
26,603616,韩建河山,-10.0,5.13,1.66亿,19.71亿,19.86亿,-50.62571334838867,8.23939037322998,2741985,150000,18193545,1,6,水泥
27,600877,电科芯片,-9.982279777526855,15.24,6.95亿,180.45亿,180.45亿,-3732.93212890625,3.7192435264587402,2933760,150000,51916584,1,11,半导体
28,002046,国机精工,-10.006373405456543,56.48,11.53亿,299.44亿,302.84亿,-833.7394409179688,3.6548659801483154,3225008,145439,102115840,1,16,通用设备
29,603596,伯特利,-9.980582237243652,23.18,6.91亿,208.07亿,208.07亿,19.36347007751465,3.2294294834136963,3231917,150000,16711110,1,1,汽车零部
30,002151,北斗星通,-9.996933937072754,29.35,11.84亿,129.97亿,159.34亿,293.8755187988281,8.942099571228027,3568960,150000,80677280,1,3,军工电子
31,002931,锋龙股份,-9.993178367614746,52.78,8.42亿,106.22亿,115.33亿,870.1759643554688,7.664560317993164,3604874,144921,165966710,1,3,通用设备
32,603267,鸿远电子,-9.996732711791992,55.1,8.20亿,127.33亿,127.33亿,33.04722213745117,6.250755786895752,3697210,150000,62457061,1,3,军工电子
33,688450,光格科技,-19.99260139465332,43.26,2.80亿,21.17亿,28.55亿,-157.8706512451172,12.288206100463867,3753540,141601,55524461,1,3,电网设备
34,300475,香农芯创,-20.0,216.8,131.24亿,975.68亿,1017.97亿,19.171964645385742,12.753669738769531,3775138,145627,1167476453,1,12,其他电子
35,002471,中超控股,-9.965636253356934,5.24,5.37亿,70.40亿,71.72亿,-378.6190490722656,7.451335430145264,3858096,150000,27418954,1,0,电网设备
36,002628,成都路桥,-10.058026313781738,4.65,1.94亿,35.05亿,35.21亿,65.32579040527344,5.404552936553955,3920415,112512,38164410,1,3,基础建设
37,603006,联明股份,-10.02405834197998,11.22,7213.58万,28.53亿,28.53亿,32.324607849121094,2.4298906326293945,3953928,150000,4309602,1,2,汽车零部
38,603150,万朗磁塑,-10.0,58.95,1.58亿,50.39亿,50.39亿,46.89680099487305,3.0131161212921143,4079340,135809,18203760,1,25,塑料
39,603115,海星股份,-9.99683666229248,85.35,6.94亿,206.45亿,206.45亿,130.15823364257812,3.216456651687622,4088265,145038,12392820,1,2,元件
40,603660,苏州科达,-10.0,9.45,2.33亿,54.01亿,54.01亿,-8.227677345275879,4.157485485076904,4243050,150000,13834800,1,4,计算机设
41,002830,名雕股份,-9.993906021118164,14.77,1.41亿,13.71亿,27.46亿,203.80995178222656,9.92954158782959,4308704,143918,5578629,1,0,装修装饰
42,600391,航发科技,-10.0032377243042,27.8,5.35亿,91.78亿,91.78亿,-202.18992614746094,5.72828483581543,4506380,130805,136928900,1,15,航空装备
43,600793,宜宾纸业,-9.975668907165527,14.8,2.24亿,26.18亿,26.18亿,-25.29511070251465,8.282232284545898,4670880,142515,244997720,1,0,造纸
44,000524,岭南控股,-10.030394554138184,8.88,2.07亿,59.49亿,59.51亿,45.270973205566406,3.410645008087158,4724754,145124,17011708,1,1,旅游及景
45,600366,宁波韵升,-9.967212677001953,13.73,10.05亿,150.90亿,150.90亿,32.37249755859375,6.415305137634277,4854928,150000,76271248,1,11,金属新材
46,002861,瀛通通讯,-9.976359367370605,19.04,1.57亿,28.59亿,35.47亿,-32.74699783325195,5.279115676879883,5018944,143857,6664000,1,1,消费电子
47,002057,中钢天源,-9.967141151428223,8.22,4.34亿,61.92亿,61.97亿,19.30664825439453,6.778170108795166,5134113,140157,67273302,1,26,专业服务
48,603386,骏亚科技,-9.993468284606934,13.78,1.88亿,44.97亿,44.97亿,-54.970829010009766,3.987802743911743,5303922,150000,9588124,1,5,元件
49,002910,庄园牧场,-9.962406158447266,9.58,2.50亿,16.39亿,18.73亿,-14.863237380981445,14.338547706604004,5352346,134433,27354732,1,13,饮料乳品
50,002955,鸿合科技,-9.993734359741211,28.73,1.45亿,56.21亿,67.99亿,-46.56728744506836,2.502135753631592,5464446,140106,20921186,1,2,光学光电
51,001313,粤海饲料,-10.0,7.29,2.28亿,50.97亿,51.03亿,113.31867980957031,4.371375560760498,5565186,134309,25030944,1,4,饲料
52,000700,模塑科技,-9.9935941696167,14.05,8.27亿,128.98亿,128.98亿,19.833768844604492,6.17746639251709,5596115,145021,80350545,1,5,汽车零部
53,002903,宇环数控,-10.011990547180176,30.02,3.99亿,32.02亿,47.04亿,-136.01609802246094,11.939644813537598,5640758,134706,24403258,2,4,通用设备
54,603135,中重科技,-9.976616859436035,11.55,1.80亿,72.71亿,73.26亿,98.9818115234375,2.3851139545440674,6086607,150000,26605425,1,32,专用设备
55,001268,联合精密,-10.0,23.04,5661.19万,21.74亿,34.72亿,-495.28662109375,2.5496296882629395,6258585,103821,13842889,1,15,家电零部
56,600596,新安股份,-10.007942199707031,11.33,9.39亿,152.91亿,152.91亿,39.704071044921875,5.935948371887207,6478369,150000,56025999,1,6,农化制品
57,600888,新疆众和,-9.957447052001953,10.58,7.40亿,164.32亿,164.32亿,15.52194595336914,4.3203935623168945,6636305,150000,56378703,1,6,工业金属
58,600667,太极实业,-10.015835762023926,22.73,69.04亿,475.41亿,475.41亿,92.04450225830078,13.705126762390137,6700804,150000,536246975,1,8,工程咨询
59,000901,航天科技,-9.983268737792969,16.14,9.78亿,128.83亿,128.83亿,214.29847717285156,7.399593353271484,7046804,135533,247105717,1,34,汽车零部
60,002544,普天科技,-10.015897750854492,16.98,5.41亿,115.54亿,115.55亿,-174.33712768554688,4.592697620391846,7231782,135957,157472520,1,51,通信服务
61,600184,光电股份,-9.97722053527832,19.76,4.74亿,115.15亿,115.15亿,2566.504638671875,3.960768938064575,7240716,140821,36401872,1,0,地面兵装
62,600470,六国化工,-10.05747127532959,6.26,3.51亿,32.65亿,32.65亿,-9.031951904296875,10.526348114013672,7275372,150000,73261806,1,8,农化制品
63,002935,天奥电子,-9.981515884399414,19.48,2.14亿,80.86亿,82.62亿,-403.6092834472656,2.594770669937134,7332272,134239,54982412,1,27,军工电子
64,600545,卓郎智能,-9.981515884399414,4.87,4.58亿,87.07亿,87.07亿,-72.33760070800781,5.065756797790527,7396556,140626,37891522,1,3,专用设备
65,603588,高能环境,-9.993247985839844,13.33,12.29亿,203.05亿,203.05亿,8.421917915344238,5.835897922515869,7635424,150000,79925026,1,14,环境治理
66,603989,艾华集团,-10.0,34.47,5.73亿,137.46亿,137.46亿,49.93265914916992,4.002427101135254,7835031,140524,28968588,1,1,元件
67,603011,合锻智能,-10.0,22.14,5.50亿,109.46亿,109.46亿,-95.40226745605469,4.850120544433594,8506188,150000,26302320,1,2,专用设备
68,603725,天安新材,-9.970674514770508,12.28,2.39亿,37.44亿,37.44亿,48.32282257080078,6.236758232116699,8558251,134640,25469948,1,2,家居用品
69,603178,圣龙股份,-10.011919021606445,15.1,2.74亿,35.70亿,35.70亿,47.276058197021484,7.516819953918457,8765550,143939,17322720,1,2,汽车零部
70,603269,海鸥股份,-10.017783164978027,15.18,4.52亿,65.57亿,65.57亿,73.16506958007812,6.601892948150635,8772218,150000,34594909,1,6,通用设备
71,002980,华盛昌,-9.996889114379883,86.79,7.33亿,87.91亿,164.38亿,231.38995361328125,7.940013408660889,8923747,141206,25316643,1,0,电网设备
72,600330,天通股份,-10.0,21.51,19.18亿,265.31亿,265.31亿,-158.50958251953125,6.911379814147949,9475155,150000,111568928,1,3,电子化学
73,002068,黑猫股份,-10.027347564697266,9.87,3.32亿,72.54亿,72.58亿,-19.08414077758789,4.397762298583984,10011141,141936,23724519,1,5,橡胶
74,000510,新金路,-10.0,17.01,8.32亿,103.18亿,110.32亿,-54.2888298034668,7.794082164764404,10323369,135048,56171935,1,7,化学原料
75,603948,建业股份,-10.0,20.7,8342.76万,33.64亿,33.64亿,15.885149002075195,2.4103145599365234,10414170,112049,11892150,1,7,化学制品
76,600539,狮头股份,-10.0,15.48,1.69亿,35.60亿,35.60亿,1691.34423828125,4.550652027130127,10580595,150000,19069809,1,7,互联网电
77,600855,航天长峰,-9.985527992248535,12.44,2.32亿,58.17亿,58.29亿,-39.0998420715332,3.894724130630493,10754380,150000,31463248,1,2,军工电子
78,605399,晨光新材,-10.014947891235352,12.04,1.41亿,37.51亿,37.55亿,-48.504390716552734,3.653548240661621,11044653,135858,12291636,1,2,化学制品
79,000593,德龙汇能,-10.017969131469727,20.03,4.89亿,71.80亿,71.83亿,122.4836196899414,6.486888885498047,11159954,143324,24589509,1,0,燃气Ⅱ
80,002976,瑞玛精密,-9.98123836517334,23.99,4.02亿,29.20亿,46.69亿,-84.53206634521484,13.277822494506836,11196612,144157,18225203,1,0,汽车零部
81,603131,上海沪工,-9.978190422058105,16.51,3.09亿,55.62亿,55.62亿,118.15711212158203,5.451055526733398,11225924,150000,74656453,1,13,通用设备
82,002741,光华科技,-9.993425369262695,27.38,9.18亿,116.74亿,127.32亿,77.3623046875,7.493058681488037,11565312,145115,113279379,1,3,电子化学
83,600183,生益科技,-10.000669479370117,134.45,112.72亿,3219.41亿,3265.95亿,70.49995422363281,3.3599119186401367,11863733,145023,554035238,1,12,元件
84,000969,安泰科技,-10.010009765625,17.98,9.03亿,187.23亿,188.88亿,47.59447479248047,4.706017971038818,12186844,134600,139790904,1,17,金属新材
85,600058,五矿发展,-10.017574310302734,10.24,2.40亿,109.76亿,109.76亿,161.42408752441406,2.133854866027832,12509184,103351,54072687,1,4,贸易Ⅱ
86,603186,华正新材,-10.0,160.92,21.51亿,252.31亿,252.31亿,203.9937286376953,8.144768714904785,12519576,145044,477594468,1,2,元件
87,000810,创维数字,-9.968847274780273,11.56,5.99亿,128.39亿,132.96亿,40.10533905029297,4.620944976806641,12688256,103300,205379584,1,11,黑色家电
88,600520,三佳科技,-10.0,31.5,5.80亿,49.91亿,49.91亿,836.1292724609375,11.048349380493164,13507200,150000,23615550,1,3,半导体
89,002520,日发精机,-9.970237731933594,6.05,4.06亿,43.41亿,45.39亿,33.54984664916992,9.11801528930664,13623087,141024,64106904,1,19,通用设备
90,600707,彩虹股份,-9.958159446716309,10.76,19.76亿,386.03亿,386.11亿,1745.2774658203125,4.899699687957764,13683492,150000,120616372,1,8,光学光电
91,603155,新亚强,-10.007072448730469,25.45,4.75亿,80.37亿,80.37亿,59.168609619140625,5.794149875640869,13764683,150000,70216040,1,12,化学制品
92,603316,诚邦股份,-10.0,16.74,2.32亿,44.24亿,44.24亿,47.07625198364258,5.059712886810303,13815522,134355,26581446,1,9,半导体
93,603949,雪龙集团,-10.01059341430664,16.99,2.81亿,35.71亿,35.80亿,38.16460037231445,7.238567352294922,14383734,150000,25495193,1,4,汽车零部
94,600363,联创光电,-9.997068405151367,30.7,7.32亿,138.42亿,138.42亿,41.860321044921875,5.148062229156494,15098260,140550,108367930,1,19,消费电子
95,603778,国晟科技,-9.982332229614258,10.19,6.60亿,65.51亿,67.26亿,-48.268978118896484,9.706892013549805,15385881,150000,69709688,1,18,光伏设备
96,002865,钧达股份,-9.992849349975586,50.35,7.16亿,112.55亿,156.72亿,276.6287841796875,6.1951985359191895,15890460,101942,119389920,1,7,光伏设备
97,002951,金时科技,-9.993108749389648,13.06,1.74亿,52.39亿,52.89亿,-113.84656524658203,3.2518837451934814,16874826,130145,32781906,1,7,其他电源
98,002787,华源控股,-10.011041641235352,24.45,3.76亿,60.66亿,81.27亿,79.36329650878906,5.951188087463379,17481750,141112,27225075,1,2,包装印刷
99,002413,雷科防务,-9.979209899902344,8.66,9.04亿,112.18亿,114.25亿,-179.18434143066406,7.867208480834961,17596617,135618,159285112,1,7,军工电子
100,002132,恒星科技,-9.926470756530762,4.9,5.02亿,68.56亿,68.68亿,30.307388305664062,7.1259918212890625,18069730,140130,81271890,1,18,通用设备
101,002465,海格通信,-10.014727592468262,12.22,18.42亿,302.80亿,303.28亿,1301.0694580078125,5.9977240562438965,18141567,134306,622180809,1,43,军工电子
102,301307,美利信,-20.002126693725586,75.23,14.30亿,81.84亿,158.43亿,-73.99143981933594,16.027589797973633,18638759,140512,62117411,1,2,通信设备
103,002141,贤丰控股,-9.902912139892578,4.64,4.43亿,47.93亿,47.93亿,120.48712921142578,8.900794982910156,20073104,134721,48278272,1,13,元件
104,603928,兴业股份,-10.0,16.92,9.26亿,57.65亿,57.65亿,45.30636978149414,15.666361808776855,22168194,143032,2196793559,1,2,塑料
105,603936,博敏电子,-10.010319709777832,17.44,7.37亿,109.94亿,112.55亿,-259.22430419921875,6.4263715744018555,22225919,150000,1579162352,1,5,元件
106,600783,鲁信创投,-9.974937438964844,17.96,4.67亿,133.69亿,133.69亿,-214.9808807373047,3.447925567626953,22694309,132328,107558164,1,12,通用设备
107,600110,诺德股份,-9.984399795532227,11.54,15.08亿,200.24亿,200.24亿,124.86984252929688,7.248189926147461,23032686,150000,133213141,1,16,电池
108,002579,中京电子,-9.977452278137207,15.97,12.13亿,93.17亿,97.84亿,435.2206726074219,12.42806339263916,24250141,135512,89088035,1,12,元件
109,603601,再升科技,-9.990574836730957,9.55,8.78亿,109.09亿,109.09亿,190.6329803466797,7.883646011352539,25885437,134409,138154854,1,27,专业工程
110,600151,航天机电,-10.026619911193848,10.14,5.10亿,145.43亿,145.43亿,-217.9368896484375,3.4626119136810303,26164211,134244,199981080,1,32,汽车零部
111,001400,江顺科技,-10.0,93.51,1.80亿,43.23亿,78.55亿,52.264610290527344,4.102181434631348,26367388,130012,96565061,1,6,专用设备
112,688143,长盈通,-20.0,125.28,21.89亿,153.31亿,161.34亿,683.7744750976562,12.977266311645508,27138780,150000,319846276,1,17,通信设备
113,000823,超声电子,-9.972298622131348,16.25,10.02亿,96.68亿,96.68亿,73.25316619873047,9.871703147888184,28619061,140503,59362875,1,1,元件
114,002158,汉钟精机,-10.002710342407227,33.2,9.28亿,177.14亿,177.53亿,36.50361251831055,4.973990440368652,28751200,145148,15763360,1,0,通用设备
115,002552,宝鼎科技,-9.99337100982666,54.31,14.01亿,200.13亿,210.71亿,79.76009368896484,6.6963582038879395,29430589,134548,408916283,1,5,元件
116,002272,川润股份,-9.983150482177734,21.37,10.96亿,87.22亿,103.62亿,-83.89383697509766,12.104395866394043,31804971,135603,203848429,1,44,通用设备
117,603738,泰晶科技,-10.006442070007324,41.91,14.24亿,161.73亿,161.73亿,175.44911193847656,8.464091300964355,33720786,150000,320477388,1,9,元件
118,600343,航天动力,-9.992785453796387,24.95,12.79亿,159.23亿,159.23亿,-179.0452117919922,7.897319316864014,34124115,134112,340148238,1,5,通用设备
119,000551,创元科技,-9.973190307617188,16.79,4.97亿,81.36亿,81.39亿,16.383956909179688,5.908728122711182,36128218,133609,47840753,1,3,环保设备
120,001331,胜通能源,-9.998379707336426,55.54,4.94亿,158.75亿,227.30亿,-680.9588012695312,2.9809539318084717,36408413,134727,65829340,1,2,燃气Ⅱ
121,600176,中国巨石,-10.0,50.13,115.99亿,1990.96亿,2006.77亿,39.592193603515625,5.611003875732422,36552139,150000,944196040,1,14,玻璃玻纤
122,002361,神剑股份,-9.976433753967285,11.46,13.75亿,92.71亿,108.99亿,-517.2252197265625,14.594245910644531,36988204,134551,402141949,1,62,塑料
123,002565,顺灏股份,-9.955156326293945,10.04,8.38亿,106.42亿,106.42亿,133.13951110839844,7.650425434112549,39704184,140600,34030580,1,3,包装印刷
124,605598,上海港湾,-10.0,33.66,1.04亿,81.80亿,81.80亿,512.3193359375,1.2543988227844238,41129154,093944,27018882,1,0,专业工程
125,002167,东方锆业,-9.974555015563965,17.69,15.13亿,134.22亿,137.04亿,169.22177124023438,10.895224571228027,41600953,140006,105916415,1,7,小金属
126,002989,中天精装,-10.012795448303223,28.13,1.87亿,55.65亿,56.71亿,-158.19821166992188,3.2812578678131104,42054350,100827,33691301,1,0,装修装饰
127,001365,天海电子,-10.0,45.0,5.41亿,25.88亿,236.25亿,50.52058792114258,20.631879806518555,44710155,111042,133921305,1,7,汽车零部
128,600206,有研新材,-10.0,54.0,66.94亿,457.14亿,457.14亿,129.47018432617188,13.978812217712402,49243140,142239,430565004,1,11,半导体
129,002745,木林森,-9.968847274780273,11.56,15.09亿,123.01亿,171.57亿,10.243256568908691,11.713632583618164,52763573,134924,163964728,1,1,光学光电
130,002491,通鼎互联,-10.009057998657227,19.87,27.67亿,233.76亿,244.40亿,119.16358184814453,11.355280876159668,54469352,140703,209430793,1,12,通信设备
131,000811,冰轮环境,-10.005610466003418,48.12,24.48亿,470.80亿,477.58亿,101.85948944091797,5.019865036010742,54599358,130706,249639341,1,10,通用设备
132,002056,横店东磁,-9.981307983398438,24.08,12.96亿,391.31亿,391.71亿,25.377107620239258,3.209526777267456,55285464,130557,124421360,1,7,光伏设备
133,603002,宏昌电子,-10.0,17.1,9.25亿,193.93亿,193.93亿,10347.6171875,4.571530818939209,56726189,134559,70559730,1,5,电子化学
134,002824,和胜股份,-10.00325870513916,27.62,3.65亿,62.47亿,85.95亿,87.37824249267578,5.561966896057129,58088174,105021,20408418,1,0,工业金属
135,002342,巨力索具,-10.027100563049316,9.96,22.26亿,95.09亿,95.62亿,644.0409545898438,22.63452911376953,60542188,135739,344937973,1,15,通用设备
136,002137,实益达,-9.983360290527344,10.82,6.69亿,42.90亿,62.49亿,116.7654800415039,15.0857572555542,60922010,103500,88529240,1,1,光学光电
137,600785,新华百货,-9.989484786987305,8.56,1255.24万,27.04亿,27.04亿,10.393074035644531,0.46422135829925537,61490246,092503,220663960,1,0,一般零售
138,000021,深科技,-9.998272895812988,52.12,115.97亿,820.45亿,820.56亿,84.70635223388672,13.360420227050781,63281185,145218,624996979,1,6,消费电子
139,002792,通宇通讯,-10.0,30.96,6.20亿,104.59亿,162.18亿,-313.641357421875,5.814829349517822,63818776,130015,164184625,1,4,通信设备
140,603678,火炬电子,-9.991589546203613,53.51,15.83亿,254.48亿,254.48亿,160.4011993408203,6.010571002960205,69824075,112315,136776911,1,15,军工电子
141,002617,露笑科技,-9.952607154846191,7.6,14.25亿,142.70亿,145.10亿,51.15179443359375,9.68385124206543,70817248,103442,212846360,2,1,电力
142,002149,西部材料,-10.0,40.68,13.18亿,198.58亿,198.61亿,539.8750610351562,6.534398555755615,72131457,130036,348239106,1,14,小金属
143,600345,长江通信,-10.0032320022583,55.69,6.33亿,117.82亿,183.56亿,255.75799560546875,5.2323760986328125,73246161,105540,108026905,1,2,通信设备
144,600396,华电辽能,-10.0,11.61,16.88亿,170.98亿,170.98亿,27.106475830078125,9.515708923339844,78426722,142117,3206830596,1,0,电力
145,603078,江化微,-10.004293441772461,41.92,14.59亿,161.66亿,161.66亿,140.4437255859375,8.69960880279541,89890020,140732,68024422,1,2,电子化学
146,601991,大唐发电,-9.939759254455566,5.98,35.47亿,741.29亿,1106.70亿,9.56196403503418,4.656611442565918,92014427,142914,239604248,1,0,电力
147,603618,杭电股份,-9.997159957885742,31.69,18.29亿,219.10亿,219.10亿,67.75475311279297,8.039237976074219,94199190,134214,201193472,1,8,电网设备
148,002297,博云新材,-9.987516403198242,21.63,9.30亿,123.96亿,123.96亿,23.42327117919922,7.314323902130127,95939259,101600,218152283,1,7,航空装备
149,002428,云南锗业,-10.003990173339844,90.23,50.79亿,589.23亿,589.31亿,1617.7200927734375,8.358449935913086,98323991,140415,460213960,1,3,小金属
150,000070,特发信息,-10.0,16.2,11.48亿,138.79亿,140.68亿,-368.85162353515625,8.114798545837402,103891231,102842,127913580,1,0,通信设备
151,002739,儒意电影,-9.971237182617188,9.39,12.11亿,195.50亿,198.30亿,57.037506103515625,6.071662902832031,104747393,102039,253479237,1,6,影视院线
152,002600,领益智造,-10.026385307312012,13.64,39.83亿,982.04亿,1107.57亿,70.70030975341797,3.9812629222869873,106292428,134406,1362708372,1,15,消费电子
153,000547,航天发展,-10.016510963439941,16.35,27.19亿,259.82亿,261.35亿,-59.31613540649414,10.306002616882324,108125182,130915,495521540,1,8,军工电子
154,001270,铖昌科技,-10.0,149.67,27.45亿,306.53亿,308.49亿,172.4416046142578,8.786125183105469,113413939,131142,932566380,1,9,军工电子
155,002457,青龙管业,-10.02538013458252,14.18,3.56亿,47.26亿,47.29亿,-186.43612670898438,7.486318111419678,126287080,094015,987890822,1,2,装修建材
156,601127,赛力斯,-10.0,53.91,25.25亿,839.49亿,939.10亿,31.118228912353516,2.961195468902588,136720773,130007,7348270899,1,4,乘用车
157,603986,兆易创新,-10.0,550.8,377.37亿,3682.05亿,3865.21亿,66.12858581542969,9.919445991516113,147372598,150000,2983754099,1,8,半导体
158,001399,惠科股份,-9.991898536682129,33.33,23.73亿,143.51亿,2432.37亿,61.08628463745117,16.000652313232422,148278204,112451,353764984,1,7,光学光电
159,000725,京东方Ａ,-10.013175010681152,6.83,223.95亿,2415.58亿,2530.13亿,37.05039978027344,8.979722023010254,163549185,145006,1177826185,1,1,光学光电
160,603636,南威软件,-9.93710708618164,7.16,1941.86万,41.55亿,41.55亿,-20.85363006591797,0.4673129618167877,173618694,092502,1623706852,1,0,IT服务Ⅱ
161,600172,黄河旋风,-10.0,15.3,28.08亿,195.27亿,220.65亿,-57.1486930847168,13.809850692749023,176991792,110343,281854671,1,0,通用设备
162,000980,众泰汽车,-10.112359046936035,1.6,4638.11万,80.68亿,80.68亿,-24.594839096069336,0.5748774409294128,223652211,092500,603282240,1,0,汽车零部
163,002747,埃斯顿,-10.004674911499023,38.5,32.98亿,301.23亿,372.60亿,95.2103271484375,10.826791763305664,226170175,134309,902742182,1,7,自动化设
164,600522,中天科技,-9.997821807861328,41.32,109.29亿,1410.23亿,1410.23亿,38.36511993408203,7.474615573883057,244751045,140643,627872563,1,2,通信设备
165,603698,航天工程,-10.002267837524414,39.68,8.93亿,212.68亿,212.68亿,129.79718017578125,4.14893913269043,249992451,130049,549441024,1,3,专用设备
166,002636,金安国纪,-9.995861053466797,86.98,25.59亿,630.01亿,633.21亿,78.43012237548828,3.9044806957244873,264400412,103824,871513506,1,4,元件
167,600498,烽火通信,-10.005274772644043,51.18,38.89亿,650.82亿,695.11亿,452.63427734375,5.789031505584717,294551391,105715,315278984,1,0,通信设备
168,002008,大族激光,-10.0,117.27,77.57亿,1121.95亿,1207.42亿,85.25322723388672,6.719875812530518,381691099,105715,772867935,1,4,自动化设
169,600487,亨通光电,-10.001285552978516,70.01,115.90亿,1717.80亿,1726.72亿,39.053218841552734,6.525205135345459,583452208,110702,1089159572,1,0,通信设备
170,001309,德明利,-10.000249862670898,719.98,83.93亿,1188.46亿,1633.24亿,12.202277183532715,6.891664981842041,741768754,134221,1308442691,1,10,半导体
171,000636,风华高科,-9.998332977294922,54.01,12.20亿,624.90亿,624.90亿,176.40838623046875,1.9265955686569214,1019863538,093251,1308929320,1,0,元件
172,002407,多氟多,-10.0,36.99,11.68亿,399.04亿,440.34亿,29.314720153808594,2.925644636154175,1317097196,093048,5753311446,1,1,化学制品
