序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,002858,力盛体育,-10.0,14.94,2.05 亿,22.02 亿,24.49 亿,101.49633026123047,9.09482479095459,1918296,140457,32028372,1,20,体育Ⅱ
2,600382,广东明珠,-10.044150352478027,8.15,3.89 亿,56.59 亿,56.59 亿,24.09637451171875,6.848350524902344,8342234,144020,1237169717,1,19,冶钢原料
3,002395,双象股份,-10.004719734191895,19.07,3.58 亿,51.14 亿,51.15 亿,42.26462173461914,6.847702980041504,10287120,110124,76634146,1,25,塑料
4,605099,共创草坪,-10.007468223571777,48.2,3.29 亿,193.50 亿,194.02 亿,24.1638126373291,1.6376515626907349,14385531,111423,120201159,1,16,家居用品
5,300983,尤安设计,-19.996124267578125,41.29,2.05 亿,63.10 亿,71.35 亿,-2127.01904296875,3.0951428413391113,18483509,093818,64900530,1,2,工程咨询
6,603203,快克智能,-10.0,59.4,8.93 亿,148.00 亿,150.80 亿,48.91432189941406,5.830804347991943,30980664,132636,61805521,1,1,自动化设
7,002878,元隆雅图,-10.0201416015625,17.87,1.89 亿,42.16 亿,46.82 亿,-387.17120361328125,4.395788192749023,72439422,093839,94189196,1,1,广告营销
8,002181,粤 传 媒,-10.005078315734863,17.72,34.01 亿,201.04 亿,205.74 亿,293.7137451171875,15.98486328125,72794203,134615,430885131,1,5,出版
9,600379,宝光股份,-10.02143669128418,16.79,8.06 亿,55.44 亿,55.44 亿,150.2873992919922,14.402070045471191,87217417,104828,247667072,1,2,电网设备
10,002918,蒙娜丽莎,-9.98389720916748,16.77,3.44 亿,35.92 亿,68.56 亿,-94.56449127197266,9.388968467712402,121706514,093151,711280012,1,0,家居用品
11,605299,舒华体育,-9.984151840209961,22.72,3.38 亿,92.98 亿,92.98 亿,95.55194091796875,3.580681800842285,213738445,093731,130480960,1,2,文娱用品
12,600158,中体产业,-10.013717651367188,13.12,10.75 亿,125.89 亿,125.89 亿,-548.9835815429688,8.431320190429688,213836044,103808,572867766,1,5,体育Ⅱ
13,600488,津药药业,-9.985734939575195,6.31,2.98 亿,68.90 亿,68.90 亿,123.99486541748047,4.316175937652588,231652070,093203,2729337186,2,1,化学制药
14,600396,华电辽能,-9.9827880859375,15.69,37.92 亿,231.07 亿,231.07 亿,36.632266998291016,15.928239822387695,305598633,135916,211897717,1,0,电力
15,002081,金 螳 螂,-9.93630599975586,7.07,24.31 亿,186.95 亿,187.73 亿,26.638748168945312,12.888099670410156,358988766,104736,5282663600,1,9,装修装饰
16,603773,沃格光电,-10.001334190368652,67.49,8323.54 万,151.62 亿,151.67 亿,-74.20053100585938,0.5489662289619446,1489177175,092503,3170329252,2,0,光学光电
17,600208,衢州发展,-10.0204496383667,4.4,6952.84 万,374.35 亿,374.39 亿,29.765058517456055,0.18573041260242462,3279892915,092503,2732968480,1,0,房地产开
18,002342,巨力索具,-9.984560012817383,17.49,1.28 亿,166.98 亿,167.90 亿,1130.951416015625,0.7672123908996582,5034770183,092500,981489828,1,0,通用设备
