序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,利仁科技,001259,6,6天6板,10.0,66.55,4.47 亿,31.64 亿,48.97 亿,14.154068946838379,56913560,092500,093657,1,小家电
2,威龙股份,603779,4,7天5板,9.979839324951172,10.91,3670.48 万,36.23 亿,36.23 亿,1.0130983591079712,457677500,092501,092501,0,非白酒
3,京能电力,600578,4,4天4板,9.985734939575195,7.71,18.38 亿,516.16 亿,516.16 亿,3.595459222793579,178239348,093135,094050,4,电力
4,北自科技,603082,3,3天3板,10.0,46.53,9.70 亿,18.87 亿,75.48 亿,52.07218933105469,71526009,093219,130016,4,自动化设
5,柏诚股份,601133,2,2天2板,10.007097244262695,31.0,3.45 亿,162.56 亿,163.69 亿,2.131216049194336,99856766,093031,093031,0,专业工程
6,中锐股份,002374,2,2天2板,10.14084529876709,3.91,3.61 亿,42.43 亿,42.43 亿,8.608759880065918,76253899,093003,093609,1,包装印刷
7,滨化股份,601678,2,2天2板,9.9827880859375,6.39,17.67 亿,130.57 亿,131.43 亿,13.969840049743652,162150959,094209,094255,1,化学原料
8,达实智能,002421,2,2天2板,9.968847274780273,3.53,11.38 亿,70.72 亿,74.86 亿,17.051565170288086,148789771,102142,102142,0,IT服务Ⅱ
9,金海高科,603311,2,2天2板,10.0,25.41,5.62 亿,59.94 亿,59.94 亿,9.623717308044434,46040379,093341,095405,12,家电零部
10,上峰水泥,000672,1,6天3板,10.011641502380371,18.9,3.72 亿,183.22 亿,183.22 亿,2.030491590499878,90288324,092500,093154,1,水泥
11,索辰科技,688507,1,首板,19.996278762817383,129.02,7.84 亿,63.52 亿,114.97 亿,12.472874641418457,167952817,093104,093325,1,软件开发
12,达安基因,002030,1,首板,9.933774948120117,6.64,4.35 亿,93.19 亿,93.19 亿,4.693190097808838,108426186,093012,093218,1,医疗器械
13,电科数字,600850,1,首板,10.0,20.46,3.27 亿,139.17 亿,139.17 亿,2.3565785884857178,85772616,093111,093628,3,IT服务Ⅱ
14,百傲化学,603360,1,首板,10.0,22.55,3.98 亿,159.25 亿,159.25 亿,2.517380952835083,66966284,093107,093925,2,农化制品
15,中山公用,000685,1,首板,10.027100563049316,12.18,10.48 亿,152.73 亿,179.67 亿,6.906442642211914,27208329,093139,112451,9,环境治理
16,合百集团,000417,1,首板,10.069930076599121,7.87,7456.11 万,61.31 亿,61.38 亿,1.2161431312561035,241459556,092500,092500,0,一般零售
17,弘信电子,300657,1,首板,19.988941192626953,43.4,9.20 亿,203.33 亿,209.24 亿,4.527078628540039,528262456,092500,092500,0,元件
18,合肥城建,002208,1,5天4板,10.019268035888672,22.84,1.44 亿,183.42 亿,183.47 亿,0.7837178707122803,883199480,092500,092500,0,房地产开
