序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4131.5276,-3.862,-0.093,4135.3894,4120.1401,4145.6612,4108.6044,627233137.0,1315084195447,13150.84 亿
2,sz399001,深证成指,15530.229,-31.143,-0.2,15561.372,15465.302,15658.111,15419.038,73830560388.0,1578895897760,15788.96 亿
3,Total,沪深总成交额,,,,,,,,,2893980093207,28939.80 亿
