序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000582,北部湾港,11.34,-10.33,9580.3025,111925.1478,跌幅偏离值达7%的证券
2,000593,德龙汇能,25.02,-10.33,3727.9431,94227.1104,跌幅偏离值达7%的证券
3,000779,甘咨询,9.66,-10.33,9552.5178,94315.6152,跌幅偏离值达7%的证券
4,002047,宝鹰股份,3.78,-10.33,9024.95,34320.4578,跌幅偏离值达7%的证券
5,002400,省广集团,7.16,-10.33,24904.1427,182117.2899,跌幅偏离值达7%的证券
6,600936,北投科技,5.36,-10.07,13634.8958,75203.23,跌幅偏离值达7%的证券
7,603137,恒尚节能,26.08,-10.01,3397.325,91304.26,跌幅偏离值达7%的证券
8,603682,锦和商管,11.84,-10.04,4017.7701,50796.66,跌幅偏离值达7%的证券
9,603696,安记食品,14.73,-10.02,3639.6904,54526.02,跌幅偏离值达7%的证券
10,605286,同力天启,30.68,-10.01,1861.4702,58897.48,跌幅偏离值达7%的证券
11,000620,盈新发展,3.03,9.67,54294.4584,158239.4875,涨幅偏离值达7%的证券
12,000831,中国稀土,60.95,9.67,9058.921,541656.7455,涨幅偏离值达7%的证券
13,002081,金螳螂,5.29,9.67,52140.468,264847.127,涨幅偏离值达7%的证券
14,002645,华宏科技,21.48,9.67,5030.2447,104904.1068,涨幅偏离值达7%的证券
15,003031,中瓷电子,130.08,9.67,1307.539,163179.6074,涨幅偏离值达7%的证券
16,600829,人民同泰,11.83,10.04,5095.9289,56527.19,涨幅偏离值达7%的证券
17,601609,金田股份,10.95,10.04,5920.4554,63605.26,涨幅偏离值达7%的证券
18,603089,正裕工业,9.75,10.04,618.3995,5883.21,涨幅偏离值达7%的证券
19,603118,共进股份,17.56,10.02,11262.795,194960.58,涨幅偏离值达7%的证券
20,603618,杭电股份,29.87,10.01,11320.832,328134.31,涨幅偏离值达7%的证券
21,000692,惠天热电,4.58,17.14,10196.2407,49639.1035,振幅值达15%的证券
22,001311,多利科技,18.19,19.13,1545.3227,28617.9202,振幅值达15%的证券
23,002248,华东数控,11.78,16.56,8615.5118,99561.0485,振幅值达15%的证券
24,600272,开开实业,17.6,17.02,4504.3357,76543.79,振幅值达15%的证券
25,600683,京投发展,11.64,22.17,9472.316,116175.11,振幅值达15%的证券
26,600800,渤海化学,3.59,17.43,13699.5232,51346.53,振幅值达15%的证券
27,600881,亚泰集团,2.18,17.62,74795.5172,172231.28,振幅值达15%的证券
28,603341,龙旗科技,39.8,18.33,4169.1216,165163.57,振幅值达15%的证券
29,000802,北京文化,5.92,45.47,32533.8132,198344.5428,换手率达20%的证券
30,002229,鸿博股份,12.56,31.66,15612.7509,197149.1459,换手率达20%的证券
31,002329,皇氏集团,4.27,37.06,24147.5607,102669.082,换手率达20%的证券
32,002437,誉衡药业,4.53,44.22,92975.1663,419454.5608,换手率达20%的证券
33,003032,传智教育,12.26,30.31,8622.8788,102534.8064,换手率达20%的证券
34,600721,百花医药,13.81,31.23,12010.4658,166457.31,换手率达20%的证券
35,603284,林平发展,44.39,24.41,460.2069,20544.14,换手率达20%的证券
36,603466,风语筑,12.57,25.1,14932.6694,197146.89,换手率达20%的证券
37,603538,美诺华,30.21,24.38,8215.7513,249678.99,换手率达20%的证券
38,920117,龙鑫智能,34.65,48.13,972.9288,33012.05,换手率达20%的证券
39,920138,杰理科技,45.24,28.76,995.6143,45595.19,换手率达20%的证券
40,920161,龙辰科技,27.0,27.06,998.6189,25567.2,换手率达20%的证券
41,920165,珈凯生物,38.45,24.42,234.5334,9184.28,换手率达20%的证券
42,920367,新赣江,29.39,27.39,1150.3096,33461.1,换手率达20%的证券
43,002322,理工能科,13.05,21.7,3048.2822,38651.5493,连续三个交易日内，涨幅偏离值累计达20%的证券
44,002724,海洋王,6.78,21.72,4202.7747,26615.0905,连续三个交易日内，涨幅偏离值累计达20%的证券
45,600613,神奇制药,6.41,21.44,3586.0547,21201.27,连续三个交易日内，涨幅偏离值累计达20%的证券
46,601579,会稽山,18.68,21.24,9196.9148,164569.18,连续三个交易日内，涨幅偏离值累计达20%的证券
47,603083,剑桥科技,185.9,22.2,9926.7986,1693033.67,连续三个交易日内，涨幅偏离值累计达20%的证券
48,603890,春秋电子,22.09,20.56,14870.1332,302933.15,连续三个交易日内，涨幅偏离值累计达20%的证券
49,300017,网宿科技,17.33,20.0,48049.3669,766249.9152,
50,300120,经纬辉开,9.26,20.0,10807.263,90325.2374,
51,300404,博济医药,17.34,20.0,7860.7018,132003.8764,
52,300862,蓝盾光电,47.29,20.0,7828.8319,349456.9129,
53,301419,阿莱德,37.62,20.0,1220.429,43786.6172,
54,688286,敏芯股份,53.56,20.01,1219.2198,61518.19,
55,688485,九州一轨,72.1,20.01,1841.5258,127861.48,
56,688662,富信科技,98.4,20.0,1780.2245,168719.35,
57,688137,近岸蛋白,69.58,31.58,1684.4618,106413.33,
58,688143,长盈通,140.0,33.67,6207.8734,772304.01,
59,688167,炬光科技,270.95,31.95,4230.2877,1089621.65,
60,688635,长进光子,355.55,41.73,1570.2535,489478.09,
61,300534,陇神戎发,18.9,33.54,10130.473,188167.4683,
62,300937,药易购,30.7,31.39,1915.7677,58243.1719,
63,301520,万邦医药,85.79,42.05,1375.1286,116124.87,
64,301583,托伦斯,161.85,36.0,1109.8828,181304.2712,
65,920083,金戈新材,40.89,29.97,887.2359,32716.08,
