序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3927.1764,0.212,0.005,3926.9648,3930.0215,3932.6405,3903.7048,499525613.0,990371924238,9903.72亿
2,sz399001,深证成指,14354.306,64.864,0.454,14289.442,14335.409,14384.178,14203.995,64255731904.0,1152471301165,11524.71亿
3,Total,沪深总成交额,,,,,,,,,2142843225403,21428.43亿
