序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,秦安股份,603758,5,5天5板,10.035842895507812,15.35,7689.79万,66.48亿,66.48亿,1.1566503047943115,179320235,092503,092503,0,汽车零部
2,蓝盾光电,300862,4,4天4板,20.00609016418457,39.41,4.10亿,59.69亿,72.76亿,6.870922088623047,1038104524,092500,092500,0,通用设备
3,北京文化,000802,4,4天4板,10.017574310302734,6.26,8.51亿,44.79亿,44.82亿,19.00722885131836,167948914,092500,093012,1,影视院线
4,同力天启,605286,4,4天4板,10.003227233886719,34.09,7765.02万,57.27亿,57.27亿,1.3558332920074463,91146433,092500,092500,0,专用设备
5,皇氏集团,002329,4,4天4板,10.0,4.62,7.19亿,30.10亿,38.46亿,24.268428802490234,55585530,092500,102530,4,饮料乳品
6,京投发展,600683,4,4天4板,10.042552947998047,12.93,2436.79万,95.78亿,95.78亿,0.2544083297252655,164111439,092502,092502,0,房地产开
7,一鸣食品,605179,4,13天9板,10.003290176391602,33.43,8.54亿,134.05亿,134.05亿,6.478780746459961,34526504,094859,143035,9,饮料乳品
8,亚泰集团,600881,3,3天3板,10.194174766540527,2.27,6.39亿,73.37亿,73.37亿,8.891862869262695,100036670,093626,094056,1,综合Ⅱ
9,城地香江,603887,3,3天3板,10.044053077697754,12.49,2.28亿,75.19亿,75.19亿,3.0329060554504395,271131671,092501,092501,0,IT服务Ⅱ
10,金 螳 螂,002081,2,2天2板,10.068650245666504,4.81,1.31亿,127.19亿,127.72亿,1.0319429636001587,314696741,092500,092500,0,装修装饰
11,澳洋健康,002172,2,2天2板,10.133333206176758,4.13,9634.88万,31.60亿,31.62亿,3.0489819049835205,100492390,092500,092500,0,医疗服务
12,惠天热电,000692,2,6天3板,9.909910202026367,4.88,2.11亿,26.00亿,26.00亿,8.545989036560059,29426400,093654,093654,0,电力
13,风语筑,603466,2,2天2板,10.02405834197998,13.72,19.20亿,81.61亿,81.61亿,24.011913299560547,10245615,094849,144707,28,数字媒体
14,兆日科技,300333,2,2天2板,19.954904556274414,10.64,3354.02万,35.62亿,35.75亿,0.9415943026542664,181695343,092500,092500,0,计算机设
15,中鼎股份,000887,2,2天2板,9.981430053710938,23.69,18.23亿,311.37亿,311.88亿,5.857362270355225,358524270,093000,143642,1,汽车零部
