序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,安通控股,600179,0天0板,6.264501094818115,4.58,4.74,8.00亿,176.89亿,193.80亿,4.446181297302246,0.0,092503,2,5.336426734924316,航运港口
2,通鼎互联,002491,2天1板,0.5307855606079102,18.94,20.72,65.42亿,222.82亿,232.96亿,28.082141876220703,0.0,093003,1,10.828025817871094,通信设备
3,龙洲股份,002682,2天1板,1.789264440536499,5.12,5.53,7.42亿,28.79亿,28.79亿,24.7675724029541,0.0,093003,3,9.145129203796387,物流
4,榕基软件,002474,0天0板,3.1578946113586426,6.86,7.32,8.25亿,36.28亿,42.68亿,21.707263946533203,0.0,093009,2,7.218045234680176,IT服务Ⅱ
5,鸿博股份,002229,3天2板,5.731990337371826,13.65,14.2,30.84亿,67.32亿,67.73亿,44.91993713378906,0.0,093012,5,7.823392868041992,IT服务Ⅱ
6,银都股份,603277,2天1板,7.302405834197998,12.49,12.8,2.60亿,76.16亿,76.40亿,3.4333579540252686,0.0,093054,1,6.872852325439453,通用设备
7,江海股份,002484,0天0板,2.115591049194336,66.61,71.75,38.04亿,546.52亿,566.53亿,6.661908149719238,0.0,093115,1,8.048443794250488,元件
8,利通电子,603629,0天0板,4.72520112991333,125.0,131.3,73.15亿,450.90亿,458.41亿,15.802449226379395,0.0,093139,1,5.462466716766357,消费电子
9,立昂技术,300603,0天0板,18.306350708007812,9.5,9.64,6.69亿,35.52亿,44.16亿,18.841814041137695,0.0,093327,2,19.427146911621094,通信服务
10,海星股份,603115,0天0板,3.8502674102783203,77.68,82.28,10.57亿,189.99亿,189.99亿,5.381901741027832,0.0,093331,3,9.251337051391602,元件
11,麦格米特,002851,0天0板,4.933948993682861,131.86,138.23,59.75亿,648.34亿,771.39亿,8.936541557312012,0.0,093527,4,7.345217704772949,其他电源
12,中通国脉,603559,0天0板,3.033707857131958,9.17,9.79,2.40亿,36.80亿,36.80亿,6.3455424308776855,0.0,093554,2,9.775280952453613,通信服务
13,荣丰控股,000668,0天0板,9.913202285766602,24.06,24.08,3.21亿,35.33亿,35.33亿,9.128714561462402,0.0,093627,7,10.050251007080078,房地产开
14,省广集团,002400,0天0板,8.458390235900879,7.95,8.06,33.17亿,137.23亿,138.60亿,24.447124481201172,0.0,093654,3,10.368349075317383,广告营销
