序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3926.9648,-19.71,-0.499,3946.6752,3957.1612,3968.4758,3924.6418,572793677.0,1164203068530,11642.03亿
2,sz399001,深证成指,14289.442,-124.985,-0.867,14414.427,14536.479,14584.3,14289.011,73811017618.0,1386713670829,13867.14亿
3,Total,沪深总成交额,,,,,,,,,2550916739359,25509.17亿
