序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,山东墨龙,002490,6天3板,0.3030302822589874,13.24,14.52,27.21 亿,71.72 亿,105.64 亿,36.21045684814453,0.2271006852388382,092500,2,10.530303001403809,专用设备
2,中国海油,600938,0天0板,7.088170051574707,43.36,44.54,94.12 亿,1296.46 亿,20608.99 亿,7.137637138366699,0.04614674672484398,092501,12,3.803408145904541,油气开采
3,金牛化工,600722,6天3板,-2.217294931411743,13.23,14.88,27.73 亿,90.01 亿,90.01 亿,28.796586990356445,0.0,092502,1,12.490760803222656,化学原料
4,宝丰能源,600989,0天0板,7.0206074714660645,30.64,31.49,98.74 亿,2246.94 亿,2246.94 亿,4.320072650909424,0.03264773264527321,092502,16,4.959832668304443,化学原料
5,洲际油气,600759,10天5板,0.9708737730979919,8.32,9.06,110.15 亿,344.75 亿,345.20 亿,30.228321075439453,0.0,092503,2,9.22330093383789,油气开采
6,中曼石油,603619,0天0板,2.793572187423706,41.58,44.5,32.04 亿,192.24 亿,192.24 亿,15.958700180053711,-0.02404424175620079,092504,1,7.663782596588135,油服工程
7,泰山石油,000554,0天0板,0.28901731967926025,10.41,11.42,12.78 亿,37.75 亿,50.05 亿,32.15800857543945,0.0,093000,1,10.308284759521484,炼化及贸
8,蓝焰控股,000968,0天0板,3.684749126434326,10.13,10.75,12.33 亿,98.01 亿,98.01 亿,12.08936595916748,-0.09861932694911957,093000,2,6.550665378570557,油气开采
9,准油股份,002207,6天3板,-0.1523229330778122,13.11,14.44,13.41 亿,34.19 亿,34.36 亿,36.76605987548828,0.0,093003,1,10.586443901062012,油服工程
10,贝肯能源,002828,0天0板,-0.06761325150728226,14.78,16.27,11.27 亿,28.61 亿,29.71 亿,37.15540313720703,0.0,093018,1,10.41244125366211,油服工程
11,华昌化工,002274,0天0板,1.3392857313156128,6.81,7.39,6.78 亿,63.87 亿,64.86 亿,10.099116325378418,-0.29282575845718384,093024,2,8.779762268066406,化学原料
12,金正大,002470,10天5板,3.4965033531188965,2.96,3.15,27.50 亿,97.26 亿,97.27 亿,27.288511276245117,-0.33670032024383545,093036,3,7.342657566070557,农化制品
13,金煤科技,600844,0天0板,1.1428570747375488,3.54,3.85,5.76 亿,29.12 亿,35.98 亿,18.916994094848633,0.28328612446784973,093117,1,9.428570747375488,化学原料
14,中油工程,600339,0天0板,2.5806450843811035,4.77,5.12,17.35 亿,266.32 亿,266.32 亿,6.235551357269287,0.0,093121,2,8.387097358703613,油服工程
15,卫星化学,002648,2天1板,2.935711622238159,27.7,29.6,57.14 亿,932.52 亿,933.11 亿,5.914954662322998,0.21707668900489807,093142,2,7.543664455413818,化学原料
16,中粮科技,000930,0天0板,2.7247955799102783,7.54,8.07,13.51 亿,139.97 亿,139.98 亿,9.25285530090332,-0.26455026865005493,093200,5,7.22070837020874,农产品加
17,同力天启,605286,2天1板,7.648858547210693,45.74,46.74,6.17 亿,76.84 亿,76.84 亿,8.033490180969238,-0.02185792475938797,093202,2,6.166156768798828,专用设备
18,国新能源,600617,0天0板,4.941860675811768,3.61,3.78,5.65 亿,64.10 亿,69.64 亿,8.634279251098633,0.0,093216,1,6.686046600341797,燃气Ⅱ
19,华谊集团,600623,0天0板,3.438661575317383,11.13,11.84,12.64 亿,208.34 亿,236.27 亿,5.8406662940979,-0.17937219142913818,093220,2,6.877323150634766,化学原料
