序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,顺钠股份,000533,4,4天4板,10.01344108581543,16.37,8.63 亿,112.12 亿,113.09 亿,7.838573932647705,202478860,093012,093012,0,电网设备
2,王力安防,605268,4,4天4板,9.971305847167969,15.33,7653.50 万,67.53 亿,68.42 亿,1.1333904266357422,624731226,092503,092503,0,家居用品
3,美利云,000815,3,3天3板,9.993868827819824,17.94,38.49 亿,124.73 亿,124.73 亿,32.422706604003906,138686407,111100,133248,2,IT服务Ⅱ
4,协鑫能科,002015,2,2天2板,9.98719596862793,17.18,19.62 亿,278.89 亿,278.89 亿,7.070132255554199,243256808,093233,094836,2,电力
5,金开新能,600821,2,7天4板,10.0,9.46,7.60 亿,188.94 亿,188.94 亿,4.024060249328613,509688907,092501,092501,0,电力
6,赤天化,600227,2,6天3板,10.030394554138184,3.62,8.96 亿,46.25 亿,61.13 亿,19.446067810058594,34308912,092501,142022,9,农化制品
7,三星医疗,601567,2,2天2板,9.996600151062012,32.35,24.51 亿,454.59 亿,454.59 亿,5.485321998596191,21315738,100536,144427,5,电网设备
8,万泽股份,000534,2,2天2板,9.990301132202148,45.36,18.73 亿,226.79 亿,231.13 亿,8.72799015045166,70010075,102524,143724,1,生物制品
9,韶能股份,000601,2,2天2板,9.934853553771973,6.75,14.54 亿,70.84 亿,71.84 亿,21.300539016723633,13611584,095436,133851,2,电力
10,宁波建工,601789,2,2天2板,10.018214225769043,6.04,2.80 亿,65.64 亿,92.07 亿,4.261458396911621,231745136,092504,092504,0,房屋建设
11,拓维信息,002261,2,2天2板,10.01280403137207,42.96,137.98 亿,492.17 亿,541.22 亿,29.7503604888916,272697879,141033,141033,0,软件开发
12,太阳电缆,002300,1,首板,9.980988502502441,11.57,7.69 亿,83.57 亿,83.57 亿,9.394440650939941,199921894,093345,093345,0,电网设备
13,万邦德,002082,1,首板,10.023585319519043,18.66,4.86 亿,103.24 亿,114.14 亿,4.7782745361328125,91488897,093018,104412,2,化学制药
14,中南文化,002445,1,首板,10.071942329406738,3.06,5354.65 万,72.41 亿,72.72 亿,0.739477276802063,431795223,092500,092500,0,通用设备
15,立新能源,001258,1,首板,9.988248825073242,9.36,3.57 亿,87.36 亿,87.36 亿,4.215061664581299,80483232,093742,093742,0,电力
16,绿联科技,301606,1,首板,20.0,80.88,10.64 亿,177.14 亿,335.58 亿,6.335503101348877,143044044,094439,132500,1,消费电子
17,云赛智联,600602,1,首板,9.98023796081543,22.26,26.70 亿,239.14 亿,304.44 亿,11.315990447998047,190316433,094313,100237,2,软件开发
18,宇环数控,002903,1,首板,10.0,27.61,3.34 亿,29.44 亿,43.26 亿,11.516170501708984,153037729,093951,093951,0,通用设备
19,博睿数据,688229,1,首板,20.0,103.14,3.16 亿,45.79 亿,45.79 亿,7.208279132843018,72590550,095325,095325,0,IT服务Ⅱ
20,乐凯胶片,600135,1,首板,9.956235885620117,10.05,2.36 亿,55.61 亿,55.61 亿,4.338377952575684,105554134,094654,094654,0,塑料
21,泽宇智能,301179,1,首板,19.99003028869629,24.07,7.76 亿,57.17 亿,97.34 亿,14.588388442993164,114709051,101348,101348,0,电网设备
22,银星能源,000862,1,4天2板,10.0,8.36,8.55 亿,52.50 亿,76.74 亿,17.12145233154297,106287234,095939,095939,0,电力
23,海欣股份,600851,1,首板,10.025062561035156,8.78,2.46 亿,64.81 亿,105.98 亿,3.9267444610595703,77712104,102130,102130,0,化学制药
24,三变科技,002112,1,首板,9.99203872680664,27.63,17.08 亿,72.41 亿,81.27 亿,25.29688262939453,291393080,103330,103330,0,电网设备
25,优刻得-W,688158,1,首板,19.989423751831055,45.38,31.08 亿,184.00 亿,207.07 亿,17.414329528808594,280158421,094147,094147,0,IT服务Ⅱ
26,海量数据,603138,1,首板,10.014171600341797,23.29,10.00 亿,67.16 亿,68.44 亿,15.303751945495605,52834948,094118,112922,1,IT服务Ⅱ
27,国电南自,600268,1,首板,10.033670425415039,16.34,13.42 亿,165.17 亿,165.99 亿,8.58376693725586,180394318,104257,104257,0,电网设备
28,正泰电器,601877,1,首板,10.0,39.05,34.91 亿,839.17 亿,839.17 亿,4.3059468269348145,107630000,103505,132656,2,电网设备
29,电光科技,002730,1,首板,9.9827880859375,19.17,5.53 亿,66.33 亿,69.41 亿,8.667798042297363,111550670,105606,105606,0,专用设备
30,宏川智慧,002930,1,首板,9.970015525817871,14.67,3.15 亿,63.48 亿,67.11 亿,5.1340765953063965,61395064,105321,105321,0,物流
31,荣晟环保,603165,1,首板,10.00735855102539,14.95,2.32 亿,43.76 亿,43.76 亿,5.515353679656982,112303204,112318,112318,0,造纸
32,黑猫股份,002068,1,首板,10.0578031539917,9.52,4.45 亿,69.97 亿,70.00 亿,6.569748878479004,157294390,112927,112927,0,橡胶
33,海南矿业,601969,1,首板,10.008136749267578,13.52,11.92 亿,267.53 亿,270.16 亿,4.569638252258301,144868841,130525,130525,0,冶钢原料
34,群兴玩具,002575,1,首板,10.013717651367188,8.02,7.56 亿,46.96 亿,49.44 亿,16.7115478515625,188867583,110636,110636,0,文娱用品
35,鸿博股份,002229,1,首板,10.018439292907715,17.9,11.57 亿,88.28 亿,88.82 亿,13.758369445800781,103367863,132530,132530,0,包装印刷
36,青云科技-U,688316,1,首板,20.0,89.52,10.08 亿,42.88 亿,42.88 亿,25.253551483154297,85952001,133405,133405,0,IT服务Ⅱ
37,佛塑科技,000973,1,首板,10.015174865722656,14.5,11.47 亿,140.28 亿,356.44 亿,8.586219787597656,105835471,135006,135006,0,塑料
38,顺网科技,300113,1,首板,19.983654022216797,29.36,32.68 亿,152.21 亿,200.70 亿,23.114463806152344,180759537,133712,135557,1,游戏Ⅱ
39,智微智能,001339,1,首板,9.995476722717285,72.96,14.62 亿,87.11 亿,184.04 亿,17.844655990600586,56580480,135039,135039,0,计算机设
40,南网能源,003035,1,首板,9.988518714904785,9.58,21.64 亿,362.88 亿,362.88 亿,6.240450859069824,201313267,140118,140118,0,电力
41,中国长城,000066,1,首板,10.006373405456543,17.26,37.10 亿,556.74 亿,556.77 亿,6.966542720794678,298372083,140724,140724,0,计算机设
42,宏景科技,301396,1,首板,20.002099990844727,114.29,24.69 亿,86.95 亿,175.46 亿,31.517318725585938,32201207,140948,141348,2,IT服务Ⅱ
