序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
1,601233,桐昆股份,-9.986801147460938,20.46,16.39 亿,485.86 亿,486.74 亿,23.57299041748047,3.3459200859069824,2723226,145231,292428125,1,32,炼化及贸
2,600714,金瑞矿业,-10.012260437011719,22.02,12.02 亿,63.46 亿,63.46 亿,104.1892318725586,17.954431533813477,23052892,141543,152655852,1,4,化学原料
3,603121,华培动力,-10.0,23.13,1703.06 万,78.30 亿,78.30 亿,213.42822265625,0.21749679744243622,535868299,092504,540793278,1,0,汽车零部
