序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000066,中国长城,17.26,10.66,22471.2096,371029.6236,涨幅偏离值达7%的证券
2,000815,美利云,17.94,10.66,22542.3096,384946.324,涨幅偏离值达7%的证券
3,002015,协鑫能科,17.18,10.66,11477.1201,196153.536,涨幅偏离值达7%的证券
4,002261,拓维信息,42.96,10.66,34083.5678,1379803.7421,涨幅偏离值达7%的证券
5,003035,南网能源,9.58,10.66,23638.0709,216379.6085,涨幅偏离值达7%的证券
6,600227,赤天化,3.62,10.7,24844.2919,89610.89,涨幅偏离值达7%的证券
7,600268,国电南自,16.34,10.7,8676.7412,134226.54,涨幅偏离值达7%的证券
8,600851,海欣股份,8.78,10.69,2898.7467,24563.93,涨幅偏离值达7%的证券
9,601789,宁波建工,6.04,10.69,4631.3469,27973.34,涨幅偏离值达7%的证券
10,603138,海量数据,23.29,10.68,4412.7274,99985.47,涨幅偏离值达7%的证券
11,000533,顺钠股份,16.37,20.7,6363.747,101145.4853,连续三个交易日内，涨幅偏离值累计达20%的证券
12,000534,万泽股份,45.36,20.7,6414.3197,268546.0025,连续三个交易日内，涨幅偏离值累计达20%的证券
13,000601,韶能股份,6.75,20.68,28057.3567,179650.8868,连续三个交易日内，涨幅偏离值累计达20%的证券
14,001267,汇绿生态,41.53,22.13,24745.7791,926923.9207,连续三个交易日内，涨幅偏离值累计达20%的证券
15,601567,三星医疗,32.35,21.27,8776.6209,276526.04,连续三个交易日内，涨幅偏离值累计达20%的证券
16,605268,王力安防,15.33,21.29,1064.174,15528.54,连续三个交易日内，涨幅偏离值累计达20%的证券
17,000703,恒逸石化,12.57,18.07,10929.0535,140985.3139,振幅值达15%的证券
18,001400,江顺科技,132.76,15.79,361.339,45769.0432,振幅值达15%的证券
19,002493,荣盛石化,13.82,16.62,11792.7802,167541.923,振幅值达15%的证券
20,600026,中远海能,22.72,17.3,20801.4025,500310.22,振幅值达15%的证券
21,600410,华胜天成,30.51,17.06,38723.5359,1152135.52,振幅值达15%的证券
22,600673,东阳光,40.0,21.12,20965.3632,784561.41,振幅值达15%的证券
23,601975,招商南油,4.32,16.36,70818.6501,324042.38,振幅值达15%的证券
24,603318,水发燃气,9.3,20.48,14180.4243,143983.96,振幅值达15%的证券
25,000554,泰山石油,10.41,32.16,11662.2044,127812.2963,换手率达20%的证券
26,002207,准油股份,13.11,36.77,9589.0261,134081.3646,换手率达20%的证券
27,002490,山东墨龙,13.24,36.21,19616.0005,272052.0231,换手率达20%的证券
28,002828,贝肯能源,14.78,35.78,7191.873,112680.5836,换手率达20%的证券
29,600470,六国化工,8.65,35.98,18768.5951,166886.63,换手率达20%的证券
30,600722,金牛化工,13.23,28.8,19590.8845,277307.01,换手率达20%的证券
31,600759,洲际油气,8.32,30.23,125256.6655,1101528.37,换手率达20%的证券
32,920046,亿能电力,37.08,33.23,1858.4017,65774.69,换手率达20%的证券
33,920088,科力股份,80.4,50.82,1615.0933,138572.54,换手率达20%的证券
34,920158,长江能科,20.29,38.21,1457.1822,32539.3,换手率达20%的证券
35,920159,农大科技,46.09,35.0,504.0122,24541.58,换手率达20%的证券
36,920375,派诺科技,20.6,52.82,3429.078,66822.46,换手率达20%的证券
37,000712,锦龙股份,11.27,-9.25,5449.62,63089.7736,跌幅偏离值达7%的证券
38,002429,兆驰股份,9.71,-7.74,25747.9851,248042.4215,跌幅偏离值达7%的证券
39,003018,金富科技,25.02,-7.02,1389.305,34446.2913,跌幅偏离值达7%的证券
40,600346,恒力石化,22.88,-9.11,9180.8146,214656.21,跌幅偏离值达7%的证券
41,600714,金瑞矿业,22.02,-9.34,5174.041,120188.52,跌幅偏离值达7%的证券
42,601233,桐昆股份,20.46,-9.32,7945.4634,163919.9,跌幅偏离值达7%的证券
43,603121,华培动力,23.13,-9.33,73.63,1703.06,跌幅偏离值达7%的证券
44,300113,顺网科技,29.36,20.0,11983.0582,326771.7759,
45,300170,汉得信息,26.78,17.77,26196.8302,668017.7526,
46,301179,泽宇智能,24.07,20.0,3464.8218,77621.1191,
47,301396,宏景科技,114.29,20.0,2397.8714,246880.2594,
48,301606,绿联科技,80.88,20.0,1387.5785,106430.2634,
49,688158,优刻得,45.38,19.99,7061.0566,310764.66,
50,688229,博睿数据,103.14,20.0,320.0476,31639.94,
51,688316,青云科技,89.52,20.0,1209.5979,100808.57,
52,300164,通源石油,21.14,42.69,24894.3749,566847.0453,
53,300846,首都在线,37.61,34.4,14269.6892,500062.9749,
54,301388,欣灵电气,40.15,41.75,1196.6748,47148.7084,
55,301638,南网数字,31.77,52.98,12448.3358,389860.6994,
56,301658,首航新能,41.0,54.94,2265.3653,89552.5141,
57,301205,联特科技,253.83,31.76,4788.0135,1077637.3747,
58,688328,深科达,42.3,34.45,3666.1337,138760.65,
59,688622,禾信仪器,77.3,-31.37,1464.184,131899.09,
